support,max_intertime,median_intratime,median_period_occurences,num_periods,X,Y
547.0,17.0,8.0,1.0,316,24852,24852
520.0,2.0,1.0,1.0,383,4210,4210
461.0,13.0,7.0,1.0,271,49235,49235
445.0,13.0,7.0,1.0,211,23909,23909
370.0,7.0,4.0,1.0,157,27845,27845
348.0,17.0,7.0,1.0,229,16953,16953
328.0,7.0,4.0,1.0,195,27086,27086
308.0,7.0,5.0,1.0,175,19348,19348
299.0,17.0,8.0,1.0,170,5077,5077
283.0,13.0,7.0,1.0,151,13176,13176
273.0,13.0,7.0,1.0,133,24838,24838
247.0,7.0,4.0,2.0,80,38689,38689
216.0,7.0,4.0,1.0,107,32478,32478
194.0,7.0,3.0,1.0,128,42736,42736
193.0,13.0,6.0,1.0,99,432,432
180.0,13.0,7.0,1.0,91,47144,47144
179.0,7.0,5.0,1.0,117,40174,40174
176.0,13.0,7.0,1.0,111,10673,10673
175.0,13.0,7.0,1.0,84,43295,43295
166.0,13.0,7.0,1.0,106,35951,35951
156.0,17.0,7.0,1.0,98,35561,35561
155.0,7.0,6.0,1.0,101,31981,31981
154.0,7.0,4.0,1.0,80,1463,1463
151.0,7.0,4.0,1.0,56,38928,38928
145.0,13.0,7.0,1.0,86,46842,46842
137.0,7.0,5.0,1.0,90,46676,46676
130.0,17.0,8.0,1.0,90,41844,41844
129.0,17.0,9.0,1.0,76,10957,10957
128.0,7.0,5.0,1.0,79,28465,28465
127.0,13.0,7.0,1.0,76,32403,32403
123.0,7.0,4.0,1.0,74,39581,39581
118.0,7.0,6.0,1.0,73,8021,8021
118.0,13.0,7.0,1.0,81,30450,30450
116.0,7.0,4.0,1.0,67,31683,31683
115.0,17.0,9.0,1.0,86,16797,16797
112.0,22.0,11.0,1.0,73,33000,33000
110.0,27.0,13.5,1.0,81,31506,31506
106.0,13.0,7.0,1.0,69,41400,41400
104.0,27.0,16.0,1.0,75,20955,20955
104.0,17.0,8.0,1.0,74,40332,40332
101.0,13.0,7.5,1.0,61,5785,5785
100.0,13.0,7.0,1.0,50,30489,30489
99.0,13.0,7.0,1.0,58,40199,40199
99.0,17.0,9.0,1.0,67,1940,1940
99.0,13.0,6.0,1.0,50,35108,35108
97.0,13.0,8.0,1.0,59,21376,21376
97.0,7.0,5.0,1.0,67,40310,40310
97.0,22.0,8.0,1.0,69,27323,27323
95.0,22.0,14.0,1.0,67,21195,21195
94.0,27.0,12.0,1.0,66,23734,23734
94.0,17.0,11.0,1.0,65,35042,35042
92.0,22.0,12.0,1.0,69,47626,47626
91.0,22.0,14.0,1.0,56,26348,26348
91.0,13.0,8.0,1.0,55,27344,27344
91.0,7.0,4.0,1.0,50,31651,31651
90.0,7.0,4.0,1.0,41,11422,11422
88.0,22.0,13.5,1.0,50,6187,6187
88.0,17.0,11.0,1.0,44,20940,20940
87.0,17.0,8.0,1.0,58,21137,21137
87.0,31.5,12.0,1.0,69,16953,24852
87.0,13.0,7.0,1.0,56,21573,21573
86.0,22.0,14.0,1.0,56,13870,13870
86.0,22.0,7.0,1.0,58,35898,35898
84.0,7.0,5.0,1.0,52,18523,18523
84.0,13.0,8.0,1.0,64,33129,33129
81.0,13.0,7.0,1.0,46,22035,22035
80.0,27.0,13.0,1.0,60,27796,27796
79.0,17.0,9.5,1.0,53,5782,5782
78.0,13.0,7.0,1.0,40,42585,42585
76.0,17.0,8.0,1.0,52,27966,27966
75.0,7.0,4.0,1.0,52,36011,36011
73.0,13.0,6.0,1.0,43,44799,44799
73.0,37.0,9.0,1.0,55,24852,16953
73.0,7.0,3.0,1.0,42,46088,46088
73.0,31.5,25.0,1.0,39,37710,37710
73.0,13.0,6.5,1.0,48,15902,15902
72.0,27.0,13.5,1.0,45,3298,3298
70.0,7.0,6.0,1.0,43,24852,40174
69.0,17.0,9.0,1.0,51,44987,44987
68.0,7.0,5.0,1.0,49,47209,47209
68.0,27.0,14.0,1.0,47,25146,25146
67.0,37.0,17.0,1.0,50,7751,7751
66.0,17.0,7.0,1.0,42,44632,44632
66.0,7.0,3.0,3.0,14,1463,38689
66.0,7.0,4.0,3.0,14,38689,1463
66.0,13.0,6.5,1.0,50,47766,47766
65.0,7.0,5.0,1.0,41,31683,24852
64.0,7.0,6.0,1.0,41,40174,24852
64.0,31.5,15.0,1.0,54,16797,24852
64.0,13.0,8.0,1.0,41,11520,11520
62.0,7.0,4.5,2.0,30,40174,31683
62.0,7.0,4.5,1.0,30,31683,40174
62.0,7.0,6.0,1.0,45,28204,28204
62.0,17.0,11.0,1.0,46,7781,7781
62.0,7.0,4.0,2.0,22,19348,32478
62.0,27.0,15.0,1.0,44,42356,42356
61.0,7.0,5.0,1.0,44,13249,13249
61.0,22.0,12.0,1.0,45,10673,24852
61.0,7.0,6.0,1.0,38,24852,31683
61.0,13.0,7.0,1.0,41,17600,17600
61.0,27.0,9.0,1.0,47,4210,24852
61.0,7.0,5.0,1.0,41,34050,34050
60.0,7.0,4.0,2.0,20,32478,19348
60.0,22.0,7.5,1.0,44,21333,21333
60.0,17.0,7.0,1.0,44,41844,24852
60.0,17.0,8.0,1.0,37,11759,11759
59.0,17.0,9.0,1.0,44,24852,10673
59.0,27.0,12.0,1.0,41,33198,33198
58.0,22.0,10.0,1.0,36,47977,47977
57.0,13.0,6.5,1.0,36,47144,24852
57.0,13.0,6.0,1.0,37,24852,47144
57.0,22.0,8.0,1.0,41,24852,41844
57.0,13.0,6.0,1.0,29,35914,35914
57.0,13.0,9.0,1.0,38,20842,20842
57.0,27.0,12.0,1.0,50,47626,24852
56.0,22.0,9.5,1.0,42,41290,41290
56.0,22.0,10.5,1.0,42,28199,28199
56.0,7.0,3.0,1.0,27,43295,27086
56.0,22.0,11.5,1.0,36,35921,35921
55.0,37.0,13.5,1.0,39,23909,24852
54.0,13.0,7.0,1.0,35,4920,4920
54.0,7.0,6.0,1.0,40,28204,24852
54.0,17.0,9.0,1.0,41,40709,40709
53.0,22.0,14.0,1.0,32,41131,41131
53.0,17.0,7.0,1.0,34,651,651
53.0,7.0,3.5,1.0,29,27086,43295
53.0,7.0,5.0,1.0,25,19348,4210
53.0,17.0,10.0,1.0,37,28993,28993
53.0,7.0,4.0,1.0,35,47141,47141
53.0,7.0,5.0,1.0,26,4210,19348
52.0,13.0,6.0,1.0,25,24838,43295
52.0,13.0,7.0,1.0,41,39275,39275
52.0,17.0,8.0,1.0,33,22935,22935
51.0,17.0,7.0,1.0,34,21903,21903
51.0,22.0,11.5,1.0,38,24852,23909
51.0,13.0,8.0,1.0,31,2078,2078
51.0,13.0,6.0,1.0,21,43295,24838
51.0,2.0,1.0,2.0,30,27845,38689
50.0,27.0,12.0,1.0,42,24852,16797
50.0,17.0,7.0,1.0,38,9076,9076
50.0,37.0,23.0,1.0,33,32650,32650
50.0,2.0,1.0,2.0,29,38689,27845
49.0,13.0,6.0,1.0,29,42736,4210
49.0,13.0,7.0,1.0,35,28427,28427
49.0,27.0,14.0,1.0,42,5077,24852
49.0,17.0,11.0,1.0,35,42240,42240
48.0,27.0,14.0,1.0,37,26209,26209
48.0,7.0,6.0,1.0,35,24852,28204
48.0,31.5,11.0,1.0,35,24852,4210
48.0,7.0,3.0,1.0,24,39581,47144
48.0,13.0,7.0,1.0,27,15424,15424
47.0,2.0,0.0,1.0,33,5450,5450
47.0,13.0,4.0,1.0,32,2120,2120
47.0,13.0,8.0,1.0,30,45066,45066
47.0,7.0,5.0,1.0,33,4799,4799
46.0,31.5,12.5,1.0,38,7948,7948
46.0,17.0,9.0,1.0,27,9387,9387
45.0,13.0,6.0,1.0,31,18531,18531
45.0,13.0,5.5,1.0,23,4210,42736
45.0,13.0,8.0,1.0,24,27104,27104
44.0,7.0,4.0,1.5,12,32478,31651
44.0,7.0,4.5,2.0,19,47144,39581
44.0,47.0,12.0,1.0,30,35898,49235
44.0,37.0,8.0,1.0,31,49235,35898
43.0,17.0,5.0,1.0,29,32691,32691
43.0,27.0,12.0,1.0,35,16953,10673
43.0,7.0,4.0,1.0,31,24852,49235
43.0,17.0,9.0,1.0,32,31343,31343
43.0,7.0,4.0,1.0,34,21019,21019
43.0,7.0,4.0,1.0,15,19348,31651
43.0,22.0,10.0,1.0,30,16797,23909
43.0,17.0,8.0,1.0,26,42768,42768
43.0,62.5,14.5,1.0,37,35042,24852
43.0,7.0,3.0,1.5,12,31651,32478
42.0,7.0,5.0,1.0,26,24852,39581
42.0,13.0,7.0,1.0,31,33754,33754
42.0,7.0,3.5,1.0,30,39581,24852
42.0,7.0,6.0,2.0,24,38689,27086
42.0,27.0,17.0,1.0,28,46061,46061
42.0,22.0,10.0,1.0,27,16696,16696
42.0,47.0,20.0,1.0,38,5077,16953
42.0,7.0,5.0,1.0,23,13176,27845
42.0,7.0,5.5,1.0,23,27845,13176
41.0,22.0,11.5,1.0,29,18362,18362
41.0,13.0,7.0,1.0,23,24852,24852 47144
41.0,52.0,16.0,1.0,33,24852,47626
41.0,17.0,7.0,1.0,30,27086,49235
41.0,7.0,6.0,1.5,26,27086,38689
41.0,27.0,7.0,1.0,26,46842,24852
41.0,13.0,7.0,1.0,30,19348,16953
41.0,13.0,6.5,1.0,23,24852 47144,47144
41.0,17.0,11.0,1.0,30,18465,18465
41.0,17.0,9.0,1.0,30,30233,30233
41.0,7.0,5.0,1.0,28,49235,24852
40.0,31.5,18.0,1.0,34,24852,5077
40.0,7.0,5.0,1.0,19,24838,27086
40.0,13.0,7.0,1.0,23,24852 47144,24852
40.0,7.0,3.0,3.0,13,31651,19348
39.0,13.0,7.0,1.0,30,16953,19348
39.0,13.0,6.0,1.0,22,47144,24852 47144
39.0,42.0,13.0,1.0,32,23909,16953
39.0,17.0,9.0,1.0,25,196,196
39.0,7.0,5.0,1.0,28,36011,27086
39.0,17.0,7.0,1.0,27,43772,43772
39.0,17.0,7.0,1.0,27,27156,27156
39.0,7.0,6.0,1.0,21,49235,23909
39.0,27.0,13.0,1.0,26,2086,2086
38.0,7.0,5.0,1.0,23,13249,49235
38.0,52.0,29.0,1.0,27,42701,42701
38.0,13.0,7.0,1.0,28,16953,32478
38.0,7.0,6.0,1.0,25,24852,24852 28204
38.0,141.5,29.0,1.0,36,23734,24852
38.0,22.0,8.5,1.0,28,23909,16797
38.0,7.0,6.0,1.0,25,24852 28204,24852
38.0,31.5,16.5,1.0,31,40332,24852
38.0,27.0,9.0,1.0,29,4210,24852 4210
38.0,17.0,7.5,1.0,26,23375,23375
38.0,22.0,14.0,1.0,25,39475,39475
37.0,13.0,7.0,1.0,25,32478,16953
37.0,37.0,17.5,1.0,30,16953,23909
37.0,22.0,10.0,1.0,32,10673,16953
37.0,22.0,7.0,1.0,25,24852,46842
37.0,13.0,7.0,1.0,20,24852 47144,24852 47144
37.0,13.0,7.0,1.0,21,34969,34969
37.0,13.0,7.0,1.0,25,42768,8021
37.0,13.0,7.0,1.0,28,42265,42265
37.0,17.0,8.0,1.0,26,49235,27086
37.0,7.0,5.0,1.0,24,49235,13249
36.0,27.0,14.0,1.0,29,24852,40332
36.0,13.0,7.0,1.0,24,8021,42768
36.0,13.0,7.0,1.0,23,13535,13535
36.0,31.5,13.0,1.0,29,20955,24852
36.0,7.0,5.0,1.0,19,28465,34050
36.0,13.0,7.0,1.0,23,35561,11759
36.0,7.0,4.5,1.0,25,22963,22963
35.0,22.0,8.0,1.0,28,16953,47626
35.0,71.0,17.0,1.0,29,16953,5077
35.0,17.0,7.0,1.0,29,33129,24852
35.0,13.0,7.0,1.0,19,40174,49235
35.0,7.0,6.0,1.0,17,23909,49235
35.0,22.0,7.0,1.0,23,17600,24852
35.0,17.0,7.0,1.0,21,11182,11182
35.0,42.0,14.0,1.0,28,43961,43961
35.0,107.0,25.0,1.0,28,7751,24852
35.0,27.0,9.5,1.0,27,27344,24852
35.0,13.0,6.5,1.0,19,49235,40174
35.0,7.0,5.0,1.0,16,13176 27845,27845
35.0,7.0,5.5,1.0,16,27845,13176 27845
35.0,22.0,12.0,1.0,28,47626,16953
34.0,27.0,9.0,1.0,26,21137,24852
34.0,62.5,19.0,1.0,30,16953,41844
34.0,47.0,23.5,1.0,33,16953,27796
34.0,22.0,13.0,1.0,25,16965,16965
34.0,7.0,4.0,2.0,17,27086,24838
34.0,7.0,5.0,1.0,26,48205,48205
34.0,7.0,6.0,1.0,15,13176,13176 27845
33.0,13.0,7.0,2.0,17,27086,36011
33.0,13.0,6.0,1.0,25,16953,31683
33.0,17.0,8.0,1.0,26,24852,27344
33.0,27.0,9.0,1.0,25,24852,21137
33.0,31.5,9.0,1.0,26,24852,20955
33.0,13.0,6.5,1.0,27,24852,10957
33.0,42.0,14.0,1.0,27,9076,24852
33.0,42.0,13.0,1.0,28,41844,16953
33.0,7.0,5.0,1.0,20,28465,35108
33.0,13.0,7.0,1.0,21,11759,35561
33.0,22.0,7.0,1.0,28,28199,24852
33.0,7.0,6.0,1.0,14,13176 27845,13176
33.0,7.0,4.0,1.0,19,34050,28465
32.0,13.0,7.0,1.0,21,32478,30450
32.0,22.0,8.0,1.0,23,24852 4210,4210
32.0,7.0,2.0,1.0,7,16953,11422
32.0,31.5,13.0,1.0,27,24852,35042
32.0,22.0,7.0,1.0,25,24852,31981
32.0,62.5,17.5,1.0,29,24852,23734
32.0,77.0,12.0,1.0,29,24852,7751
32.0,71.0,24.0,1.0,30,31506,24852
32.0,7.0,4.0,1.0,18,1463,24838
32.0,13.0,7.0,1.0,20,19348,30450
32.0,7.0,5.0,1.0,23,35951,27845
32.0,13.0,7.0,1.0,22,30450,19348
32.0,17.0,8.0,1.0,26,10957,24852
32.0,13.0,7.0,1.0,21,31651,30450
31.0,13.0,7.0,1.0,23,16953,31651
31.0,13.0,7.0,1.0,20,24852,35898
31.0,13.0,7.0,1.0,26,24852,33129
31.0,27.0,13.0,1.0,25,23909,24852 23909
31.0,17.0,7.0,1.0,24,27086,24852
31.0,13.0,7.0,1.0,22,30450,32478
31.0,13.0,7.0,1.0,23,45007,45007
31.0,7.0,2.0,1.0,5,11422,16953
31.0,7.0,6.0,1.0,18,24852 28204,28204
31.0,7.0,4.0,1.0,19,35108,28465
31.0,22.0,12.5,1.0,22,5077,42356
31.0,31.5,10.0,1.0,27,13176,49235
31.0,27.0,12.0,1.0,25,49235,13176
31.0,13.0,7.0,1.0,21,33120,33120
31.0,7.0,4.0,1.0,22,27845,35951
30.0,31.5,12.5,1.0,24,24852 4210,24852
30.0,27.0,6.5,1.0,20,16953,40174
30.0,22.0,8.0,1.0,28,16953,23734
30.0,13.0,7.0,1.0,20,43352,43352
30.0,112.0,27.0,1.0,29,24852,31506
30.0,37.0,18.0,1.0,26,24852,9076
30.0,22.0,12.0,1.0,21,16185,16185
30.0,7.0,6.0,1.0,18,28204,24852 28204
30.0,13.0,7.0,1.0,24,5258,5258
30.0,7.0,5.0,1.0,16,1463,27086
30.0,42.0,15.5,1.0,27,31506,13176
30.0,47.0,10.5,1.0,22,27323,23909
30.0,13.0,7.0,1.0,21,30450,31651
30.0,31.5,20.0,1.0,25,12916,12916
30.0,7.0,5.0,2.0,17,5479,5479
30.0,7.0,6.0,1.0,11,13176 27845,13176 27845
30.0,13.0,7.0,1.0,17,17948,17948
29.0,27.0,12.0,1.0,22,47626,10673
29.0,17.0,9.0,1.0,22,10673,41844
29.0,27.0,12.0,1.0,23,49683,49683
29.0,27.0,10.0,1.0,24,16953,10957
29.0,7.0,6.0,1.0,17,24852,24852 49235
29.0,31.5,15.0,1.0,26,24852,28199
29.0,22.0,8.5,1.0,20,24852,17600
