support,max_intertime,median_intratime,median_period_occurences,num_periods,X,Y
2366.0,11.0,6.0,1.0,1442,13176,13176
2349.0,13.0,7.0,1.0,1315,24852,24852
2175.0,13.0,7.0,1.0,1302,21903,21903
1844.0,11.0,5.0,1.0,1055,47209,47209
1671.0,8.5,4.0,1.0,952,19660,19660
1399.0,15.0,7.0,1.0,834,47626,47626
1352.0,8.5,5.0,1.0,842,21137,21137
1122.0,13.0,7.0,1.0,642,47766,47766
1079.0,13.0,7.0,1.0,643,16797,16797
977.0,19.0,9.5,1.0,611,24964,24964
970.0,19.0,8.5,1.0,629,26209,26209
929.0,11.0,5.0,1.0,573,5876,5876
920.0,15.0,7.0,1.0,562,22935,22935
869.0,13.0,7.0,1.0,489,12341,12341
868.0,11.0,6.0,1.0,542,39275,39275
820.0,15.0,8.0,1.0,479,44632,44632
754.0,13.0,6.0,1.0,462,45007,45007
718.0,8.5,5.0,1.0,420,27966,27966
709.0,13.0,6.0,1.0,421,30391,30391
702.0,15.0,7.0,1.0,418,49683,49683
676.0,15.0,8.0,1.0,404,28985,28985
673.0,13.0,7.0,1.0,415,27104,27104
665.0,13.0,7.0,1.0,394,43352,43352
645.0,15.0,7.0,1.0,397,44359,44359
639.0,8.5,4.0,1.0,385,33198,33198
625.0,16.5,8.0,1.0,420,46667,46667
621.0,8.5,5.0,1.0,382,3957,3957
618.0,15.0,6.0,1.0,415,47209,13176
606.0,23.0,8.0,1.0,431,21903,13176
583.0,15.0,6.0,1.0,383,13176,47209
581.0,13.0,7.0,1.0,378,31717,31717
577.0,11.0,6.0,1.0,346,48679,48679
566.0,16.5,8.0,1.0,373,8518,8518
559.0,23.0,8.0,1.0,396,13176,21903
558.0,16.5,8.5,1.0,374,4605,4605
550.0,13.0,6.0,1.0,333,17794,17794
539.0,16.5,7.0,1.0,346,21195,21195
537.0,11.0,6.0,1.0,297,8859,8859
511.0,16.5,7.0,1.0,311,5258,5258
508.0,15.0,8.0,1.0,284,8571,8571
502.0,23.0,7.0,1.0,353,21903,47209
500.0,23.0,7.0,1.0,350,47209,21903
499.0,13.0,7.0,1.0,323,46979,46979
489.0,11.0,6.0,1.0,274,5479,5479
478.0,16.5,8.0,1.0,323,44142,44142
478.0,8.5,4.0,1.0,288,23288,23288
476.0,16.5,6.0,1.0,338,21137,21903
464.0,19.0,9.0,1.0,299,34126,34126
462.0,8.5,6.0,1.0,284,30776,30776
457.0,8.5,5.0,1.0,308,8277,8277
452.0,16.5,6.0,1.0,320,21903,21137
450.0,15.0,7.0,1.0,268,196,196
450.0,8.5,6.0,1.0,295,40706,40706
449.0,30.0,11.0,1.0,329,26209,47626
448.0,21.0,7.0,1.0,326,21137,13176
443.0,15.0,8.0,1.0,254,35221,35221
436.0,28.5,13.0,1.0,304,31506,31506
436.0,15.0,7.0,1.0,236,30450,30450
434.0,21.0,9.0,1.0,286,28842,28842
431.0,24.5,10.0,1.0,328,47626,26209
419.0,16.5,7.0,1.0,309,13176,21137
417.0,23.0,8.0,1.0,300,47209,5876
417.0,27.0,9.0,1.0,315,24852,47626
415.0,13.0,7.0,1.0,245,21709,21709
414.0,16.5,7.0,1.0,303,47766,21903
410.0,13.0,7.0,1.0,232,30827,30827
409.0,11.0,5.0,1.0,258,41950,41950
406.0,28.5,9.0,1.0,291,47209,24964
403.0,19.0,7.0,1.0,284,21903,47626
400.0,16.5,8.0,1.0,277,20114,20114
399.0,13.0,6.0,1.0,228,21386,21386
399.0,19.0,7.0,1.0,282,47626,21903
398.0,27.0,9.0,1.0,278,24964,22935
397.0,28.5,9.0,1.0,292,24964,47209
396.0,13.0,6.0,1.0,259,47209,13176 47209
396.0,15.0,8.0,1.0,238,42265,42265
396.0,24.5,9.0,1.0,274,22935,24964
389.0,21.0,7.0,1.0,275,5876,47209
389.0,15.0,7.0,1.0,241,10749,10749
389.0,28.5,9.0,1.0,269,47209,22935
389.0,24.5,9.0,1.0,304,47626,24852
388.0,15.0,7.0,1.0,243,13176,13176 47209
387.0,28.5,8.0,1.0,276,22935,47209
384.0,13.0,7.0,1.0,228,37687,37687
382.0,13.0,6.0,1.0,250,13176 47209,13176
382.0,13.0,7.0,1.0,241,27521,27521
377.0,13.0,5.0,1.0,244,13176 47209,47209
375.0,15.0,7.0,1.0,228,45066,45066
