support,max_intertime,median_intratime,median_period_occurences,num_periods,X,Y
163.0,6.0,3.0,1.0,74,19660,19660
130.0,6.0,4.0,1.0,85,196,196
99.0,6.0,4.0,1.0,66,23288,23288
96.0,11.0,8.0,1.0,66,16953,16953
93.0,6.0,3.0,1.0,42,41131,41131
90.0,11.0,5.0,1.0,69,24852,24852
88.0,11.0,7.0,1.0,58,47141,47141
79.0,6.0,4.0,1.0,52,33198,33198
75.0,11.0,5.0,1.0,51,10957,10957
63.0,20.0,13.5,1.0,38,23909,23909
62.0,11.0,5.0,1.0,39,43631,43631
62.0,11.0,7.0,1.0,44,16696,16696
58.0,11.0,6.5,1.0,35,47977,47977
56.0,11.0,6.5,1.0,33,13176,13176
54.0,11.0,6.0,1.0,27,2120,2120
54.0,28.0,11.0,1.0,35,5077,5077
52.0,11.0,7.0,1.0,44,41290,41290
52.0,6.0,5.0,1.0,33,26165,26165
50.0,6.0,4.0,1.0,36,8859,8859
48.0,11.0,6.0,1.0,32,4210,4210
47.0,11.0,5.0,1.0,35,44632,44632
47.0,11.0,4.5,1.0,37,12916,12916
42.0,11.0,7.0,1.0,21,34050,34050
41.0,11.0,4.0,1.0,30,35221,35221
40.0,20.0,8.0,1.0,22,21709,21709
38.0,11.0,6.0,1.0,27,39108,39108
38.0,11.0,7.0,1.0,24,46088,46088
38.0,20.0,14.0,1.0,23,15424,15424
37.0,11.0,7.0,1.0,21,27086,27086
37.0,11.0,6.5,1.5,20,14233,14233
36.0,6.0,3.0,1.0,21,16965,16965
36.0,6.0,4.0,1.0,21,19660,33198
36.0,6.0,3.0,1.0,23,33198,19660
34.0,11.0,5.0,1.0,22,32691,32691
34.0,11.0,7.0,1.0,22,1194,1194
33.0,11.0,6.5,1.0,11,23288,26165
32.0,20.0,13.0,1.0,22,42450,42450
32.0,6.0,4.0,1.0,17,5479,5479
31.0,35.0,25.0,1.0,24,31506,31506
31.0,11.0,6.0,2.0,11,26165,23288
30.0,20.0,11.0,1.0,20,4605,4605
30.0,11.0,5.5,1.0,27,5782,5782
29.0,11.0,4.5,1.0,19,25466,25466
28.0,11.0,7.0,1.0,21,21903,21903
27.0,43.0,25.0,1.0,21,7751,7751
27.0,28.0,20.0,1.0,18,27796,27796
25.0,11.0,7.0,1.0,17,9076,9076
25.0,11.0,7.5,1.0,17,30776,30776
24.0,20.0,10.0,1.0,16,36316,36316
24.0,20.0,15.0,1.0,19,41276,41276
24.0,11.0,7.0,1.0,17,14947,14947
23.0,28.0,15.0,1.0,22,41844,41844
23.0,6.0,5.0,2.0,15,33198,23288
22.0,11.0,6.5,1.0,17,39108,12916
22.0,20.0,11.0,1.0,15,5258,5258
22.0,11.0,7.0,1.0,12,27086,23288
22.0,20.0,8.0,1.0,12,21709,35221
22.0,6.0,5.0,1.0,16,23288,33198
21.0,11.0,5.0,1.0,15,44632,35221
21.0,11.0,5.5,1.0,18,12916,39108
21.0,11.0,5.0,1.0,15,35221,21709
20.0,11.0,7.0,2.0,9,27086,33198
