support,max_intertime,median_intratime,median_period_occurences,num_periods,X,Y
1211.0,7.0,3.0,1.0,605,6184,6184
1198.0,7.0,5.0,1.0,747,13176,13176
914.0,10.0,7.0,1.0,508,24852,24852
687.0,7.0,3.0,1.0,351,37710,37710
616.0,7.0,4.0,1.0,326,13575,13575
516.0,10.0,7.0,1.0,299,16797,16797
513.0,19.0,8.0,1.0,298,20955,20955
435.0,14.0,7.0,1.0,246,41400,41400
407.0,14.0,7.0,1.0,181,31651,31651
367.0,7.0,4.0,1.0,222,11759,11759
364.0,10.0,7.0,1.0,216,43352,43352
355.0,7.0,3.0,1.0,223,13575,6184
347.0,7.0,3.0,1.0,219,6184,13575
345.0,7.0,2.0,1.0,180,6184,37710
344.0,14.0,7.0,1.0,156,46061,46061
343.0,7.0,3.0,1.0,188,37710,6184
342.0,10.0,6.0,1.0,206,6184,13176
332.0,14.0,7.0,1.0,156,26348,26348
331.0,10.0,6.0,1.0,208,13176,6184
292.0,7.0,4.5,1.0,164,12341,12341
280.0,7.0,3.0,1.0,148,4920,4920
276.0,10.0,6.0,1.0,179,39275,39275
275.0,7.0,4.0,1.0,175,9387,9387
256.0,7.0,3.0,1.0,131,8571,8571
254.0,7.0,4.0,1.0,167,6184,13176 6184
248.0,7.0,5.0,1.0,155,13176 6184,13176
248.0,7.0,4.0,1.0,156,13176 6184,6184
248.0,7.0,5.0,1.0,159,13176,13176 6184
243.0,7.0,3.0,1.0,133,35561,35561
234.0,16.0,9.0,1.0,135,42265,42265
232.0,14.0,7.0,1.0,139,21137,21137
224.0,16.0,7.0,1.0,150,41400,6184
221.0,7.0,4.0,1.0,143,41787,41787
220.0,7.0,4.0,1.0,119,32478,32478
217.0,7.0,5.0,1.0,127,13176 6184,13176 6184
217.0,16.0,7.0,1.0,138,6184,41400
215.0,7.0,4.0,1.0,127,38928,38928
203.0,7.0,2.0,1.0,88,21573,21573
201.0,7.0,3.0,1.0,121,28199,28199
198.0,14.0,7.0,1.0,109,13575,13176
194.0,10.0,7.0,1.0,115,28204,28204
193.0,7.0,3.5,1.0,103,37710,11759
193.0,7.0,3.0,1.0,113,16797,6184
192.0,7.0,3.0,1.0,108,39408,39408
192.0,7.0,3.0,1.0,113,6184,16797
185.0,14.0,7.0,1.0,106,13176,13575
