support,max_intertime,median_intratime,median_period_occurences,num_periods,X,Y
533.0,7.0,3.0,1.0,215,44632,44632
484.0,10.0,7.0,1.0,256,46842,46842
483.0,10.0,6.0,1.0,282,24852,24852
426.0,14.0,8.0,1.0,260,10673,10673
385.0,14.0,8.0,1.0,248,5077,5077
358.0,7.0,4.0,1.0,169,21709,21709
358.0,7.0,4.0,1.0,102,14947,14947
283.0,10.0,6.0,1.0,158,49235,49235
274.0,10.0,7.0,1.0,161,27086,27086
268.0,7.0,4.0,1.0,127,35221,35221
253.0,7.0,4.0,1.0,97,21709,44632
247.0,10.0,6.0,1.0,144,23909,23909
247.0,7.0,4.0,1.0,92,44632,21709
240.0,7.0,4.0,1.0,71,44632,14947
240.0,7.0,4.0,1.0,89,44632 21709,44632
239.0,7.0,4.0,1.0,73,14947,44632
239.0,10.0,7.0,1.0,156,13176,13176
237.0,7.0,4.0,1.0,84,44632,44632 21709
235.0,7.0,4.0,1.0,84,21709,44632 21709
234.0,7.0,4.0,1.0,85,44632 21709,21709
228.0,7.0,4.0,1.0,80,44632 21709,44632 21709
197.0,7.0,4.0,2.0,55,14947,21709
193.0,7.0,3.0,1.5,50,21709,14947
190.0,7.0,4.0,1.0,66,44632,35221
188.0,14.0,8.0,1.0,102,196,196
187.0,7.0,4.0,1.0,62,35221,44632
186.0,7.0,5.0,1.0,74,35221,21709
181.0,7.0,4.0,1.0,72,21709,35221
178.0,7.0,4.0,1.0,54,44632,44632 35221
176.0,7.0,4.0,1.0,51,44632 35221,44632
175.0,7.0,4.0,1.5,46,14947,44632 21709
174.0,7.0,4.0,1.5,44,44632 21709,14947
173.0,7.0,4.0,1.0,52,35221,44632 35221
172.0,14.0,8.0,1.0,103,25146,25146
171.0,7.0,4.0,1.0,48,44632 35221,35221
170.0,10.0,5.0,1.0,99,49520,49520
168.0,7.0,4.0,1.0,76,27845,27845
166.0,21.0,11.5,1.0,103,10957,10957
165.0,10.0,6.0,1.0,91,4210,4210
165.0,7.0,4.0,1.0,43,44632 35221,44632 35221
159.0,10.0,6.0,1.0,78,19660,19660
158.0,7.0,4.0,1.5,46,14947,35221
157.0,7.0,4.0,1.0,44,35221,14947
152.0,14.0,7.0,1.0,84,47141,47141
149.0,10.0,7.0,1.0,93,5785,5785
148.0,7.0,4.0,1.0,43,21709,44632 35221
148.0,7.0,5.0,1.0,47,35221,44632 21709
147.0,17.5,10.0,1.0,93,21333,21333
147.0,7.0,4.0,1.0,43,44632 21709,35221
146.0,7.0,5.0,1.0,43,44632 35221,21709
144.0,7.0,4.0,1.0,37,44632 35221,14947
144.0,7.0,4.0,2.0,37,14947,44632 35221
142.0,7.0,4.0,1.0,38,44632 21709,44632 35221
141.0,7.0,5.0,1.0,37,44632,44632 35221 21709
141.0,7.0,5.0,1.0,39,44632 35221 21709,21709
140.0,7.0,5.0,1.0,39,44632 35221,44632 21709
140.0,7.0,5.0,1.0,37,21709,44632 35221 21709
139.0,7.0,4.0,1.0,37,44632 35221 21709,44632
139.0,7.0,5.0,1.0,40,35221,44632 35221 21709
137.0,7.0,5.0,1.0,34,44632 21709,44632 35221 21709
136.0,7.0,4.0,1.0,62,44987,44987
136.0,7.0,5.0,1.0,35,44632 35221 21709,44632 21709
136.0,7.0,4.0,1.0,35,44632 35221 21709,35221
135.0,7.0,5.0,1.0,35,44632 35221,44632 35221 21709
134.0,7.0,4.0,1.0,33,44632 35221 21709,44632 35221
131.0,7.0,5.0,1.0,31,44632 35221 21709,44632 35221 21709
131.0,26.0,14.0,1.0,84,33198,33198
125.0,10.0,6.0,1.0,70,35914,35914
123.0,7.0,3.0,2.0,30,44632 35221 21709,14947
123.0,7.0,4.0,2.0,31,14947,44632 35221 21709
120.0,7.0,2.5,1.0,68,46676,46676
120.0,7.0,4.0,1.0,64,28427,28427
119.0,14.0,8.0,1.0,71,18362,18362
118.0,14.0,9.0,1.0,63,19348,19348
115.0,7.0,4.0,1.0,44,26620,26620
115.0,10.0,6.0,1.0,74,1940,1940
114.0,17.5,11.0,1.0,64,32478,32478
110.0,10.0,7.0,1.0,67,39581,39581
109.0,14.0,8.0,1.0,76,16696,16696
106.0,10.0,6.0,1.0,51,43154,43154
106.0,14.0,8.0,1.0,67,24838,24838
103.0,7.0,4.0,1.0,41,44632,26620
103.0,14.0,7.0,1.0,55,46088,46088
102.0,14.0,6.0,1.0,70,46842,24852
102.0,7.0,4.0,1.0,56,42828,42828
101.0,10.0,7.0,1.0,44,26209,26209
100.0,10.0,7.0,1.0,66,47144,47144
99.0,10.0,2.0,1.0,47,44632,46842
99.0,7.0,4.0,1.0,50,46842,44632
98.0,7.0,4.0,1.0,23,30489,30489
96.0,14.0,8.0,1.0,49,39108,39108
95.0,7.0,4.0,1.0,37,26620,44632
94.0,7.0,4.0,1.0,41,21709,26620
93.0,7.0,4.0,1.0,38,26620,21709
91.0,10.0,5.0,1.0,53,20955,20955
87.0,10.0,6.0,1.0,57,24852,46842
86.0,7.0,6.0,1.0,46,40174,40174
85.0,7.0,4.5,1.0,48,1463,1463
85.0,17.5,7.0,1.0,54,432,432
84.0,14.0,8.0,1.0,53,41290,41290
83.0,14.0,6.0,1.0,57,31683,31683
81.0,14.0,7.0,1.0,47,47977,47977
81.0,7.0,4.0,1.0,32,44632 21709,26620
80.0,10.0,6.0,1.0,44,36316,36316
79.0,7.0,5.0,1.0,24,14947,49235
79.0,7.0,2.0,1.5,22,49235,14947
79.0,14.0,7.0,1.0,53,15424,15424
78.0,14.0,7.0,1.0,45,18523,18523
78.0,7.0,2.0,10.5,4,30489,14947
78.0,7.0,4.5,11.0,5,14947,30489
77.0,7.0,4.0,1.0,29,26620,44632 21709
77.0,7.0,4.0,1.0,28,26620,35221
76.0,30.0,15.0,1.0,52,16953,16953
75.0,30.0,8.0,1.0,57,10673,24852
75.0,14.0,6.0,1.0,41,29447,29447
75.0,7.0,4.0,1.0,25,35221,26620
74.0,7.0,2.0,1.0,24,49235,44632
73.0,7.0,3.0,1.0,17,44987,21709
73.0,7.0,2.0,3.5,8,44987,14947
73.0,7.0,4.0,2.5,22,26620,14947
73.0,7.0,5.0,1.0,11,14947,44987
72.0,7.0,5.0,1.0,22,44632,49235
72.0,10.0,5.0,1.0,43,21709,49520
72.0,7.0,4.5,1.5,16,21709,44987
71.0,30.0,10.0,1.0,49,24852,10673
71.0,7.0,4.0,1.5,22,14947,26620
70.0,10.0,5.0,1.0,36,49520,21709
70.0,10.0,7.0,1.0,44,27086,5785
70.0,7.0,4.0,1.0,21,26620,44632 35221
70.0,17.5,8.0,1.0,49,16797,16797
69.0,7.0,5.0,1.5,20,44632 35221,26620
69.0,14.0,7.0,1.0,42,41131,41131
69.0,14.0,8.0,1.0,44,2966,2966
68.0,10.0,7.0,1.0,47,41844,41844
68.0,10.0,5.0,1.0,40,46842,21709
68.0,14.0,7.0,1.0,40,43295,43295
67.0,14.0,6.0,1.0,39,2120,2120
67.0,10.0,6.0,1.0,34,10032,10032
67.0,10.0,7.0,1.0,43,5785,27086
67.0,17.5,7.0,1.0,47,46842,10673
67.0,7.0,5.0,1.0,23,21709,49235
67.0,7.0,2.0,1.5,20,49235,21709
66.0,7.0,2.0,1.0,7,44987,44632
66.0,7.0,5.0,1.5,8,44632,44987
66.0,7.0,5.0,11.0,4,44632,30489
66.0,14.0,10.0,1.0,48,40310,40310
66.0,7.0,5.0,1.0,27,35951,35951
66.0,7.0,5.0,1.0,26,35221,49235
66.0,7.0,3.0,1.0,23,49235,35221
65.0,7.0,4.0,1.0,18,44987,49235
