support,max_intertime,median_intratime,median_period_occurences,num_periods,X,Y
301.0,10.0,6.0,1.0,174,5077,5077
136.0,10.0,7.0,1.0,98,23909,23909
128.0,10.0,7.0,1.0,80,46842,46842
102.0,15.75,12.0,1.0,52,4210,4210
100.0,15.75,7.0,1.0,62,24852,24852
92.0,15.75,8.0,1.0,62,16953,16953
88.0,10.0,7.0,1.0,57,19348,19348
84.0,10.0,6.0,1.0,27,18362,18362
83.0,10.0,7.0,1.0,47,27845,27845
65.0,15.75,7.0,1.0,51,10673,10673
57.0,15.75,8.0,1.0,43,23734,23734
57.0,15.75,13.0,1.0,22,27086,27086
55.0,24.0,14.0,1.0,41,27796,27796
51.0,5.0,3.0,1.0,30,18523,18523
51.0,10.0,7.0,1.0,14,22035,22035
51.0,5.0,3.0,1.0,35,41665,41665
50.0,10.0,7.0,1.0,27,32478,32478
50.0,5.0,3.0,1.0,34,33754,33754
50.0,24.0,14.0,1.0,34,33000,33000
46.0,15.75,12.0,1.0,29,20955,20955
45.0,15.75,8.0,1.0,30,41844,41844
45.0,15.75,10.0,1.0,30,1940,1940
43.0,5.0,3.0,1.0,33,18362,5077
42.0,5.0,3.0,1.0,30,18362,18523
42.0,38.0,21.0,1.0,31,31506,31506
42.0,10.0,7.0,1.0,18,28427,28427
41.0,30.0,14.0,1.0,27,42736,42736
41.0,15.75,8.5,1.0,30,5785,5785
41.0,10.0,6.0,1.0,28,5077,16953
40.0,5.0,3.0,1.0,23,18523,33754
40.0,10.0,7.0,1.0,28,16953,5077
40.0,5.0,3.0,1.0,24,33754,18523
40.0,10.0,7.0,1.0,23,40332,40332
40.0,5.0,3.0,1.0,28,5077,18362
39.0,5.0,3.0,1.0,27,18523,18362
39.0,5.0,3.0,1.0,28,5077,18523
38.0,5.0,3.0,1.0,29,18523,5077
36.0,15.75,13.0,1.0,19,16185,16185
36.0,24.0,14.0,1.0,26,5782,5782
35.0,10.0,7.0,1.0,19,44987,44987
33.0,5.0,2.0,1.0,26,36011,36011
33.0,10.0,5.0,2.0,13,33754,5077
33.0,10.0,6.0,2.0,11,5077,33754
33.0,15.75,10.0,1.0,20,49235,49235
33.0,10.0,6.0,2.0,9,18362,33754
32.0,24.0,8.5,1.0,23,24852,5077
32.0,15.75,7.0,1.0,22,5077,24852
32.0,10.0,6.5,1.0,23,13176,13176
31.0,5.0,3.0,1.0,22,33754,18362
31.0,10.0,7.0,1.0,18,38689,38689
31.0,10.0,7.0,2.5,8,22035,28427
30.0,15.75,8.0,1.0,18,41131,41131
30.0,10.0,7.0,3.0,8,28427,22035
28.0,30.0,14.0,1.0,15,1463,1463
28.0,15.75,8.0,1.0,17,30233,30233
27.0,15.75,14.0,1.0,8,4210,27086
27.0,59.0,30.0,1.0,19,7751,7751
26.0,15.75,14.0,1.0,7,27086,4210
26.0,10.0,7.0,1.0,17,11422,11422
26.0,30.0,17.0,1.0,20,16797,16797
25.0,30.0,12.0,1.0,19,27323,27323
25.0,10.0,7.0,1.0,15,42356,42356
24.0,15.75,14.0,1.0,11,47144,47144
23.0,30.0,18.0,1.0,15,4605,4605
23.0,15.75,11.0,1.0,17,40310,40310
22.0,15.75,8.0,1.0,16,24852 5077,5077
22.0,15.75,11.0,1.0,13,41290,41290
22.0,15.75,9.0,1.0,15,39581,39581
22.0,10.0,7.0,1.0,13,47626,47626
21.0,10.0,5.0,1.0,13,47209,47209
21.0,10.0,7.0,1.0,14,10673,24852
21.0,15.75,6.5,1.0,17,41844,5077
20.0,15.75,7.0,1.0,14,24852 5077,24852
20.0,30.0,15.0,1.0,13,35561,35561
20.0,10.0,7.0,1.0,15,5077,41290
20.0,10.0,7.0,1.0,12,5077,38689
20.0,15.75,6.0,1.0,13,5077,20955
19.0,10.0,7.0,1.0,6,5876,5876
19.0,15.75,7.0,1.0,13,24852,24852 5077
19.0,30.0,13.0,1.0,16,24852,23909
19.0,30.0,7.0,1.0,15,23734,24852
19.0,15.75,6.5,1.0,12,20955,5077
19.0,15.75,5.5,1.0,15,5077,41844
19.0,15.75,9.5,1.0,12,5077,24852 5077
18.0,24.0,7.0,1.0,14,41844,16953
18.0,10.0,7.0,1.0,9,329,329
17.0,10.0,5.5,1.0,12,18362,16953
17.0,10.0,7.5,1.0,11,47626,5077
17.0,10.0,5.5,1.0,11,44987,49235
17.0,10.0,7.0,4.0,4,5876,22035
17.0,24.0,6.5,1.0,13,16953,23734
17.0,15.75,6.0,1.0,9,18523,20955
17.0,10.0,7.0,1.0,11,24852,47626
17.0,15.75,9.0,1.0,16,23734,16953
17.0,30.0,12.0,1.0,13,23909,24852
17.0,10.0,7.0,1.0,12,46842,11422
17.0,44.0,14.0,1.0,13,21333,21333
17.0,10.0,6.5,1.0,13,21019,21019
17.0,15.75,7.0,1.0,12,41290,5077
17.0,10.0,7.0,1.0,9,38689,5077
17.0,10.0,7.0,3.5,4,22035,5876
17.0,38.0,9.0,1.0,11,27344,27344
17.0,24.0,7.0,1.0,12,27796,5077
16.0,15.75,9.0,1.0,10,24852 5077,24852 5077
16.0,24.0,11.0,1.0,10,13249,13249
16.0,24.0,11.0,1.0,15,16953,24852
16.0,15.75,8.5,1.0,10,29487,29487
16.0,30.0,12.0,1.0,14,24852,23734
16.0,10.0,7.0,1.0,9,11422,46842
16.0,10.0,7.0,1.0,9,38689,24852
