support,max_intertime,median_intratime,median_period_occurences,num_periods,X,Y
981.0,10.5,6.0,1.0,577,24852,24852
855.0,13.0,7.0,1.0,482,13176,13176
793.0,17.0,9.0,1.0,466,21903,21903
646.0,13.0,6.0,1.0,352,47209,47209
564.0,10.5,7.0,1.0,319,30489,30489
537.0,10.5,6.0,1.0,340,21137,21137
488.0,13.0,7.0,1.0,266,19660,19660
447.0,13.0,7.0,1.0,266,47766,47766
418.0,10.5,7.0,1.0,248,44632,44632
330.0,17.0,9.0,1.0,209,16797,16797
293.0,21.0,8.0,1.0,189,47626,47626
291.0,10.5,6.0,1.0,168,3957,3957
255.0,14.0,7.0,1.0,153,30391,30391
252.0,13.0,7.0,1.0,150,27966,27966
252.0,13.0,7.0,1.0,167,39275,39275
248.0,19.0,9.0,1.0,159,49683,49683
245.0,7.0,4.0,1.0,110,14947,14947
241.0,9.0,6.0,1.0,117,35221,35221
237.0,14.0,7.0,1.0,148,28985,28985
233.0,21.0,10.0,1.0,142,26209,26209
233.0,10.5,7.0,1.0,153,4920,4920
230.0,14.0,7.0,1.0,138,12341,12341
217.0,14.0,7.0,1.0,143,5876,5876
215.0,9.0,6.0,1.0,125,42585,42585
215.0,5.0,2.0,1.0,115,26165,26165
215.0,13.0,7.0,1.0,135,27344,27344
210.0,9.0,5.0,1.0,115,39877,39877
209.0,13.0,7.0,1.0,131,45007,45007
209.0,21.0,12.0,1.0,136,42265,42265
208.0,9.0,6.0,1.0,114,22963,22963
205.0,13.0,7.0,1.0,129,21616,21616
204.0,14.0,7.0,1.0,126,22935,22935
200.0,14.0,6.0,1.0,145,21137,13176
200.0,9.0,7.0,1.0,106,21709,21709
193.0,14.0,6.0,1.0,140,13176,21137
192.0,14.0,7.0,1.0,129,21903,24852
188.0,13.0,7.0,1.0,106,40396,40396
188.0,13.0,7.0,1.0,99,5479,5479
186.0,30.0,11.0,1.0,132,21903,13176
186.0,19.0,7.0,1.0,124,24852,21903
186.0,10.5,7.0,1.0,119,45066,45066
185.0,10.5,6.0,1.0,117,33198,33198
181.0,13.0,7.0,1.0,105,30776,30776
180.0,13.0,6.0,1.0,113,44359,44359
177.0,21.0,9.5,1.0,107,21573,21573
177.0,28.5,10.0,1.0,129,13176,21903
175.0,9.0,7.0,1.0,98,37646,37646
169.0,10.5,6.0,1.0,104,5212,5212
168.0,14.0,7.0,1.0,114,47766,24852
166.0,13.0,7.0,1.0,99,43961,43961
163.0,7.0,3.0,1.0,78,25466,25466
161.0,13.0,6.0,1.0,102,41950,41950
155.0,17.0,7.0,1.0,106,24852,47766
154.0,19.0,12.0,1.0,100,8518,8518
149.0,7.0,5.0,1.0,69,10749,10749
149.0,19.0,7.0,1.0,102,13176,47209
148.0,17.0,7.0,1.0,105,47209,13176
148.0,17.0,10.0,1.0,97,43352,43352
148.0,22.5,12.5,1.0,103,24964,24964
147.0,9.0,7.0,1.0,91,37687,37687
146.0,22.5,8.0,1.0,100,21903,47209
146.0,21.0,8.0,1.0,92,30489,21903
142.0,9.0,7.0,1.0,73,26620,26620
142.0,22.5,13.0,1.0,97,40706,40706
141.0,22.5,8.0,1.0,99,47209,21903
140.0,7.0,5.0,1.0,61,24838,24838
140.0,13.0,7.0,1.0,87,46979,46979
139.0,14.0,6.5,1.0,89,24852,24852 21903
138.0,21.0,7.0,1.0,91,21903,47766
138.0,21.0,8.0,1.0,92,21903,30489
138.0,9.0,6.0,1.0,92,26604,26604
138.0,10.5,6.0,1.0,81,23288,23288
137.0,17.0,8.0,1.0,76,43154,43154
137.0,14.0,6.0,1.0,83,24852 21903,24852
136.0,19.0,7.0,1.0,97,47766,21903
136.0,14.0,7.0,1.0,100,13176,39275
135.0,14.0,6.0,1.0,96,47209,21137
