support,max_intertime,median_intratime,median_period_occurences,num_periods,X,Y
290.0,10.5,7.0,1.0,193,196,196
151.0,10.5,5.0,1.0,89,24852,24852
131.0,10.5,5.0,1.0,48,43154,43154
127.0,10.5,7.0,1.0,81,10673,10673
116.0,10.5,3.0,1.0,72,46842,46842
75.0,16.0,8.0,1.0,44,16953,16953
72.0,16.0,10.0,1.0,41,47141,47141
68.0,10.5,4.0,1.0,37,15424,15424
64.0,10.5,6.0,1.0,36,33198,33198
63.0,10.5,7.0,1.0,35,41276,41276
62.0,10.5,5.0,1.0,38,47977,47977
61.0,24.0,14.0,1.0,37,19660,19660
59.0,10.5,3.0,1.0,34,25146,25146
58.0,10.5,6.0,1.0,41,41290,41290
57.0,16.0,7.5,1.0,37,26348,26348
57.0,10.5,5.0,1.0,26,1194,1194
54.0,10.5,7.0,1.0,40,35221,35221
54.0,10.5,6.0,1.0,38,45190,45190
52.0,4.0,2.0,1.0,39,14947,14947
50.0,16.0,8.0,1.0,32,35561,35561
47.0,16.0,8.0,1.0,28,43631,43631
47.0,10.5,6.5,1.0,29,46088,46088
46.0,16.0,9.0,1.0,26,21709,21709
45.0,10.5,5.0,1.0,28,41131,41131
45.0,16.0,8.0,1.0,28,44632,44632
43.0,10.5,7.0,1.0,37,16696,16696
40.0,4.0,2.0,1.0,30,9076,9076
39.0,10.5,6.0,1.0,23,13176,13176
37.0,30.0,17.0,1.0,17,46149,46149
36.0,30.0,15.0,1.0,22,40199,40199
32.0,16.0,11.0,1.0,19,22802,22802
32.0,10.5,7.0,1.0,27,10957,10957
30.0,30.0,7.0,1.0,22,24852,10673
30.0,10.5,7.0,1.0,21,14715,14715
30.0,16.0,5.0,1.0,20,46842,24852
29.0,16.0,8.0,1.0,18,13535,13535
28.0,30.0,6.5,1.0,22,10673,24852
28.0,37.0,21.5,1.0,21,40199,196
28.0,10.5,5.5,1.0,16,27325,27325
28.0,30.0,21.0,1.0,16,40939,40939
28.0,10.5,7.0,1.5,12,31683,31683
28.0,10.5,7.0,1.0,21,21709,35221
28.0,16.0,8.5,1.0,23,5077,5077
27.0,24.0,7.0,1.0,13,41131,46088
27.0,16.0,7.0,1.0,20,39108,39108
27.0,16.0,9.0,1.0,14,28427,28427
26.0,16.0,7.0,1.0,19,10673,196
