support,max_intertime,median_intratime,median_period_occurences,num_periods,X,Y
985.0,14.0,7.0,1.0,601,196,196
446.0,14.0,7.0,1.0,231,19660,19660
427.0,14.0,7.0,1.0,257,10957,10957
419.0,10.0,5.0,1.0,232,8859,8859
348.0,14.0,9.0,1.0,203,15424,15424
346.0,14.0,8.0,1.0,203,43631,43631
341.0,17.0,8.0,1.0,204,47977,47977
341.0,17.0,9.0,1.0,216,16696,16696
340.0,17.0,10.0,1.0,227,42240,42240
305.0,14.0,7.5,1.0,207,24852,24852
304.0,10.0,7.0,1.0,179,43154,43154
286.0,14.0,7.0,1.0,180,36316,36316
279.0,17.0,10.0,1.0,175,33198,33198
269.0,14.0,7.0,1.0,145,46149,46149
229.0,26.0,14.0,1.0,147,32650,32650
226.0,21.0,11.0,1.0,133,41400,41400
216.0,17.0,10.0,1.0,146,26348,26348
208.0,10.0,6.0,1.0,118,10032,10032
206.0,14.0,7.0,1.0,125,47141,47141
191.0,17.0,10.0,1.0,116,40939,40939
184.0,17.0,10.0,1.0,113,46149,196
176.0,17.0,9.0,1.0,109,21386,21386
174.0,14.0,7.0,1.0,105,41131,41131
174.0,17.0,10.0,1.0,108,21709,21709
173.0,21.0,13.0,1.0,97,5258,5258
170.0,17.0,9.0,1.0,107,196,46149
170.0,17.0,8.0,1.0,116,36316,47977
170.0,14.0,7.0,1.0,109,41276,41276
170.0,21.0,9.0,1.0,104,46061,46061
168.0,10.0,7.0,1.0,101,41290,41290
164.0,14.0,7.0,1.0,99,31651,31651
163.0,17.0,9.0,1.0,103,196 46149,196
161.0,17.0,9.0,1.0,102,196,196 46149
161.0,14.0,7.0,1.0,114,16696,10957
159.0,17.0,10.0,1.0,100,46149,196 46149
159.0,14.0,7.0,1.0,103,10957,16696
157.0,17.0,7.0,1.0,101,47977,36316
153.0,17.0,10.0,1.0,96,196 46149,46149
150.0,17.0,10.0,1.0,94,196 46149,196 46149
144.0,17.0,11.0,1.0,95,49520,49520
139.0,26.0,14.0,1.0,90,37710,37710
134.0,10.0,5.0,1.0,82,22802,22802
134.0,14.0,7.0,1.0,88,13176,13176
130.0,14.0,7.0,1.0,68,23288,23288
129.0,10.0,6.0,1.0,75,2120,2120
128.0,14.0,5.0,1.0,74,14233,14233
127.0,21.0,9.0,1.0,73,19660,196
123.0,21.0,9.0,1.0,68,196,19660
122.0,21.0,7.0,1.0,77,41400,196
120.0,14.0,5.0,1.0,75,46088,46088
118.0,17.0,11.0,1.0,86,12916,12916
117.0,17.0,7.0,1.0,79,196,41400
116.0,17.0,8.0,1.0,78,40199,40199
112.0,21.0,11.0,1.0,76,35221,35221
110.0,26.0,9.0,1.0,71,46061,196
109.0,14.0,8.0,1.0,68,1194,1194
107.0,21.0,12.0,1.0,56,196,19660 196
106.0,26.0,9.0,1.0,65,196,46061
105.0,17.0,10.0,1.0,69,44632,44632
105.0,21.0,8.0,1.0,55,19660,19660 196
105.0,26.0,13.0,1.0,67,5077,5077
105.0,14.0,7.0,1.0,69,25146,25146
104.0,21.0,13.5,1.0,54,19660 196,196
103.0,17.0,10.0,1.0,60,1940,1940
103.0,14.0,7.0,1.0,66,15902,15902
99.0,30.0,12.0,1.0,64,196,37710
99.0,14.0,7.0,1.0,52,14947,14947
98.0,17.0,8.0,1.0,59,19660 196,19660
98.0,14.0,7.0,1.0,65,196,31651
96.0,30.0,13.0,1.0,59,37710,196
96.0,10.0,6.0,1.0,59,26165,26165
95.0,17.0,11.5,1.0,57,19660 196,19660 196
94.0,21.0,11.0,1.0,70,16797,16797
92.0,17.0,10.0,1.0,74,19488,19488
92.0,17.0,8.0,1.0,53,31651,196
91.0,14.0,8.0,1.0,58,43154,196
90.0,17.0,7.0,1.0,53,196,43154
87.0,26.0,13.0,1.0,59,196,26348
87.0,10.0,7.0,1.0,49,27086,27086
85.0,14.0,4.0,1.0,55,33065,33065
83.0,30.0,14.0,1.0,57,26348,196
82.0,21.0,11.5,1.0,60,16953,16953
81.0,17.0,12.0,1.0,53,49235,49235
79.0,26.0,13.0,1.0,56,10673,10673
79.0,34.0,25.0,1.0,59,41844,41844
79.0,6.5,4.0,1.0,54,25466,25466
79.0,14.0,6.5,1.0,48,40709,40709
78.0,14.0,6.0,1.0,48,27966,27966
77.0,14.0,8.0,1.0,40,23909,23909
77.0,17.0,8.0,1.0,51,45190,45190
74.0,14.0,8.0,1.0,42,40332,40332
70.0,10.0,8.0,1.0,37,8021,8021
67.0,17.0,8.0,1.0,43,46842,46842
66.0,21.0,8.0,1.0,47,47977,43631
66.0,14.0,7.0,1.0,43,38444,38444
66.0,21.0,11.0,1.0,46,28199,28199
65.0,21.0,8.0,1.0,44,43631,47977
65.0,21.0,9.0,1.0,44,43631,36316
65.0,26.0,14.0,1.0,43,21709,35221
65.0,14.0,6.0,1.0,44,47626,47626
63.0,21.0,13.0,1.0,42,35221,21709
63.0,14.0,7.0,1.0,43,16696,196
63.0,14.0,7.0,1.0,27,34050,34050
62.0,26.0,11.0,1.0,43,196,40939
62.0,26.0,10.5,1.0,40,31683,31683
61.0,21.0,9.0,1.0,44,36316,43631
60.0,10.0,5.5,1.0,37,2966,2966
57.0,10.0,7.0,1.0,35,14715,14715
57.0,21.0,8.0,1.0,41,10957,47977
57.0,21.0,8.0,1.0,38,10957,36316
56.0,21.0,11.0,1.0,41,40939,196
54.0,30.0,11.0,1.0,38,24852,43631
54.0,14.0,8.0,1.0,35,196,16696
53.0,10.0,6.0,1.0,37,10957,196
51.0,17.0,7.0,1.0,37,26209,26209
51.0,10.0,7.0,1.0,38,196,10957
51.0,17.0,8.0,1.0,39,36316,10957
50.0,26.0,8.0,1.0,34,43631,24852
50.0,26.0,14.5,1.0,36,196,5258
50.0,38.0,28.0,1.0,38,31066,31066
49.0,17.0,10.0,1.0,34,49520,36316
49.0,17.0,10.0,1.0,26,5258,19660
49.0,21.0,12.0,1.0,34,5258,196
49.0,14.0,9.0,1.0,30,19660,5258
48.0,14.0,7.0,1.0,34,28204,28204
48.0,14.0,7.0,1.0,31,46149,31651
47.0,21.0,12.0,1.0,33,47977,10957
47.0,30.0,17.0,1.0,34,39581,39581
47.0,77.0,26.5,1.0,39,16696,42240
47.0,42.0,12.0,1.0,34,42240,43631
46.0,21.0,15.0,1.0,30,36316,49520
46.0,17.0,7.0,1.0,29,46149,46061
46.0,34.0,18.0,1.0,33,46061,26348
45.0,42.0,9.0,1.0,33,43631,42240
45.0,85.0,27.0,1.0,42,10957,42240
45.0,21.0,9.5,1.0,31,13870,13870
44.0,6.5,5.0,1.0,35,9387,9387
44.0,14.0,8.0,1.0,29,16696,15424
44.0,21.0,15.0,1.0,29,43772,43772
44.0,17.0,11.0,1.0,27,3957,3957
43.0,30.0,12.0,1.0,33,41131,46088
43.0,17.0,7.0,1.0,27,46061,46149
43.0,21.0,7.0,1.0,27,19660,41400
43.0,21.0,10.0,1.0,32,19660,37710
43.0,17.0,7.0,1.0,25,31651,46149
42.0,14.0,8.0,1.0,29,21376,21376
42.0,34.0,16.0,1.0,31,43631,16696
