support,max_intertime,median_intratime,median_period_occurences,num_periods,X,Y
557.0,14.0,7.0,1.0,319,24852,24852
352.0,17.0,10.0,1.0,225,13176,13176
339.0,9.5,6.0,1.0,214,16797,16797
181.0,9.5,6.0,1.0,123,21903,21903
181.0,9.5,7.0,1.0,105,8048,8048
171.0,14.0,6.0,1.0,102,21137,21137
161.0,9.5,7.0,1.0,103,43352,43352
152.0,17.0,8.0,1.0,104,47626,47626
150.0,14.0,7.0,1.0,88,12341,12341
149.0,14.0,6.0,1.0,90,47209,47209
147.0,6.0,2.0,1.0,105,29487,29487
147.0,9.5,5.0,1.0,86,32689,32689
145.0,9.5,7.0,1.0,78,21292,21292
142.0,14.0,7.0,1.0,80,8571,8571
137.0,17.0,8.0,1.0,87,26209,26209
127.0,21.5,8.5,1.0,83,21195,21195
115.0,9.5,6.0,1.0,79,39275,39275
109.0,9.5,5.0,1.0,66,5876,5876
106.0,14.0,7.0,1.0,60,5450,5450
104.0,9.5,6.0,1.0,61,8048,21292
101.0,14.0,7.0,1.0,65,9076,9076
100.0,9.5,6.0,1.0,55,21292,8048
98.0,9.5,6.0,1.0,64,43352,16797
98.0,14.0,7.0,1.0,61,24184,24184
97.0,9.5,7.0,1.0,58,16797,43352
96.0,30.0,16.0,1.0,71,31506,31506
95.0,17.0,8.0,1.0,63,2086,2086
93.0,17.0,7.0,1.0,66,49683,49683
93.0,21.5,12.0,1.0,66,4605,4605
88.0,17.0,9.0,1.0,56,44142,44142
87.0,14.0,7.0,1.0,56,21938,21938
84.0,9.5,6.0,1.0,47,16797,16797 43352
82.0,17.0,12.0,1.0,58,8021,8021
81.0,9.5,7.0,1.0,47,16797 43352,16797
80.0,9.5,7.0,1.0,47,43352,16797 43352
78.0,9.5,4.0,1.0,50,30391,30391
78.0,9.5,7.0,1.0,44,16797 43352,43352
77.0,6.0,3.5,1.0,58,37687,37687
77.0,14.0,7.0,1.0,48,28842,28842
77.0,14.0,4.0,1.0,52,27104,27104
76.0,9.5,6.5,1.0,51,47766,47766
75.0,9.5,7.0,1.0,41,16797 43352,16797 43352
74.0,21.5,13.0,1.0,48,32650,32650
74.0,17.0,5.0,1.0,58,16797,24852
71.0,6.0,1.0,1.0,55,8571,16797
70.0,21.5,7.0,1.0,54,24852,16797
67.0,17.0,9.0,1.0,41,30827,30827
66.0,14.0,7.0,1.0,39,45007,45007
66.0,6.0,1.0,1.0,50,16797,8571
65.0,9.5,4.0,1.0,42,27966,27966
64.0,17.0,6.5,1.0,54,24852,47626
63.0,9.5,6.0,1.0,32,8048,37687
63.0,21.5,8.0,1.0,39,8048,16797
63.0,17.0,12.0,1.0,45,46979,46979
63.0,17.0,9.0,1.0,46,9387,9387
62.0,21.5,11.5,1.0,43,8424,8424
61.0,6.0,1.0,1.0,40,8048,21903
61.0,9.5,5.0,1.0,35,32689,12341
61.0,21.5,10.0,1.0,44,20114,20114
60.0,26.0,11.0,1.0,43,47209,13176
60.0,21.5,8.0,1.0,39,4920,4920
60.0,6.0,0.0,1.0,44,37687,8048
60.0,9.5,4.0,1.0,32,12341,32689
60.0,9.5,5.0,1.0,35,37646,37646
59.0,6.0,0.0,1.0,38,21903,8048
59.0,17.0,8.0,1.0,40,16797,8048
58.0,6.0,2.5,1.0,43,21903,21292
58.0,14.0,9.0,1.0,49,47626,24852
57.0,30.0,14.0,1.0,41,16953,16953
57.0,21.5,8.0,1.0,44,26209,24852
57.0,26.0,10.0,1.0,44,24852,26209
57.0,14.0,8.0,1.0,42,28204,28204
57.0,14.0,4.5,1.0,41,13176,47209
57.0,9.5,6.0,1.0,38,39877,39877
56.0,14.0,6.0,1.0,40,34358,34358
56.0,17.0,9.0,1.0,39,42265,42265
55.0,14.0,7.5,1.0,32,28985,28985
55.0,21.5,13.0,1.0,41,31717,31717
54.0,6.0,2.0,1.0,37,21903,37687
54.0,26.0,8.0,1.0,44,24852,9076
54.0,6.0,0.0,1.0,41,21292,21903
52.0,34.0,17.0,1.0,43,24852,31506
52.0,14.0,7.0,1.0,34,24852,24184
52.0,21.5,9.0,1.0,35,46667,46667
52.0,6.0,1.0,1.0,35,37687,21903
