support,max_intertime,median_intratime,median_period_occurences,num_periods,X,Y
7239.0,8.0,6.0,1.0,4130,24852,24852
6549.0,9.0,6.0,1.0,3476,44632,44632
4521.0,12.0,7.0,1.0,2523,49235,49235
4323.0,13.0,7.0,1.0,2353,196,196
4150.0,9.0,7.0,1.0,2275,27086,27086
3991.0,10.0,7.0,1.0,2192,35221,35221
3693.0,9.0,6.0,1.0,2037,21709,21709
3226.0,8.0,6.0,1.0,1931,13176,13176
2696.0,10.0,6.0,1.0,1497,33198,33198
2688.0,13.0,7.0,1.0,1533,10957,10957
2665.0,12.0,7.0,1.0,1497,35221,44632
2632.0,12.0,7.0,1.0,1488,44632,35221
2532.0,8.0,6.0,1.0,1337,14947,14947
2526.0,9.0,6.0,1.0,1356,5785,5785
2380.0,11.0,7.0,1.0,1352,44632 35221,44632
2377.0,11.0,7.0,1.0,1345,44632,44632 35221
2369.0,11.0,7.0,1.0,1322,23909,23909
2348.0,10.0,6.0,1.0,1356,21709,44632
2342.0,11.0,6.0,1.0,1321,44632,21709
2334.0,11.0,7.0,1.0,1301,35221,44632 35221
2309.0,11.0,7.0,1.0,1295,44632 35221,35221
2214.0,11.0,7.0,1.0,1215,44632 35221,44632 35221
2144.0,9.0,6.0,1.0,1191,26620,26620
2104.0,10.0,6.0,1.0,1170,44632,44632 21709
2101.0,8.0,6.0,1.0,1086,33754,33754
2094.0,10.0,6.0,1.0,1165,44632 21709,44632
2057.0,10.0,6.0,1.0,1135,21709,44632 21709
2042.0,10.0,6.0,1.0,1131,44632 21709,21709
1951.0,9.0,6.0,1.0,1105,44632 21709,44632 21709
1947.0,8.0,5.0,1.0,1118,18523,18523
1945.0,12.0,7.0,1.0,1132,35221,21709
1937.0,12.0,7.0,1.0,1122,21709,35221
1913.0,10.0,7.0,1.0,1109,47977,47977
1899.0,10.0,7.0,1.0,1008,43154,43154
1882.0,11.0,7.0,1.0,1021,38928,38928
1874.0,10.0,7.0,1.0,1094,28204,28204
1851.0,10.0,7.0,1.0,1042,1940,1940
1759.0,8.0,6.0,1.0,918,3957,3957
1643.0,11.0,7.0,1.0,936,24838,24838
1638.0,14.0,7.0,1.0,953,16696,16696
1599.0,8.0,5.0,1.0,896,19660,19660
1582.0,9.0,6.0,1.0,905,14947,44632
1581.0,10.0,7.0,1.0,869,22035,22035
1565.0,9.0,6.0,1.0,899,44632,14947
1562.0,8.0,6.0,1.0,803,28465,28465
1557.0,11.0,7.0,1.0,928,44632,26620
1542.0,7.0,4.0,1.0,860,45603,45603
1542.0,9.0,6.0,1.0,871,27845,27845
1541.0,11.0,7.0,1.0,913,26620,44632
1498.0,9.0,6.0,1.0,823,4210,4210
1349.0,12.0,6.0,1.0,833,24852,44632
1340.0,12.0,7.0,1.0,801,21709,44632 35221
1340.0,13.0,7.0,1.0,776,35221,44632 21709
1331.0,11.0,7.0,1.0,783,49520,49520
1325.0,13.0,7.0,1.0,782,44632 35221,21709
1321.0,13.0,7.0,1.0,759,44632 21709,35221
1308.0,13.0,7.0,1.0,777,27086,44632
1298.0,13.0,6.0,1.0,804,44632,24852
1289.0,13.0,7.0,1.0,753,44632,27086
1286.0,11.0,7.0,1.0,751,36316,36316
1257.0,8.0,6.0,1.0,702,46676,46676
1247.0,12.0,7.0,1.0,736,44632 35221,44632 21709
1238.0,13.0,7.0,1.0,719,47141,47141
1230.0,12.0,7.0,1.0,722,44632 21709,44632 35221
1210.0,7.0,4.0,1.0,680,30776,30776
1194.0,14.0,7.0,1.0,706,5077,5077
1181.0,12.0,7.0,1.0,678,44632,44632 35221 21709
1174.0,12.0,7.0,1.0,678,44632 35221 21709,44632
1173.0,12.0,7.0,1.0,667,35221,44632 35221 21709
1170.0,11.0,7.0,1.0,690,21709,44632 35221 21709
1162.0,12.0,7.0,1.0,640,32478,32478
1159.0,11.0,6.0,1.0,643,15424,15424
1153.0,12.0,7.0,1.0,659,44632 35221 21709,35221
1152.0,13.0,7.0,1.0,668,35221,26620
1147.0,12.0,7.0,1.0,662,44632 35221 21709,21709
1142.0,13.0,7.0,1.0,684,47144,47144
1141.0,12.0,7.0,1.0,681,26620,35221
1138.0,10.0,7.0,1.0,661,19348,19348
1133.0,14.0,7.0,1.0,713,16797,16797
1129.0,12.0,7.0,1.0,651,30489,30489
1126.0,12.0,7.0,1.0,644,44632 35221,44632 35221 21709
1122.0,14.0,7.0,1.0,656,3298,3298
1117.0,12.0,7.0,1.0,636,44632 21709,44632 35221 21709
1113.0,11.0,7.0,1.0,653,44632 35221 21709,44632 21709
