support,max_intertime,median_intratime,median_period_occurences,num_periods,X,Y
78.0,23.0,13.0,1.0,45,5077,5077
75.0,30.0,14.5,1.0,48,16953,16953
58.0,13.0,8.0,1.0,46,24852,24852
48.0,23.0,7.5,1.0,31,35561,35561
46.0,13.0,4.5,1.0,32,16965,16965
45.0,7.0,2.0,1.0,26,24489,24489
41.0,13.0,10.0,1.0,21,20995,20995
36.0,23.0,13.0,1.0,20,19348,19348
35.0,23.0,14.5,1.0,26,32691,32691
33.0,23.0,15.0,1.0,29,20955,20955
32.0,7.0,4.0,1.0,21,11182,11182
30.0,39.0,19.0,1.0,23,23909,23909
30.0,13.0,7.0,1.0,19,196,196
29.0,23.0,10.0,1.0,16,18441,18441
28.0,13.0,6.5,1.0,21,29487,29487
28.0,7.0,3.0,1.0,16,3957,3957
26.0,13.0,5.0,1.0,22,40310,40310
26.0,23.0,13.5,1.0,20,9387,9387
26.0,13.0,5.0,1.0,18,7751,7751
26.0,13.0,7.5,1.0,19,17948,17948
25.0,7.0,4.0,1.0,16,21376,21376
25.0,23.0,14.0,1.0,21,16797,16797
25.0,23.0,17.5,1.0,18,31651,31651
24.0,13.0,4.5,1.0,16,30450,30450
24.0,13.0,6.0,1.0,11,42356,42356
23.0,30.0,14.0,1.0,13,10957,10957
23.0,13.0,4.0,1.0,16,17948,24489
22.0,23.0,11.0,1.0,15,28204,28204
22.0,13.0,7.5,1.0,20,27796,27796
21.0,13.0,7.0,1.0,12,47977,47977
21.0,23.0,7.0,2.0,10,24489,17948
21.0,7.0,6.0,1.0,13,11759,11759
21.0,23.0,14.0,1.0,14,4210,4210
20.0,13.0,6.5,1.0,15,40199,40199
20.0,30.0,22.0,1.0,15,13535,13535
20.0,13.0,7.0,1.0,13,37158,37158
19.0,13.0,10.0,1.0,18,47672,47672
19.0,13.0,9.0,1.0,17,30489,30489
19.0,13.0,4.5,1.0,12,11182,3957
19.0,7.0,6.0,1.0,12,45190,45190
19.0,23.0,13.5,1.0,15,13176,13176
19.0,13.0,4.0,1.0,10,3957,11182
19.0,23.0,12.0,1.0,14,15424,15424
18.0,30.0,15.0,1.0,15,21903,21903
18.0,13.0,6.0,1.0,16,23734,23734
18.0,13.0,3.0,1.0,17,28993,28993
18.0,7.0,4.0,1.0,10,27344,27344
17.0,57.0,28.0,1.0,17,24852,16953
17.0,13.0,7.0,1.0,10,43295,43295
16.0,13.0,7.0,1.0,14,33129,33129
16.0,23.0,13.0,1.0,12,21573,21573
16.0,23.0,11.0,1.0,12,21019,21019
16.0,13.0,10.0,1.0,13,46802,46802
15.0,7.0,5.5,1.5,10,47977,37158
15.0,30.0,15.5,1.0,11,10673,10673
15.0,7.0,4.5,1.0,12,40709,40709
15.0,30.0,9.5,1.0,12,35898,35898
