support,max_intertime,median_intratime,median_period_occurences,num_periods,X,Y
274.0,12.0,7.0,1.0,156,19660,19660
210.0,20.0,12.0,1.0,131,196,196
127.0,12.0,7.0,1.0,77,15424,15424
123.0,12.0,7.0,1.0,74,10957,10957
110.0,20.0,11.0,1.0,62,8859,8859
87.0,20.0,14.0,1.0,47,40939,40939
86.0,5.0,1.0,1.0,25,21386,21386
79.0,28.0,20.0,1.0,62,5258,5258
78.0,20.0,11.0,1.0,44,41290,41290
76.0,20.0,11.0,1.0,45,47977,47977
76.0,20.0,12.0,1.0,44,43631,43631
74.0,20.0,10.5,1.0,53,33198,33198
73.0,12.0,5.5,1.0,49,31506,31506
69.0,28.0,13.5,1.0,56,16953,16953
68.0,28.0,11.5,1.0,55,21195,21195
66.0,20.0,11.5,1.0,37,10032,10032
65.0,12.0,6.0,1.0,38,41131,41131
65.0,12.0,7.0,1.0,48,19488,19488
65.0,12.0,7.0,1.0,29,30450,30450
64.0,12.0,6.0,1.0,47,24852,24852
63.0,35.0,22.0,1.0,47,27796,27796
62.0,28.0,13.0,1.0,37,23909,23909
58.0,28.0,13.0,1.0,44,42240,42240
51.0,20.0,12.0,1.0,32,44632,44632
51.0,20.0,12.0,1.0,32,46149,46149
50.0,28.0,19.0,1.0,33,32650,32650
47.0,20.0,12.5,1.0,27,36316,36316
47.0,12.0,7.0,1.0,29,16696,16696
45.0,20.0,9.0,1.0,27,47141,47141
44.0,12.0,9.0,1.0,24,38444,38444
43.0,12.0,8.0,1.0,28,35221,35221
41.0,20.0,13.0,1.0,22,196,46149
40.0,5.0,3.0,1.0,31,25466,25466
40.0,12.0,5.0,1.0,29,25146,25146
39.0,12.0,4.5,1.0,20,21709,21709
39.0,20.0,13.0,1.0,17,2086,2086
38.0,20.0,14.0,1.0,21,196,196 46149
38.0,20.0,11.5,1.0,20,46149,196
38.0,20.0,12.0,1.0,27,14233,14233
37.0,20.0,11.0,1.0,20,196 46149,196
37.0,12.0,7.0,1.0,26,41276,41276
37.0,20.0,12.0,1.0,19,46149,196 46149
37.0,20.0,11.0,1.0,20,196 46149,46149
36.0,12.0,8.0,1.0,22,43154,43154
36.0,20.0,11.5,1.0,19,196 46149,196 46149
35.0,12.0,7.0,2.0,21,33065,33065
35.0,12.0,7.0,1.0,21,1194,1194
34.0,12.0,7.0,1.0,22,5077,5077
33.0,44.0,30.0,1.0,22,35898,35898
32.0,20.0,11.0,1.0,19,2120,2120
32.0,12.0,7.0,1.0,24,31683,31683
31.0,12.0,8.0,1.0,19,2966,2966
31.0,20.0,16.0,1.0,28,40939,196
30.0,12.0,7.0,1.0,21,45190,45190
29.0,12.0,6.0,2.0,15,32478,32478
29.0,28.0,19.5,1.0,20,196,40939
29.0,12.0,8.0,1.0,20,26620,26620
29.0,20.0,7.5,1.0,18,10957,16696
28.0,28.0,8.0,1.0,16,46088,46088
26.0,12.0,7.0,1.0,16,16696,10957
26.0,12.0,7.0,1.0,13,34050,34050
25.0,20.0,12.0,1.0,17,47977,36316
25.0,35.0,28.0,1.0,21,31066,31066
23.0,20.0,13.0,1.0,16,40310,40310
23.0,12.0,8.0,1.0,20,35221,44632
22.0,28.0,14.0,1.0,16,41131,46088
22.0,20.0,11.5,1.0,15,27325,27325
21.0,20.0,7.0,1.0,14,24852,10957
21.0,28.0,9.5,1.0,11,46088,41131
21.0,20.0,13.0,1.0,14,36316,47977
21.0,12.0,8.0,1.0,10,33000,33000
21.0,20.0,6.0,1.5,8,2086,19660
20.0,28.0,10.0,1.0,16,49520,49520
20.0,12.0,8.0,1.0,16,44632,35221
20.0,20.0,15.0,1.0,11,14715,14715
20.0,20.0,7.0,1.0,14,10957,24852
20.0,28.0,9.0,1.0,17,12916,12916
20.0,28.0,11.0,1.0,18,19660,5258
20.0,20.0,13.5,1.0,13,26165,26165
19.0,35.0,30.0,1.0,15,5258,19660
19.0,20.0,12.0,1.0,13,42356,42356
19.0,20.0,7.0,1.0,11,19660,2086
18.0,35.0,11.5,1.0,14,16953,19488
18.0,28.0,14.0,1.0,18,21195,5258
17.0,12.0,6.0,1.0,12,39108,39108
17.0,28.0,23.0,1.0,15,196,19660
17.0,12.0,6.0,1.0,16,26620,44632
17.0,20.0,7.0,1.0,9,41290,1194
17.0,28.0,14.0,1.0,9,10957,15424
17.0,20.0,10.5,1.0,13,16797,16797
17.0,12.0,6.0,1.0,15,5782,5782
