support,max_intertime,median_intratime,median_period_occurences,num_periods,X,Y
1608.0,10.5,6.0,1.0,950,24852,24852
1449.0,8.0,4.0,1.0,863,13176,13176
737.0,10.5,5.0,1.0,423,33198,33198
714.0,13.0,5.0,1.0,412,19660,19660
618.0,14.0,7.0,1.0,366,16797,16797
542.0,14.0,7.0,1.0,336,8859,8859
502.0,8.0,4.0,1.0,302,47209,47209
490.0,10.5,5.0,1.0,282,196,196
419.0,13.0,7.0,1.0,234,12341,12341
406.0,13.0,6.0,1.0,249,5876,5876
401.0,17.0,8.0,1.0,260,47626,47626
387.0,13.0,7.0,1.0,247,39275,39275
375.0,7.0,4.0,1.0,210,14233,14233
354.0,18.5,11.0,1.0,235,26209,26209
340.0,13.0,7.0,1.0,185,8571,8571
319.0,13.0,7.0,1.0,207,21137,21137
318.0,17.0,10.0,1.0,189,21386,21386
305.0,8.0,4.0,1.0,177,25466,25466
304.0,13.0,7.0,1.0,185,21903,21903
302.0,14.0,7.0,1.0,195,43352,43352
273.0,22.5,11.0,1.0,171,5258,5258
269.0,10.5,5.0,1.0,161,47209,13176
264.0,13.0,7.0,1.0,145,8048,8048
263.0,8.0,6.0,1.0,147,27966,27966
253.0,13.0,7.0,1.0,150,8021,8021
251.0,24.5,12.0,1.0,157,42240,42240
250.0,10.5,5.0,1.0,152,13176,47209
247.0,14.0,8.0,1.0,134,15424,15424
242.0,10.5,7.0,1.0,161,28204,28204
232.0,14.0,8.0,1.0,152,47766,47766
231.0,14.0,7.0,1.0,152,44142,44142
219.0,14.0,7.0,1.0,150,49683,49683
218.0,13.0,7.0,1.0,130,43772,43772
213.0,14.0,7.0,1.0,128,29487,29487
212.0,8.0,4.0,1.0,127,39877,39877
208.0,10.5,5.0,1.0,116,26165,26165
207.0,14.0,7.0,1.0,132,9387,9387
207.0,8.0,5.0,1.0,122,45190,45190
207.0,8.0,4.0,1.0,121,1194,1194
199.0,10.5,5.5,1.0,116,13176 47209,13176
198.0,10.5,6.0,1.0,130,21903,13176
198.0,27.0,11.0,1.0,144,24852,47626
196.0,7.0,4.0,1.0,109,28985,28985
195.0,13.0,6.0,1.0,124,13176,21903
193.0,24.5,9.5,1.0,142,47626,24852
192.0,10.5,7.0,1.0,120,47977,47977
191.0,14.0,7.0,1.0,127,9076,9076
190.0,10.5,5.0,1.0,123,8174,8174
190.0,14.0,7.0,1.0,127,19488,19488
190.0,14.0,8.0,1.0,121,23288,23288
190.0,10.5,6.0,1.0,112,13176,13176 47209
186.0,17.0,6.0,1.0,120,19660,13176
186.0,8.0,4.0,1.0,122,26604,26604
184.0,14.0,5.0,1.0,120,5876,47209
184.0,17.0,8.0,1.0,111,30827,30827
182.0,14.0,7.0,1.0,118,41290,41290
180.0,8.0,5.0,1.0,112,13176 47209,47209
180.0,8.0,4.0,1.0,112,24184,24184
179.0,13.0,5.0,1.0,115,47209,5876
179.0,14.0,7.0,1.0,130,24852,16797
179.0,14.0,7.0,1.0,111,22935,22935
178.0,8.0,5.0,1.0,110,47209,13176 47209
178.0,8.0,6.0,1.0,90,3957,3957
177.0,14.0,7.0,1.0,130,16797,24852
176.0,17.0,7.0,1.0,118,13176,19660
173.0,14.0,6.0,1.0,112,5450,5450
173.0,10.5,6.0,1.0,100,27325,27325
172.0,14.0,5.0,1.0,110,5876,13176
172.0,10.5,6.0,1.0,106,12341,8571
171.0,13.0,6.0,1.0,111,30391,30391
171.0,22.5,7.0,1.0,126,13176,39275
168.0,18.5,8.0,1.0,110,32689,32689
168.0,13.0,7.0,1.0,93,8571,12341
168.0,13.0,5.0,1.0,106,13176,33198
166.0,14.0,5.0,1.0,107,33198,13176
165.0,21.0,9.5,1.0,123,13176,16797
164.0,8.0,5.0,1.0,99,13176 47209,13176 47209
161.0,22.5,16.0,1.0,100,43154,43154
159.0,14.0,7.0,1.0,102,2086,2086
159.0,8.0,5.5,1.0,96,27966,13176
159.0,8.0,5.0,1.0,100,13176,27966
157.0,13.0,4.0,1.0,90,10032,10032
157.0,21.0,11.0,1.0,95,16696,16696
156.0,18.5,7.0,1.0,113,39275,13176
154.0,10.5,6.0,1.0,105,13176,5876
152.0,30.0,12.0,1.0,107,16797,13176
152.0,10.5,6.5,1.0,91,19057,19057
152.0,8.0,6.0,1.0,86,45066,45066
150.0,13.0,6.0,1.0,97,31717,31717
150.0,14.0,8.0,1.0,98,21292,21292
148.0,21.0,7.0,1.0,93,16797,12341
148.0,18.5,7.0,1.0,109,13176,21137
147.0,13.0,7.0,1.0,91,31683,31683
146.0,17.0,7.0,1.0,90,12341,8048
145.0,21.0,10.0,1.0,94,10957,10957
144.0,14.0,7.0,1.0,91,8048,12341
144.0,10.5,6.0,1.0,93,46979,46979
144.0,8.0,6.0,1.0,90,13176,13176 21903
143.0,14.0,9.0,1.0,97,20114,20114
143.0,10.5,5.0,1.0,97,41950,41950
142.0,27.0,8.0,1.0,107,21137,13176
141.0,21.0,7.0,1.0,81,12341,16797
141.0,14.0,7.0,1.0,83,5025,5025
139.0,8.0,6.0,1.0,86,13176 21903,13176
138.0,21.0,8.0,1.0,87,44359,44359
138.0,14.0,6.0,1.0,105,24852,28204
138.0,14.0,6.0,1.0,105,28204,24852
137.0,8.0,6.0,1.0,84,21903,13176 21903
133.0,14.0,7.0,1.0,101,39275,21137
132.0,17.0,9.0,1.0,90,4920,4920
132.0,8.0,6.0,1.0,79,13176 21903,21903
131.0,13.0,7.0,1.0,71,43631,43631
131.0,8.0,5.0,1.0,80,47141,47141
130.0,8.0,3.5,1.0,84,21938,21938
130.0,18.5,7.0,1.0,90,16797,43352
128.0,13.0,6.0,1.0,95,21137,39275
128.0,8.0,6.0,1.0,74,13176 27966,13176
128.0,13.0,6.0,1.0,85,19660,13176 19660
126.0,14.0,7.0,1.0,81,8048,8571
126.0,27.0,7.0,1.0,89,24852,49683
126.0,10.5,5.0,1.0,76,47209 5876,47209
126.0,7.0,2.0,1.0,68,34243,34243
126.0,13.0,7.0,1.0,77,8571,8048
125.0,10.5,7.0,1.0,93,24852,24852 16797
125.0,14.0,6.0,1.0,90,43352,16797
125.0,8.0,6.0,1.0,70,13176,13176 27966
124.0,10.5,5.0,1.0,75,47209,47209 5876
124.0,30.0,14.0,1.0,86,13176,12341
123.0,14.0,7.0,1.0,76,36316,36316
123.0,22.5,10.0,1.0,80,15290,15290
122.0,24.5,8.0,1.0,86,49683,24852
122.0,30.0,10.0,1.0,85,12341,13176
122.0,18.5,8.0,1.0,80,16797,8571
121.0,13.0,6.0,1.0,76,5876,47209 5876
120.0,8.0,5.0,1.0,77,47209,33198
120.0,13.0,6.0,1.0,80,13176 19660,19660
119.0,8.0,5.0,1.0,82,21288,21288
119.0,24.5,9.0,1.0,87,24852,42240
119.0,10.5,7.0,1.0,83,24852 16797,24852
119.0,14.0,6.0,1.0,79,13176,13176 19660
118.0,27.0,14.0,1.0,90,26209,47626
118.0,22.5,10.0,1.0,85,24852 47626,24852
118.0,8.0,4.5,1.0,77,33065,33065
118.0,8.0,6.0,1.0,67,13176 21903,13176 21903
117.0,10.5,5.0,1.0,70,47209 5876,5876
117.0,17.0,7.0,1.0,71,34969,34969
116.0,21.0,11.0,1.0,84,24852,24852 47626
116.0,10.5,7.0,1.0,65,24838,24838
116.0,8.0,4.0,1.0,72,13176,39877
116.0,10.5,6.0,1.0,75,40706,40706
115.0,13.0,6.0,1.0,71,5876,13176 5876
115.0,13.0,5.0,1.0,70,2120,2120
115.0,10.5,6.0,1.0,75,13176,13176 5876
114.0,13.0,5.0,1.0,67,13176 5876,13176
114.0,8.0,6.0,1.0,59,27966,13176 27966
114.0,18.5,7.0,1.0,73,8571,16797
114.0,13.0,6.0,1.0,75,13176 19660,13176
114.0,10.5,6.0,1.0,71,2966,2966
114.0,14.0,7.5,1.0,71,21616,21616
114.0,17.0,4.0,1.0,72,13176,8021
113.0,13.0,5.0,1.0,60,46667,46667
113.0,8.0,4.0,1.0,73,39877,13176
112.0,22.5,9.0,1.0,72,8048,16797
112.0,22.5,7.0,1.0,80,4605,4605
112.0,17.0,6.0,1.0,72,8021,13176
112.0,27.0,10.0,1.0,72,16797,8048
112.0,8.0,4.0,1.0,73,33198,47209
111.0,18.5,10.0,1.0,73,44632,44632
111.0,28.5,13.0,1.0,82,44142,24852
110.0,8.0,6.0,1.0,57,13176 27966,27966
110.0,21.0,12.0,1.0,83,24852,44142
110.0,18.5,11.0,1.0,73,40939,40939
110.0,18.5,8.0,1.0,72,43961,43961
109.0,18.5,6.0,1.0,75,47209,8021
109.0,14.0,8.0,1.0,79,6184,6184
109.0,10.5,6.0,1.0,69,13176 33198,33198
109.0,13.0,5.0,1.0,74,13176,8174
108.0,13.0,6.0,1.0,63,13176 5876,5876
108.0,14.0,5.0,1.0,75,8174,13176
108.0,14.0,7.0,1.0,61,45007,45007
107.0,8.0,5.0,1.0,73,47209 5876,47209 5876
107.0,14.0,8.0,1.0,74,21709,21709
107.0,10.5,7.0,1.0,71,16797,24852 16797
106.0,8.0,6.0,1.0,63,31553,31553
106.0,10.5,7.0,1.0,68,41787,41787
106.0,10.5,5.0,1.0,63,13176,13176 33198
106.0,7.0,5.0,1.0,61,3957,13176
105.0,8.0,6.0,1.0,53,13176 27966,13176 27966
105.0,30.0,14.0,1.0,76,31506,31506
105.0,10.5,5.5,1.0,65,33198,13176 33198
105.0,24.5,9.0,1.0,72,25146,25146
105.0,27.0,14.0,1.0,80,47626,26209
104.0,17.0,7.0,1.0,63,12341,16797 12341
104.0,8.0,7.0,1.0,71,24852 16797,16797
103.0,21.0,12.0,1.0,74,24852 47626,47626
102.0,21.0,7.0,1.0,60,16797 12341,12341
102.0,8.0,5.0,1.0,55,13575,13575
102.0,21.0,7.0,1.0,71,13176,13176 39275
101.0,27.0,9.0,1.0,79,24852,39275
101.0,22.5,7.0,1.0,73,24852,29487
101.0,21.0,8.0,1.0,60,16797,16797 12341
101.0,10.5,5.0,1.0,62,13176 33198,13176
100.0,21.0,8.5,1.0,57,16797 12341,16797
100.0,13.0,6.5,1.0,58,13176 5876,13176 5876
100.0,14.0,6.0,1.0,69,8021,47209
100.0,18.5,11.0,1.0,68,28842,28842
100.0,8.0,5.0,1.0,67,33198,5876
100.0,18.5,7.0,1.0,72,13176 39275,13176
100.0,14.0,9.0,1.0,65,14947,14947
99.0,18.5,6.0,1.0,67,13176,19057
99.0,7.0,4.0,2.0,45,13176,3957
98.0,8.0,5.0,1.0,69,5876,33198
98.0,10.5,7.0,1.0,56,46149,46149
97.0,22.5,10.0,1.0,75,24852,21137
97.0,42.5,14.0,1.0,73,43352,13176
97.0,13.0,6.0,1.0,62,13176 19660,13176 19660
97.0,30.0,13.0,1.0,58,8571,13176
97.0,24.5,8.0,1.0,69,42240,24852
97.0,8.0,4.0,1.0,62,13176,25466
96.0,22.5,14.0,1.0,75,24852,26209
95.0,21.0,11.0,1.0,57,5782,5782
95.0,21.0,7.0,1.0,67,33198,24852
95.0,7.0,4.0,1.0,62,14233,13176
95.0,8.0,5.0,1.0,66,45066,24852
95.0,14.0,7.0,1.0,64,34126,34126
95.0,18.5,7.0,1.0,65,22935,13176
95.0,28.5,14.0,1.0,70,13176,8571
95.0,17.0,9.0,1.0,66,47626,24852 47626
94.0,17.0,6.0,1.0,61,47209,27966
94.0,22.5,10.5,1.0,75,26209,24852
94.0,13.0,6.0,1.0,68,24852,24852 28204
94.0,13.0,6.0,1.0,60,27966,47209
94.0,27.0,9.0,1.0,74,9076,24852
94.0,34.5,13.0,1.0,75,16797,39275
94.0,21.0,9.0,1.0,64,13176,13176 21137
93.0,13.0,6.0,1.0,69,24852 28204,24852
92.0,18.5,8.0,1.0,61,8048,13176
92.0,18.5,7.0,1.0,70,24852,33198
92.0,10.5,4.0,1.0,57,25466,13176
92.0,22.5,11.5,1.0,63,13176 16797,16797
92.0,21.0,12.0,1.0,62,13176,13176 16797
92.0,21.0,6.0,1.0,56,13176,22935
91.0,21.0,7.5,1.0,51,16797 12341,16797 12341
91.0,21.0,7.0,1.0,68,29487,24852
91.0,17.0,8.0,1.0,66,24852,9387
91.0,18.5,8.0,1.0,59,16797,16797 43352
90.0,8.0,5.0,1.0,64,24852,45066
90.0,14.0,6.0,1.0,57,12341,43352
90.0,24.5,13.0,1.0,65,13176 16797,13176
90.0,18.5,8.0,1.0,69,9387,24852
90.0,8.0,7.0,1.0,60,24852 16797,24852 16797
90.0,24.5,7.0,1.0,75,39275,24852
90.0,22.5,8.0,1.0,59,16797 43352,16797
90.0,14.0,7.0,1.0,61,13176,8048
89.0,18.5,7.0,1.0,63,47209,21903
89.0,14.0,8.0,1.0,54,8048,21292
89.0,17.0,7.0,1.0,60,43352,16797 43352
89.0,14.0,7.0,1.0,58,43352,12341
89.0,22.5,11.0,1.0,61,16797,13176 16797
89.0,14.0,7.5,1.0,54,21292,8048
88.0,18.5,9.0,1.0,68,21137,24852
88.0,14.0,7.0,1.0,60,14715,14715
88.0,13.0,6.0,1.0,55,46088,46088
88.0,10.5,6.0,1.0,50,13176 33198,13176 33198
88.0,18.5,7.0,1.0,64,13176 39275,39275
88.0,14.0,5.0,1.0,57,2086,13176
88.0,8.0,4.0,1.0,56,13176,14233
88.0,14.0,5.0,1.0,53,13176,2086
88.0,14.0,7.0,1.0,66,13176 21137,13176
87.0,8.0,4.0,1.0,53,41220,41220
87.0,7.0,5.0,1.0,33,45603,45603
87.0,22.5,9.0,1.0,64,24852,47766
87.0,18.5,7.0,1.0,71,24852,9076
87.0,17.0,7.0,1.0,54,43352,8571
87.0,28.5,10.0,1.0,57,16797,30827
87.0,22.5,7.0,1.0,58,16797 43352,43352
86.0,13.0,7.0,1.0,51,39408,39408
86.0,21.0,8.5,1.0,60,16797,9387
86.0,14.0,8.0,1.0,59,17122,17122
86.0,13.0,7.0,1.0,57,49235,49235
86.0,17.0,7.0,1.0,61,39275,13176 39275
86.0,42.5,16.5,1.0,64,13176,43352
86.0,7.0,4.0,1.0,52,13176 39877,13176
85.0,21.0,9.0,1.0,60,9387,16797
85.0,21.0,12.0,1.0,60,5077,5077
85.0,7.0,4.0,1.0,52,13176,13176 39877
85.0,28.5,8.0,1.0,67,39275,16797
85.0,14.0,7.0,1.0,64,13176 21137,21137
84.0,22.5,8.5,1.0,63,21137,13176 21137
84.0,30.0,10.0,1.0,56,12341,32689
84.0,18.5,6.0,1.0,54,8571,43352
84.0,30.0,7.0,1.0,63,8859,13176
83.0,30.0,11.0,1.0,57,12341,13176 12341
83.0,30.0,11.0,1.0,55,30827,16797
82.0,13.0,6.0,1.0,57,21903,47209
82.0,22.5,8.0,1.0,56,24852,31683
82.0,28.5,10.0,1.0,60,13176 12341,13176
82.0,13.0,5.0,1.0,60,5258,13176
82.0,10.5,6.0,1.0,59,28204,24852 28204
82.0,18.5,6.0,1.0,54,19057,13176
82.0,13.0,7.0,1.0,47,34050,34050
82.0,27.0,11.0,1.0,58,13176,13176 12341
82.0,10.5,5.0,1.0,63,13176,5258
81.0,28.5,10.0,1.0,54,32689,12341
81.0,28.5,9.0,1.0,52,12341,30827
80.0,22.5,7.0,1.0,57,31683,24852
80.0,27.0,14.0,1.0,57,13176 12341,12341
80.0,14.0,9.0,1.0,46,19348,19348
80.0,30.0,11.5,1.0,49,30827,12341
80.0,27.0,10.0,1.0,49,30827,8048
80.0,22.5,7.0,1.0,58,39275,47209
80.0,7.0,4.0,1.0,47,13176 39877,39877
80.0,8.0,5.0,1.0,51,3957,47209
79.0,18.5,11.0,1.0,54,10673,10673
79.0,30.0,9.0,1.0,58,4605,24852
79.0,24.5,12.0,1.0,60,32650,32650
79.0,28.5,8.0,1.0,57,8859,16797
79.0,27.0,10.0,1.0,63,13176,26209
79.0,28.5,10.0,1.0,61,13176,8859
78.0,13.0,4.0,1.0,49,17794,17794
78.0,28.5,8.0,1.0,59,26209,13176
78.0,30.0,8.5,1.0,55,24852,43772
78.0,27.0,10.5,1.0,61,24852,19488
78.0,22.5,12.0,1.0,64,44142,47626
78.0,8.0,4.0,1.0,52,41276,41276
78.0,13.0,7.0,1.0,55,12916,12916
78.0,13.0,7.0,1.0,53,28199,28199
78.0,10.5,7.0,1.0,57,39275,21137 39275
78.0,14.0,6.0,1.0,53,39928,39928
77.0,27.0,7.0,1.0,59,47209,39275
77.0,18.5,7.0,1.0,52,24852,24852 49683
77.0,18.5,7.0,1.0,61,4920,24852
77.0,10.5,5.0,1.0,58,43352,39275
77.0,24.5,9.0,1.0,57,24852,15290
77.0,22.5,8.0,1.0,61,19488,24852
77.0,30.0,13.0,1.0,58,196,16797
77.0,27.0,9.5,1.0,56,16797,8859
77.0,21.0,8.0,1.0,46,39993,39993
77.0,22.5,9.5,1.0,57,47766,24852
77.0,8.0,6.0,1.0,51,13176,45007
77.0,7.0,4.0,1.0,46,39877,13176 39877
76.0,8.0,5.0,1.0,45,196,46149
76.0,21.0,8.0,1.0,50,24852 49683,49683
76.0,14.0,7.0,1.0,55,41290,24852
76.0,22.5,11.0,1.0,51,20955,20955
76.0,13.0,7.0,1.0,51,11182,11182
76.0,17.0,8.0,1.0,50,21292,30827
76.0,33.0,10.0,1.0,54,43772,24852
76.0,21.0,7.0,1.0,49,16797 43352,16797 43352
76.0,18.5,6.0,1.0,57,22935,47209
75.0,7.0,6.0,1.0,41,21903,27966
75.0,30.0,8.0,1.0,54,5876,30391
75.0,17.0,14.0,1.0,47,26209,20114
75.0,7.0,6.0,1.0,41,27966,21903
75.0,34.5,15.0,1.0,54,5258,16797
75.0,18.5,7.0,1.0,52,24852 49683,24852
75.0,10.5,6.0,1.0,49,26369,26369
75.0,13.0,6.0,1.0,46,45007,13176
75.0,8.0,6.0,1.0,40,46149,196
75.0,8.0,5.5,1.0,55,24852 28204,28204
75.0,18.5,6.0,1.0,53,2086,8021
74.0,30.0,10.0,1.0,57,44359,13176
74.0,18.5,12.5,1.0,51,24852 47626,24852 47626
74.0,10.5,6.0,1.0,42,19678,19678
74.0,22.5,7.0,1.0,62,24852,13176
74.0,14.0,10.0,1.0,53,20114,26209
74.0,22.5,9.0,1.0,52,16797,21903
74.0,27.0,10.0,1.0,57,8859,24852
74.0,22.5,12.0,1.0,53,8193,8193
74.0,21.0,7.0,1.0,55,13176,9076
74.0,14.0,6.0,1.0,54,27104,27104
73.0,21.0,8.0,1.0,56,24852,4920
73.0,17.0,5.0,1.0,50,5876,13176 47209
73.0,33.0,12.0,1.0,56,24852,4605
73.0,14.0,7.0,1.0,55,24964,24964
73.0,18.5,9.0,1.0,47,28993,28993
73.0,14.0,9.0,1.0,51,40332,40332
72.0,8.0,6.0,1.0,37,196 46149,196
72.0,21.0,8.0,1.0,50,21903,16797
72.0,24.5,8.0,1.0,55,16953,24852
72.0,34.5,9.0,1.0,56,24852,24184
72.0,27.0,9.0,1.0,56,24852,8859
72.0,8.0,5.0,1.0,41,196,196 46149
72.0,21.0,11.5,1.0,49,13176 16797,13176 16797
72.0,18.5,7.0,1.0,49,8021,2086
72.0,14.0,7.0,1.0,47,22825,22825
72.0,17.0,8.0,1.0,52,13176 39275,13176 39275
72.0,24.5,6.0,1.0,60,13176,24852
71.0,8.0,5.0,1.0,44,24852 45066,24852
71.0,40.5,12.0,1.0,56,5876,22935
71.0,10.5,5.0,1.0,47,13176 47209,5876
71.0,18.5,7.0,1.0,49,49683,24852 49683
71.0,14.0,7.0,1.0,54,10749,10749
71.0,22.5,9.0,1.0,48,8048,30827
71.0,22.5,6.0,1.0,52,47209,22935
71.0,18.5,6.0,1.0,52,30391,47209
71.0,27.0,8.0,1.0,53,24852,16953
71.0,30.0,13.5,1.0,49,34358,34358
71.0,42.5,13.5,1.0,54,16797,5258
71.0,14.0,7.0,1.0,51,47766,26209
71.0,7.0,4.0,1.0,39,13176 39877,13176 39877
71.0,13.0,5.0,1.0,49,41950,13176
70.0,10.5,6.0,1.0,51,21137,21137 39275
70.0,17.0,6.0,1.0,49,47209,39877
70.0,14.0,8.0,1.0,46,24852,41290
70.0,27.0,14.0,1.0,45,33768,33768
70.0,17.0,8.0,1.0,49,35221,35221
70.0,18.5,10.5,1.0,45,30233,30233
70.0,14.0,5.5,1.0,47,13176,41950
70.0,17.0,5.5,1.0,47,39877,47209
69.0,18.5,7.0,1.0,44,38444,38444
69.0,21.0,9.0,1.0,53,21137,47209
69.0,14.0,6.0,1.0,53,5450,24852
69.0,21.0,7.0,1.0,47,44359,47209
69.0,28.5,7.0,1.0,54,5876,39275
69.0,17.0,6.0,1.0,48,47209,30391
69.0,13.0,5.0,1.0,43,47209,13176 5876
69.0,21.0,7.0,1.0,46,47209,2086
69.0,8.0,5.0,1.0,43,24852,24852 45066
69.0,21.0,8.0,1.0,52,26209,5876
69.0,14.0,7.0,1.0,45,14992,14992
69.0,17.0,10.0,1.0,43,23909,23909
69.0,10.5,4.0,1.0,44,47209 5876,13176
69.0,22.5,9.5,1.0,48,30827,21292
69.0,8.0,6.0,1.0,36,46149,196 46149
69.0,18.5,5.5,1.0,53,19660,47209
69.0,33.0,13.5,1.0,52,16797,196
69.0,13.0,6.0,1.0,46,8859,12341
69.0,14.0,7.0,1.0,54,48205,48205
69.0,8.0,6.0,1.0,46,21137 39275,39275
68.0,14.0,5.0,1.0,47,21288,43352
68.0,17.0,5.0,1.0,42,13176 5876,47209
68.0,13.0,7.0,1.0,44,49520,49520
68.0,18.5,7.0,1.0,50,47209,44359
68.0,21.0,14.0,1.0,50,47626 26209,47626
68.0,28.5,9.0,1.0,45,8048,32689
68.0,14.0,5.0,1.0,49,47209,19660
68.0,8.0,5.0,1.0,42,47209,3957
68.0,17.0,6.0,1.0,47,30391,13176
68.0,24.5,9.0,1.0,47,24852,15424
68.0,14.0,6.0,1.0,46,43352,21288
68.0,24.5,9.0,1.0,45,32689,8048
68.0,28.5,14.5,1.0,49,13176 12341,13176 12341
68.0,18.5,6.0,1.0,45,12341,8859
68.0,14.0,8.0,1.0,46,37646,37646
68.0,27.0,9.0,1.0,51,15290,24852
68.0,33.0,11.0,1.0,48,16797,32689
68.0,14.0,7.0,1.0,46,25588,25588
68.0,21.0,6.0,1.0,47,2086,47209
68.0,13.0,7.0,1.0,49,13176 21137,13176 21137
68.0,8.0,6.0,1.0,35,196 46149,196 46149
68.0,8.0,6.0,1.0,35,196 46149,46149
68.0,8.0,6.0,1.0,46,21137 39275,21137
67.0,36.0,11.5,1.0,49,32689,16797
67.0,34.5,17.0,1.0,49,37687,37687
67.0,30.0,7.0,1.0,44,8571,32689
67.0,14.0,6.0,1.0,42,43352 12341,43352
67.0,14.0,7.0,1.0,42,43352 12341,12341
67.0,7.0,6.0,1.0,40,31553,13176
67.0,22.5,9.0,1.0,52,13176,44359
67.0,18.5,7.0,1.0,45,13176,13176 19057
67.0,30.0,10.0,1.0,52,22935,5876
66.0,49.0,12.0,1.0,53,21137,5876
66.0,17.0,6.0,1.0,43,13176 47209,27966
66.0,24.5,6.0,1.0,51,30391,5876
66.0,17.0,7.0,1.0,48,9076,13176
66.0,18.5,7.5,1.0,44,30827,32689
66.0,7.0,4.0,1.0,49,39275,43352
66.0,14.0,7.0,1.0,45,41787,24852
66.0,30.0,7.5,1.0,49,39275,5876
66.0,22.5,9.0,1.0,48,15424,24852
65.0,33.0,14.0,1.0,50,5876,26209
65.0,38.5,18.0,1.0,52,196,13176
65.0,24.5,10.0,1.0,52,16759,16759
65.0,28.5,11.0,1.0,45,33198,8859
65.0,14.0,7.0,1.0,45,42265,42265
65.0,7.0,6.0,1.0,37,13176,31553
65.0,13.0,6.0,1.0,46,13176,30391
65.0,21.0,12.0,1.0,54,47626,44142
64.0,24.5,7.5,1.0,44,21903,12341
64.0,45.0,16.5,1.0,51,5876,21137
64.0,17.0,6.0,1.0,43,47209,13176 27966
64.0,14.0,7.5,1.0,42,26209,47766
64.0,17.0,7.0,1.0,45,24852,24852 21137
64.0,14.0,6.0,1.0,48,24852,43961
64.0,21.0,8.0,1.0,39,32689,30827
64.0,27.0,10.0,1.0,50,24852,5025
64.0,14.0,6.0,1.0,44,24852,196
64.0,28.5,7.0,1.0,43,32689,8571
64.0,18.5,12.0,1.0,41,46654,46654
64.0,10.5,6.0,1.0,41,24838,13176
64.0,24.5,7.0,1.0,48,24184,24852
64.0,24.5,16.0,1.0,41,22802,22802
64.0,10.5,6.0,1.0,44,13176,24838
64.0,50.5,24.5,1.0,52,13176,196
63.0,30.0,10.0,1.0,45,44359,5876
63.0,24.5,8.0,1.0,40,8048,16797 12341
63.0,27.0,11.0,1.0,46,38768,38768
63.0,7.0,3.0,1.0,38,10032,13176
63.0,33.0,11.0,1.0,50,24852,25146
63.0,22.5,7.0,1.0,51,24852,5450
63.0,7.0,2.5,1.0,32,33198,28985
63.0,8.0,5.0,1.0,38,45066,24852 45066
63.0,22.5,13.0,1.0,48,5025,24852
63.0,7.0,6.0,1.0,37,3957,27966
