support,max_intertime,median_intratime,median_period_occurences,num_periods,X,Y
901.0,11.0,7.0,1.0,541,24852,24852
704.0,11.0,6.0,1.0,404,13176,13176
518.0,11.0,6.0,1.0,305,47209,47209
505.0,9.0,5.0,1.0,249,19660,19660
444.0,16.5,9.0,1.0,295,21903,21903
415.0,9.0,5.0,1.0,263,47626,47626
383.0,11.0,6.0,1.0,242,47766,47766
363.0,13.0,7.0,1.0,227,22935,22935
312.0,18.5,8.0,1.0,209,24964,24964
302.0,14.5,8.0,1.0,193,44632,44632
301.0,14.5,7.0,1.0,197,21137,21137
257.0,21.0,8.0,1.0,179,26209,26209
253.0,14.5,7.0,1.0,144,12341,12341
238.0,14.5,8.0,1.0,146,21616,21616
237.0,14.5,8.0,1.0,162,45007,45007
225.0,9.0,7.0,1.0,138,16797,16797
219.0,9.0,6.0,1.0,139,5876,5876
218.0,14.5,7.0,1.0,147,4605,4605
215.0,16.5,7.0,1.0,147,49683,49683
201.0,9.0,4.0,1.0,126,27156,27156
198.0,11.0,7.0,1.0,128,8518,8518
197.0,11.0,7.0,1.0,125,28985,28985
197.0,14.5,7.0,1.0,122,35221,35221
197.0,13.0,7.0,1.0,118,33198,33198
190.0,13.0,6.0,1.0,116,46667,46667
189.0,11.0,7.0,1.0,97,5479,5479
188.0,9.0,5.0,1.0,105,3957,3957
183.0,11.0,7.0,1.0,108,43352,43352
180.0,11.0,6.0,1.0,102,27966,27966
178.0,11.0,6.0,1.0,114,31717,31717
169.0,21.0,9.0,1.0,115,890,890
168.0,14.5,7.0,1.0,111,34126,34126
162.0,18.5,9.0,1.0,117,21903,13176
161.0,13.0,6.0,1.0,104,39275,39275
159.0,16.5,7.0,1.0,107,47209,13176
157.0,21.0,10.5,1.0,111,42768,42768
154.0,13.0,7.0,1.0,84,23288,23288
154.0,16.5,9.0,1.0,105,27104,27104
153.0,13.0,8.0,1.0,92,14947,14947
153.0,14.5,7.0,1.0,115,47626,24852
152.0,13.0,6.0,1.0,94,44359,44359
149.0,16.5,7.0,1.0,97,13176,47209
144.0,21.0,9.0,1.0,103,13176,21903
141.0,14.5,8.0,1.0,87,24184,24184
141.0,14.5,7.0,1.0,90,21709,21709
138.0,9.0,6.0,1.0,74,39877,39877
136.0,16.5,7.0,1.0,102,24852,47626
135.0,14.5,7.0,1.0,80,26165,26165
134.0,11.0,6.0,1.0,80,28204,28204
133.0,21.0,10.0,1.0,94,17794,17794
132.0,26.5,9.0,1.0,99,24964,22935
