support,max_intertime,median_intratime,median_period_occurences,num_periods,X,Y
944.0,10.0,6.0,1.0,561,13176,13176
890.0,7.0,3.0,1.0,555,24852,24852
391.0,13.0,7.0,1.0,243,21137,21137
351.0,13.0,7.0,1.0,205,21903,21903
313.0,10.0,6.0,1.0,184,19660,19660
304.0,10.0,6.0,1.0,199,16797,16797
259.0,13.0,7.0,1.0,166,12341,12341
258.0,13.0,7.0,1.0,146,43352,43352
250.0,10.0,6.0,1.0,149,47209,47209
218.0,16.0,9.0,1.0,136,196,196
217.0,13.0,7.0,1.0,136,6184,6184
217.0,7.0,4.0,1.0,126,47766,47766
206.0,13.0,7.0,1.0,130,5077,5077
182.0,16.0,7.0,1.0,122,13176,21137
181.0,16.0,8.0,1.0,129,21137,13176
170.0,13.0,7.0,1.0,110,39275,39275
153.0,16.0,8.0,1.0,97,47626,47626
149.0,5.0,3.0,1.0,71,9387,9387
144.0,13.0,7.0,1.0,89,26209,26209
138.0,16.0,10.5,1.0,79,8571,8571
137.0,13.0,7.0,1.0,98,21903,13176
135.0,7.0,3.0,1.0,87,28204,28204
134.0,13.0,7.0,1.0,80,5258,5258
133.0,10.0,7.0,1.0,80,34050,34050
133.0,16.0,7.5,1.0,87,13176,13176 21137
131.0,10.0,6.0,1.0,74,49683,49683
130.0,16.0,7.0,1.0,90,13176,21903
128.0,16.0,9.0,1.0,82,43154,43154
126.0,10.0,6.0,1.0,77,47209,13176
126.0,13.0,6.0,1.0,77,13176,47209
126.0,16.0,8.0,1.0,83,13176 21137,13176
123.0,7.0,3.5,1.0,58,37646,37646
121.0,16.0,8.0,1.0,80,21137,13176 21137
120.0,13.0,7.0,1.0,80,13176 21137,21137
117.0,13.0,6.0,1.0,73,33198,33198
117.0,5.0,3.0,1.0,61,15424,15424
116.0,13.0,6.0,1.0,75,27966,27966
115.0,7.0,4.0,1.0,71,47766,24852
112.0,19.0,8.5,1.0,67,44632,44632
112.0,10.0,5.5,1.0,59,25466,25466
108.0,5.0,3.0,1.0,39,9387,24852
107.0,16.0,9.0,1.0,63,39108,39108
107.0,7.0,3.0,1.0,67,24852,47766
107.0,5.0,3.0,1.0,38,24852,9387
106.0,7.0,5.0,1.0,68,13176 47209,13176
103.0,5.0,3.0,1.0,36,24852,24852 9387
103.0,5.0,3.0,1.0,37,24852 9387,24852
103.0,19.0,8.0,1.0,72,13176,43352
102.0,13.0,7.0,1.0,64,30391,30391
102.0,10.0,6.0,1.0,61,13176,13176 47209
100.0,19.0,10.0,1.0,69,4920,4920
99.0,13.0,7.0,1.0,68,13176,13176 21903
99.0,13.0,7.5,1.0,62,13176 21137,13176 21137
98.0,10.0,6.0,1.0,56,13176 47209,47209
98.0,13.0,7.0,1.0,73,43352,13176
98.0,19.0,8.0,1.0,76,16797,13176
98.0,30.5,11.0,1.0,77,13176,16797
97.0,13.0,7.0,1.0,63,5876,5876
97.0,10.0,5.0,1.0,55,45007,45007
97.0,5.0,3.0,1.0,30,9387,24852 9387
96.0,7.0,4.0,1.0,59,47209,13176 47209
96.0,10.0,6.0,1.0,65,26604,26604
95.0,5.0,3.0,1.0,29,24852 9387,24852 9387
95.0,5.0,3.0,1.0,29,24852 9387,9387
95.0,10.0,7.0,1.0,69,13176 21903,13176
