user_id,y,support,occurrences_left
131074,41400,107.0,0.0
16387,32689,148.0,-2.0
16387,31651,4755.0,-5.0
16387,46149,4649.0,-2.0
16387,13575,4272.0,0.0
16387,6184,4971.0,0.0
16387,21288,1182.0,0.0
16387,16953,686.0,0.0
16387,16797,6239.0,0.0
16387,37710,5029.0,-6.0
147460,24964,44.0,0.0
147460,40709,80.0,0.0
147460,19660,18.0,0.0
147460,42701,16.0,0.0
147460,21903,44.0,0.0
196618,25890,447.0,-3.0
196618,46979,308.0,0.0
196618,5876,6753.0,-2.0
196618,8277,14.0,0.0
196618,22935,4872.0,-3.0
196618,30391,1152.0,0.0
196618,13176,12709.0,-3.0
196618,47209,15072.0,-1.0
196618,24489,716.0,0.0
196618,11182,365.0,-2.0
196618,21903,3653.0,0.0
163849,16797,10.0,0.0
163849,21903,10.0,0.0
32780,26209,8112.0,-4.0
32780,21137,2795.0,-1.0
32780,4210,155.0,0.0
32780,24852,967.0,-2.0
32780,3957,1414.0,-1.0
32780,31717,2657.0,0.0
32780,22935,51.0,0.0
32780,13176,1018.0,-1.0
32780,39275,571.0,-1.0
32780,17948,22.0,0.0
131086,11520,1008.0,-8.0
131086,31553,77.0,0.0
131086,8193,56.0,-2.0
131086,17794,3903.0,-48.0
131086,20995,40.0,0.0
131086,24964,412.0,0.0
131086,44359,1133.0,-2.0
131086,47626,568.0,0.0
131086,45066,361.0,-1.0
131086,21709,2087.0,-5.0
131086,34126,881.0,-2.0
131086,37646,38.0,0.0
131086,45007,2235.0,-6.0
131086,14992,72.0,0.0
131086,21137,646.0,-1.0
131086,27156,198.0,-3.0
131086,33754,25.0,-1.0
131086,15902,265.0,-2.0
131086,2078,330.0,-7.0
131086,27104,936.0,-3.0
131086,26209,3014.0,-3.0
131086,5025,33.0,0.0
131086,31717,243.0,0.0
131086,47209,8363.0,-14.0
131086,22825,1762.0,-11.0
131086,24489,432.0,-17.0
131086,40174,23.0,0.0
131086,31343,137.0,-7.0
131086,5876,938.0,-4.0
131086,42356,13.0,0.0
131086,16953,177.0,-1.0
131086,46906,3156.0,-51.0
131086,18362,7.0,0.0
131086,25659,854.0,-6.0
131086,44987,11.0,-1.0
131086,4605,938.0,-2.0
131086,27966,5804.0,-24.0
131086,4799,451.0,-8.0
180237,27521,654.0,-14.0
180237,26209,628.0,-49.0
180237,40706,34.0,-4.0
180237,24964,81.0,0.0
180237,8518,173.0,0.0
180237,5479,2079.0,-16.0
180237,329,52.0,-2.0
180237,47626,5496.0,-54.0
180237,28842,64.0,0.0
180237,42828,23.0,-3.0
180237,40396,12.0,-12.0
180237,43789,115.0,0.0
180237,33198,3551.0,-44.0
180237,5876,4585.0,-91.0
180237,28985,466.0,0.0
180237,25146,1018.0,-14.5
180237,27966,134.0,-24.0
65555,46149,47.0,0.0
49173,10032,176.0,0.0
49173,11777,21.0,0.0
49173,43154,229.0,0.0
49173,9076,272.0,0.0
49173,24852,418.0,0.0
49173,260,192.0,0.0
49173,4920,459.0,0.0
163860,39408,9.0,0.0
163860,49235,157.0,0.0
163860,24852,1345.0,-1.0
163860,27845,195.0,-3.0
163860,24838,143.0,-1.0
163860,13176,1128.0,-1.0
163860,44632,36.0,0.0
163860,47977,141.0,-4.0
163860,45066,650.0,-3.0
163860,37646,184.0,0.0
49176,19057,58.0,0.0
163865,21616,7.0,-4.0
163865,16696,11.0,-1.0
163865,47626,46.0,0.0
163865,5258,3.0,0.0
163865,40332,58.0,-2.0
49189,24838,86.0,0.0
49189,47209,29348.0,-10.0
49189,20842,7.0,0.0
49189,36011,25.0,0.0
49189,42828,65.0,0.0
49189,21709,9171.0,-9.0
49189,13870,163.0,0.0
49189,27086,549.0,0.0
49189,37646,290.0,0.0
49189,21616,3606.0,-1.0
49189,21137,331.0,0.0
49189,30450,12.0,0.0
49189,49235,93.0,0.0
49189,5876,10152.0,-2.0
49189,35221,11320.0,-7.0
49189,8021,223.0,0.0
49189,30391,422.0,0.0
49189,13176,43343.0,-11.0
49189,44632,12290.0,-3.0
49189,42265,525.0,0.0
49189,46906,138.0,0.0
49189,35898,228.0,-1.0
49189,25146,31.0,0.0
49189,16797,4249.0,-2.0
196654,33120,30.0,0.0
196654,26209,1584.0,-1.0
196654,46979,522.0,0.0
196654,45066,910.0,0.0
196654,39275,23.0,0.0
196654,45007,348.0,0.0
196654,30450,17.0,0.0
196654,49235,139.0,0.0
196654,24852,1172.0,0.0
196654,42356,54.0,0.0
196654,5077,247.0,0.0
196654,43352,18.0,0.0
196654,4605,217.0,0.0
114734,8193,13.0,0.0
114734,33731,17.0,0.0
114734,48679,27.0,0.0
114734,33000,26.0,0.0
114734,47626,22.0,0.0
114734,26604,9.0,0.0
114734,31343,21.0,0.0
114734,24852,207.0,0.0
114734,27156,113.0,0.0
114734,8021,606.0,0.0
114734,40310,21.0,-1.0
114734,34969,21.0,0.0
114734,16797,562.0,0.0
114734,4605,85.0,-1.0
16434,8518,28.0,0.0
16434,44359,74.0,0.0
16434,25659,160.0,0.0
147510,4920,75.0,0.0
147510,13176,19.0,0.0
65595,49520,341.0,0.0
65595,21137,8417.0,-1.0
65595,11777,42.0,0.0
65595,38739,131.0,0.0
65595,35221,3352.0,0.0
65595,22935,1109.0,0.0
65595,30391,1413.0,0.0
65595,30776,388.0,0.0
65595,46667,531.0,0.0
65595,2078,130.0,0.0
65595,21903,2343.0,-1.0
32833,44632,38.0,0.0
65603,47141,473.0,-22.5
65603,47144,688.0,-2.0
65603,47209,6207.0,-61.0
65603,33129,1137.0,-1.0
65603,47626,76.0,-5.0
65603,21709,65.0,-2.0
65603,10957,14.0,0.0
65603,37646,5974.0,-35.0
65603,8174,1096.0,-14.0
65603,27086,14.0,0.0
65603,24852,7108.0,-71.0
65603,8277,2814.0,-23.0
65603,30391,1704.0,-12.0
65603,44632,116.0,-2.0
65603,13176,15.0,0.0
65603,32478,113.0,-9.0
67,196,1126.0,0.0
67,6184,1022.0,0.0
67,13176,742.0,0.0
98373,4605,12.0,0.0
16454,49235,11.0,0.0
16454,24852,2984.0,0.0
16454,40709,503.0,0.0
16455,21137,1433.0,0.0
16455,17122,4.0,0.0
16455,5876,2579.0,0.0
16455,47209,2926.0,0.0
16455,46667,95.0,0.0
16455,10749,522.0,0.0
16455,13870,396.0,0.0
16455,27966,401.0,0.0
16455,11182,304.0,0.0
16455,21903,1114.0,0.0
196682,47766,9.0,0.0
196682,45066,9.0,0.0
65611,40939,31.0,-4.0
147529,24852,43.0,0.0
147529,4920,350.0,0.0
147529,28842,119.0,0.0
147529,5450,13.0,0.0
147529,29487,126.0,0.0
98385,4920,65.0,0.0
98385,26604,60.0,0.0
84,18465,42.0,0.0
16476,16965,10.0,0.0
16476,34969,14.0,0.0
16476,28842,215.0,0.0
16476,26620,31.0,0.0
180317,26209,579.0,0.0
180317,25890,22.0,0.0
180317,33731,182.0,0.0
180317,24964,64.0,0.0
180317,23375,515.0,0.0
180317,21137,1564.0,-1.0
180317,19057,180.0,0.0
180317,5876,388.0,0.0
180317,47766,502.0,0.0
180317,22935,84.0,0.0
180317,13176,1256.0,0.0
180317,4920,367.0,0.0
180317,19678,27.0,0.0
147553,21137,727.0,0.0
147553,25588,7.0,0.0
147553,35898,73.0,0.0
147553,37710,55.0,0.0
147553,35951,25.0,0.0
196714,31651,3723.0,0.0
49258,21616,58.0,-1.0
49258,19057,40.0,0.0
49258,8021,266.0,-1.0
49258,39275,8.0,0.0
49258,21903,66.0,-1.0
16491,27521,174.0,0.0
16491,34243,73.0,-1.0
16491,41220,1111.0,0.0
16491,24964,63.0,0.0
16491,44359,2900.0,-3.0
16491,329,52.0,-3.0
16491,18441,50.0,0.0
16491,27086,1209.0,-13.0
16491,21903,989.0,-24.0
16491,21137,30862.0,-61.0
16491,20114,125.0,0.0
16491,49235,3115.0,-8.0
16491,1940,183.0,0.0
16491,10132,41.0,-3.0
16491,38293,836.0,-4.0
16491,8021,43.0,0.0
16491,22935,5358.0,-13.0
16491,41950,657.0,-16.0
16491,27104,81.0,0.0
16491,26209,2298.0,-21.0
16491,18531,53.0,0.0
16491,47209,33140.0,-57.0
16491,22825,3205.0,-17.0
16491,39275,9260.0,-59.0
16491,26604,226.0,-6.0
16491,8174,225.0,-5.0
16491,19057,13887.0,-21.0
16491,43122,1662.0,0.0
16491,5876,14.0,0.0
16491,16759,172.0,-1.0
16491,13176,36073.0,-80.0
16491,39928,270.0,0.0
16491,38456,47.0,-1.0
16491,27966,96.0,-1.0
98410,26369,45.0,0.0
98410,39275,683.0,0.0
98410,26604,259.0,0.0
98410,11182,187.0,0.0
98410,21903,877.0,-4.0
98410,21137,695.0,-3.0
98410,13176,1273.0,-3.0
98410,24184,168.0,0.0
98410,43961,529.0,-1.0
98410,42265,22.0,0.0
98410,42585,16.0,0.0
98410,14233,7.0,0.0
98410,10749,441.0,0.0
98410,41950,379.0,0.0
82028,33120,29.0,0.0
82028,21137,42.0,0.0
82028,24852,42.0,0.0
82028,47209,33.0,0.0
82028,26604,27.0,0.0
16495,12916,12.0,0.0
16495,40709,23.0,0.0
16495,8424,11.0,-1.0
16495,44799,8.0,-1.0
