user_id,y,support,occurrences_left
4097,24852,5.0,0.0
4097,42585,24.0,0.0
4097,39993,7.0,-2.0
4097,15290,16.0,0.0
4097,45066,11.0,0.0
4097,4605,13.0,0.0
4097,45007,98.0,0.0
45068,21616,27.0,0.0
45068,24852,27.0,0.0
45068,8424,21.0,0.0
45068,4920,29.0,0.0
45068,42585,59.0,0.0
45068,46667,57.0,0.0
45068,26604,27.0,0.0
45068,21903,9.0,0.0
71695,24964,422.0,0.0
71695,24184,57.0,0.0
71695,890,63.0,0.0
104466,21137,9.0,0.0
104466,9076,128.0,0.0
104466,43352,117.0,0.0
104466,890,10.0,0.0
104466,16797,80.0,0.0
165905,30450,26.0,0.0
165905,24184,12.0,0.0
165905,27966,53.0,0.5
165905,24830,7.0,0.0
155670,42768,281.0,0.0
155670,32691,15.0,0.5
155670,42265,394.0,-1.0
155670,28204,184.0,0.0
155670,21903,1557.0,0.0
49174,43122,16.0,-1.0
49174,20995,6.0,0.0
49174,13176,8.0,0.0
49174,4920,7.0,-1.0
49174,46654,11.0,0.0
49174,27966,8.0,0.0
49174,21903,16.0,-2.0
36894,47766,16.0,0.0
34848,8193,80.0,0.0
34848,35042,15.0,0.0
34848,37158,8.0,1.0
34848,16953,10.0,0.0
34848,28842,39.0,0.0
34848,37067,17.0,0.0
34848,27966,38.0,0.0
26662,13176,1365.0,0.0
188475,21616,18.0,0.5
188475,21137,277.0,0.0
188475,32689,12.0,0.0
188475,39877,144.0,0.0
188475,8021,49.0,0.0
188475,8518,10.0,0.0
188475,13176,61.0,0.0
188475,30489,17.0,0.0
188475,17948,8.0,0.0
137272,20114,277.0,-2.0
137272,17794,228.0,-1.0
137272,24852,1719.0,-3.0
137272,27156,111.0,0.0
137272,31717,244.0,0.0
137272,47209,131.0,-1.0
137272,37646,66.0,-2.0
137272,21903,10.0,0.0
174143,27104,8.0,0.0
174143,25890,19.0,0.0
174143,14947,5.0,-1.0
174143,24964,42.0,-1.0
174143,47766,11.0,0.0
174143,13176,13.0,0.0
174143,43352,14.0,0.0
174143,44142,19.0,0.0
174143,31343,6.0,0.0
24638,21137,63.0,0.0
24638,26369,23.0,0.0
24638,25890,90.0,0.0
24638,33731,24.0,-1.0
24638,24852,1598.0,-1.0
24638,46906,57.0,0.0
24638,41787,77.0,0.0
24638,28204,15.0,0.0
100415,31506,4.0,-2.0
100415,20995,16.0,0.0
114750,27104,536.0,-39.0
114750,8193,252.0,0.0
114750,5025,138.0,-6.0
114750,24964,573.0,-13.0
114750,22825,62.0,-2.0
114750,47626,586.0,-31.0
114750,28842,143.0,0.0
114750,39275,199.0,0.0
114750,28204,136.0,0.0
114750,21903,601.0,-14.0
114750,21616,321.0,-12.5
114750,32689,18.0,0.0
114750,49683,338.0,-21.0
114750,27156,309.0,-3.0
114750,24852,853.0,-29.0
114750,47766,668.0,-34.0
114750,10749,73.0,-4.0
114750,24830,45.0,-1.0
157763,31506,13.0,0.0
53325,46979,7.0,0.0
53325,47766,7.0,0.0
53325,16797,9.0,0.0
59474,26209,84.0,0.0
59474,41220,188.0,-25.0
59474,24964,51.0,-1.0
59474,48679,486.0,-35.0
59474,47209,1026.0,-94.0
59474,47626,1789.0,-147.5
59474,34126,63.0,-2.0
59474,45007,2172.0,-154.0
59474,21137,1522.0,-151.0
59474,24852,2692.0,-230.0
59474,38293,247.0,-22.0
59474,38456,9.0,-4.0
59474,43961,559.0,-63.0
59474,34969,487.0,-50.0
59474,15290,223.0,-22.0
59474,16797,11.0,0.0
59474,19678,387.0,-39.0
186449,8048,66.0,0.0
186449,21292,20.0,0.0
73821,39275,7.0,0.0
106595,8193,30.0,-1.0
106595,39877,16.0,-1.0
106595,27845,30.0,-2.0
106595,44359,53.0,-6.0
106595,48679,59.0,0.0
106595,18441,55.0,-1.0
106595,47626,153.0,-1.0
106595,6187,34.0,0.0
106595,37646,23.0,0.0
106595,8021,43.0,-1.0
106595,34358,50.0,-3.0
106595,30489,104.0,0.0
106595,40604,7.0,-4.0
92263,26209,11.0,0.0
14440,34969,5.0,0.5
14440,15902,11.0,-2.0
114793,26209,1252.0,-5.0
114793,5025,57.0,0.0
114793,26369,127.0,0.0
114793,17794,229.0,-2.0
114793,40706,233.0,0.0
114793,48679,252.0,0.0
114793,47209,468.0,0.0
114793,24489,144.0,0.0
114793,34126,189.0,0.0
114793,11182,26.0,0.0
114793,21903,682.0,-3.0
114793,21137,497.0,-2.0
114793,21938,134.0,0.0
114793,49683,356.0,0.0
114793,5077,65.0,-2.0
147562,432,9.0,0.0
147562,27156,22.0,0.0
147562,28199,37.0,0.0
147562,28985,137.0,-2.0
147562,40604,11.0,0.0
53353,31553,11.0,0.0
53353,20114,28.0,0.0
53353,8518,6.0,0.0
53353,44359,61.0,0.0
53353,39275,26.0,0.0
2156,26209,282.0,0.0
2156,27521,119.0,0.0
2156,33731,37.0,-1.0
2156,8424,169.0,-11.0
2156,47626,268.0,0.0
2156,26604,316.0,-7.0
2156,8174,101.0,-6.0
2156,45007,91.0,-7.0
2156,23375,21.0,0.0
2156,21137,270.0,0.0
2156,21938,73.0,-1.0
2156,46802,97.0,-4.0
2156,49683,379.0,-2.0
2156,24852,642.0,-4.0
2156,9076,10.0,0.0
2156,38293,135.0,-7.0
2156,47766,402.0,-4.0
2156,4605,77.0,-1.0
2156,16797,18.0,0.0
2156,4799,45.0,-1.0
86125,31506,22.0,-1.0
86125,35951,6.0,0.0
139372,42768,12.0,0.0
139372,27344,6.0,0.0
139372,21137,33.0,0.0
98414,8048,8.0,-3.0
98414,25890,21.0,0.0
98414,9076,41.0,0.0
98414,43352,50.0,-2.5
98414,13176,27.0,-7.5
98414,890,38.0,-2.0
98414,16797,16.0,-5.0
8308,40706,679.0,-4.0
8308,21938,433.0,-12.0
8308,17794,157.0,0.0
8308,46979,147.0,0.0
8308,24852,5040.0,-46.0
8308,46676,38.0,0.0
8308,47766,3617.0,-15.0
8308,24184,132.0,-14.0
8308,45066,1187.0,-41.0
8308,16797,32.0,-5.0
8308,21903,1280.0,-3.0
8308,45007,420.0,-32.0
98421,5025,13.0,0.0
98421,8424,16.0,0.0
98421,44683,10.0,0.0
88185,21616,21.0,0.0
88185,11777,64.0,0.0
88185,24852,1388.0,0.0
88185,5077,29.0,0.0
88185,24184,16.0,0.0
88185,47626,898.0,-2.0
88185,890,5.0,0.0
88185,4605,900.0,-2.0
88185,4799,41.0,0.0
49274,19057,271.0,-1.0
49274,27521,85.0,0.0
49274,17794,92.0,-1.0
49274,24964,212.0,-3.0
49274,13176,79.0,0.0
49274,8174,173.0,-1.0
166014,11777,23.0,0.0
166014,20995,22.0,-1.0
166014,4605,494.0,-2.0
166014,45007,70.0,0.0
166014,29487,28.0,-1.0
137343,41665,7.0,-1.0
137343,40706,17.0,0.0
137343,20995,459.0,-6.0
137343,8518,170.0,-12.0
137343,44359,112.0,-1.0
137343,46667,291.0,-5.0
137343,37646,315.0,-39.5
137343,21137,6.0,0.0
137343,31506,176.0,-7.0
137343,22935,11.0,0.0
137343,42585,540.0,-21.0
137343,42265,719.0,-33.0
137343,40604,44.0,-7.5
137343,41950,159.0,-1.0
137343,31717,542.0,-14.0
137343,47209,1836.0,-96.5
137343,39275,847.0,-15.5
137343,26604,641.0,-39.5
137343,8174,413.0,-16.0
137343,33198,268.0,-16.0
137343,21616,65.0,-9.0
137343,5876,1605.0,-66.0
137343,3957,19.0,-3.0
137343,39928,413.0,-14.5
137343,13176,2515.0,-97.0
137343,38456,158.0,-6.0
137343,890,196.0,-5.0
137343,10749,222.0,-2.0
137343,27966,303.0,-30.5
135293,47766,4.0,1.0
135293,13176,4.0,1.0
135293,45007,17.0,0.0
59524,27104,322.0,0.0
59524,21616,211.0,0.0
59524,35108,23.0,0.0
59524,13176,519.0,0.0
59524,47209,12.0,0.0
59524,47626,324.0,0.0
155782,42768,930.0,-1.0
155782,27104,14.0,0.0
155782,24852,2904.0,0.0
155782,41844,118.0,0.5
155782,24184,752.0,-1.0
155782,46906,138.0,-1.0
155782,28204,8.0,0.0
155782,45007,927.0,0.0
14472,47144,9.0,-1.0
145546,8277,15.0,0.0
92298,42768,92.0,0.0
92298,21616,86.0,0.0
92298,24852,96.0,0.0
92298,43961,44.0,0.0
92298,45066,46.0,0.0
92298,40604,16.0,0.0
92298,21903,31.0,0.0
100490,4605,35.0,0.0
149646,5025,13.0,0.0
149646,21938,27.0,0.0
149646,49683,61.0,0.0
149646,47766,68.0,0.0
149646,28842,26.0,0.0
149646,29487,43.0,0.0
149646,45007,28.0,0.0
