user_id,y,support,occurrences_left
57344,21376,11.0,0.0
57344,46979,10.0,0.0
69635,41665,19.0,-1.0
69635,24964,151.0,-4.0
69635,21709,11.0,0.0
69635,27086,6.0,-1.0
69635,21903,5451.0,-7.0
69635,45007,46.0,-4.0
69635,21137,3674.0,-9.0
69635,38739,184.0,0.0
69635,8277,323.0,-6.0
69635,44632,998.0,-5.0
69635,27104,217.0,0.0
69635,32864,101.0,0.0
69635,48679,1190.0,0.0
69635,47209,967.0,-6.0
69635,39275,519.0,-2.0
69635,26604,27.0,0.0
69635,11182,438.0,-3.0
69635,8174,8.0,0.0
69635,9839,12.0,0.0
69635,35951,8.0,0.0
69635,43122,28.0,0.0
69635,30391,265.0,0.0
69635,39928,608.0,-2.0
69635,13176,1060.0,-4.0
69635,27966,2913.0,-7.0
61446,27104,174.0,0.0
61446,42768,56.0,0.0
61446,40706,89.0,0.0
61446,8518,64.0,0.0
61446,43789,94.0,-1.0
61446,34126,130.0,0.0
114698,17794,412.0,-2.0
114698,260,9.0,0.0
114698,39877,400.0,-3.0
114698,45066,21.0,0.0
114698,9387,44.0,0.0
114698,6187,53.0,0.0
114698,31506,166.0,-3.0
114698,24852,2015.0,-4.0
114698,41844,7.0,-3.0
114698,47766,1518.0,-12.0
114698,4920,213.0,0.0
114698,30489,661.0,-4.0
114698,42265,121.0,-3.0
114698,16797,116.0,0.0
139273,46979,305.0,0.0
139273,24852,3892.0,0.0
139273,8424,220.0,0.0
139273,33129,183.0,0.0
139273,16953,89.0,0.0
139273,28204,745.0,0.0
163853,21376,27.0,0.0
163853,26209,365.0,0.0
163853,42356,54.0,-2.0
163853,21573,50.0,0.0
163853,13176,57.0,0.0
163853,21386,7.0,0.0
163853,42828,19.0,0.0
12306,18465,184.0,0.0
12306,8277,55.0,0.0
12306,42265,107.0,0.0
12306,30489,77.0,-1.0
12306,21903,49.0,0.0
106516,17794,28.0,0.0
106516,24964,33.0,0.0
106516,2086,132.0,-1.0
106516,8424,37.0,0.0
106516,47626,78.0,0.0
106516,17948,25.0,0.0
126998,26209,16.0,-1.0
126998,32691,11.0,-6.0
126998,40199,9.0,0.0
192541,22935,48.0,0.0
192541,13176,10.0,0.0
192541,27086,45.0,0.0
192541,45007,48.0,0.0
16422,42356,75.0,0.0
16422,33129,16.0,0.0
180260,21137,27.0,0.0
180260,24852,14.0,0.0
180260,5876,14.0,0.0
180260,47209,27.0,0.0
69673,17600,51.0,0.0
69673,21137,1639.0,0.0
69673,27521,317.0,0.0
69673,24852,943.0,-3.0
69673,8518,726.0,0.0
69673,48679,77.0,0.0
69673,42265,1025.0,0.0
69673,47209,1272.0,0.0
69673,39275,996.0,0.0
69673,44683,164.0,0.0
69673,37646,708.0,0.0
69673,21903,350.0,0.0
57386,17794,463.0,-1.0
57386,24964,848.0,0.0
57386,31717,57.0,0.0
57386,7781,7.0,-1.0
57386,44359,449.0,0.0
57386,47209,40.0,-2.0
57386,7948,49.0,0.0
57386,34126,499.0,0.0
57386,21903,1457.0,-2.0
57386,27156,250.0,-1.0
57386,8021,270.0,0.0
57386,30391,448.0,-2.0
57386,22935,42.0,-2.0
57386,17948,10.0,-1.0
65578,260,13.0,0.0
65578,4920,93.0,0.0
65578,5212,29.0,0.0
81962,21137,22.0,-1.0
81962,7751,31.0,0.0
81962,19660,22.0,0.0
81962,35951,9.0,0.0
90156,6046,11.0,0.0
49,21938,40.0,0.0
57393,5077,44.0,0.0
196656,24852,22.0,0.0
196656,47766,8.0,0.0
200756,27104,1666.0,0.0
200756,24964,2860.0,0.0
200756,44359,48.0,-1.0
200756,47209,37.0,0.0
200756,28842,27.0,0.0
200756,5450,9.0,0.0
200756,46667,580.0,0.0
200756,19660,9.0,0.0
200756,21903,3261.0,-3.0
200756,42768,51.0,0.0
200756,19057,203.0,-2.0
200756,5876,487.0,-3.0
200756,27156,33.0,0.0
200756,8277,657.0,0.0
200756,22935,2459.0,-5.0
200756,16759,271.0,-2.0
200756,30391,146.0,-1.0
200756,13176,2174.0,-1.0
200756,42585,443.0,0.0
200756,25659,258.0,0.0
135226,31506,189.0,0.0
135226,5876,15.0,0.0
135226,27845,17.0,0.0
135226,7948,73.0,0.0
135226,43789,16.0,0.0
135226,34126,89.0,0.0
36923,27521,24.0,0.0
36923,40706,60.0,0.0
36923,25890,105.0,-1.0
