user_id,y,support,occurrences_left
194567,23909,415.0,-4.0
92173,10032,2.0,0.5
92173,19348,6.0,-3.0
92173,39993,5.0,-1.5
92173,31066,3.0,-1.0
92173,29487,4.0,-3.0
170001,5025,5.0,0.0
170001,23909,19.0,0.0
170001,4605,14.0,0.0
167959,19348,156.0,-2.0
167959,28427,6.0,0.0
6177,21137,5.0,0.5
6177,49235,16.0,-2.0
6177,9076,6.0,0.0
6177,43352,29.0,-3.5
6177,27323,8.0,0.0
6177,651,2.0,0.5
6177,26604,4.0,0.0
6177,16797,36.0,-5.0
6177,43295,4.0,0.0
122912,31683,5.0,0.0
122912,5782,23.0,-1.0
122912,45066,12.0,0.0
122912,10957,6.0,0.0
122912,45007,17.0,0.0
8233,33000,85.0,-1.0
77864,28993,4.0,1.0
77864,19348,10.0,0.0
172083,41844,11.0,0.0
172083,5077,40.0,0.0
172083,24489,2.0,0.5
53311,18531,5.0,0.0
53311,35108,5.0,0.0
53311,26165,2.0,-1.5
53311,21195,4.0,-1.0
53311,42701,3.0,-1.0
53311,21903,9.0,-1.0
159805,28199,8.0,0.0
88128,23375,6.0,-1.0
139329,38293,2.0,0.5
147527,20995,5.0,0.0
147527,42265,12.0,0.0
184403,7751,7.0,0.0
88147,35042,6.0,0.0
88147,21333,2.0,0.5
88147,5782,14.0,0.0
88147,47626,7.0,0.0
16470,21019,15.0,0.0
155738,27323,8.0,0.0
28766,8193,2.0,0.5
28766,24852,37.0,0.0
28766,1940,9.0,0.0
28766,23909,3.0,0.0
28766,7751,33.0,0.0
28766,46088,6.0,0.0
28766,35914,3.0,0.0
49250,42768,6.0,0.0
49250,20995,11.0,-3.0
49250,25659,9.0,0.0
55394,5479,3.0,0.0
157822,26209,4.0,0.0
168067,432,189.0,-7.0
168067,31506,6.0,-1.0
168067,28199,8.0,0.0
168067,47672,4.0,0.0
168067,47977,5.0,-1.0
49288,2120,26.0,0.0
49288,46088,8.0,-2.0
49288,41131,21.0,-2.5
49288,38444,4.0,-1.0
129171,27344,46.0,-1.0
129171,49235,12.0,0.0
127124,41844,13.0,-3.0
127124,16953,17.0,0.0
127124,27323,3.0,0.0
94358,24852,44.0,0.0
94358,5077,45.0,0.0
163999,16185,32.0,0.0
65703,24852,25.0,0.0
168,4210,10.0,0.0
168,32691,3.0,0.0
168,23909,426.0,1.0
168,8859,10.0,-1.5
204969,42450,7.0,0.0
204969,22935,7.0,-1.0
204969,33000,12.0,0.0
204969,27086,143.0,0.0
20659,28993,15.0,-1.0
20659,47977,24.0,-9.5
20659,18441,7.0,-1.0
20659,5450,54.0,-13.5
20659,32689,4.0,0.0
20659,21938,58.0,-1.5
20659,49683,24.0,-9.5
20659,24852,86.0,-15.5
20659,41844,32.0,-3.0
20659,5876,18.0,-37.0
20659,40310,15.0,-1.0
20659,23734,13.0,-1.0
20659,4920,5.0,0.0
20659,31066,12.0,0.0
20659,10749,57.0,-10.0
20659,39581,13.0,-7.5
20659,44799,74.0,-20.0
61619,24852,24.0,0.0
61619,7751,28.0,0.0
2228,5025,30.0,-1.0
2228,23734,20.0,-1.0
112822,4210,6.0,0.0
112822,27796,5.0,0.0
22712,42736,15.0,-1.0
22712,4799,7.0,0.0
22712,31343,4.0,0.0
63672,19348,4.0,-2.0
63672,46842,4.0,0.0
114872,42701,5.0,0.5
114872,35951,6.0,0.0
30906,15424,7.0,0.0
30906,31506,8.0,0.0
30906,24852,520.0,-10.5
30906,27796,16.0,0.0
30906,9076,14.0,0.5
30906,23909,94.0,-4.5
30906,23734,36.0,-4.0
30906,46088,11.0,-2.0
30906,16953,77.0,-1.0
30906,16797,57.0,-1.0
30906,27086,5.0,0.0
10435,5077,5.0,0.0
75973,35108,5.0,0.0
45275,42240,7.0,-3.0
45275,39408,4.0,0.0
45275,24852,131.0,-3.0
45275,23909,537.0,-2.0
45275,23734,55.0,-1.0
45275,28199,11.0,0.0
45275,16797,24.0,0.0
22751,27323,88.0,-3.0
22751,20955,3.0,0.0
123102,5077,13.0,0.0
143581,24852,11.0,0.0
102631,31066,21.0,0.0
168165,21195,4.0,0.0
80106,16759,5.0,0.0
80106,4605,12.0,0.0
135407,38739,15.0,0.0
135407,4605,42.0,0.0
149740,24852,14.0,0.0
149740,39581,10.0,0.0
20719,4210,292.0,0.0
20719,42450,63.0,0.0
20719,18531,3.0,0.0
20719,41220,4.0,-2.0
20719,27845,6.0,0.0
20719,27086,160.0,0.0
63727,24852,7.0,0.0
116982,33731,23.0,0.0
116982,24964,20.0,0.0
116982,890,6.0,0.5
168188,39581,7.0,0.0
127238,3957,3.0,-1.0
147722,10673,8.0,0.5
147722,7751,14.0,0.0
149775,44987,2.0,-0.5
100622,35042,96.0,0.0
100622,16953,22.0,0.0
100622,6046,12.0,-2.0
100622,27086,6.0,0.0
100622,43631,15.0,-1.0
117012,42736,6.0,0.0
117012,41665,3.0,0.0
117012,26209,3.0,0.0
117012,9076,6.0,0.0
117012,24838,6.0,0.0
117012,37158,4.0,0.0
117012,44632,4.0,0.0
117012,33754,2.0,0.5
166171,10957,9.0,-1.0
166171,15902,2.0,0.5
86300,42265,15.0,0.0
4383,23734,6.0,0.0
129312,23375,26.0,0.0
151840,5077,5.0,-4.0
184608,42736,6.0,0.0
184608,22935,2.0,0.5
106788,26348,4.0,0.0
127271,32691,5.0,0.0
47399,27796,11.0,0.0
55599,8193,46.0,0.0
55599,5782,14.0,0.0
55599,33754,27.0,0.0
176441,42585,7.0,0.0
180540,31506,23.0,0.0
180540,41844,13.0,0.0
180540,8021,4.0,-1.0
180540,47144,5.0,-1.0
180540,44632,2.0,0.5
149827,35042,9.0,-2.0
149827,5077,10.0,0.0
149827,20955,7.0,0.0
106834,23909,17.0,0.0
80214,28985,13.0,0.0
96621,20995,87.0,0.0
96621,24964,7.0,0.0
96621,13176,18.0,-2.0
96621,18441,21.0,-2.0
96621,42585,7.0,0.0
96621,21903,12.0,-1.0
82294,24852,24.0,-1.0
82294,7751,28.0,0.0
192885,42240,7.0,0.0
67973,42736,6.0,0.0
67973,26209,17.0,-1.0
67973,27796,9.0,-1.0
67973,5077,4.0,0.0
67973,40332,21.0,-1.0
67973,41950,16.0,0.0
47493,5785,6.0,0.0
123285,4799,3.0,0.0
133533,19488,5.0,0.0
417,16953,8.0,0.0
154022,31506,11.0,0.0
154022,21938,4.0,0.0
154022,35042,3.0,-2.0
154022,6046,67.0,0.0
154022,32478,4.0,0.0
133574,10673,9.0,-1.0
133574,23909,415.0,0.0
74186,21292,4.0,0.0
90575,42585,7.0,0.0
90575,25659,8.0,0.0
90575,21903,7.0,0.0
137688,41844,8.0,0.0
59869,8859,5.0,-1.0
16862,21137,5.0,0.0
16862,10132,29.0,-2.0
16862,11182,17.0,0.0
180710,4799,14.0,-1.0
193004,23734,10.0,0.0
193004,28204,5.0,0.0
193004,39581,7.0,0.0
156145,27796,2.0,-0.5
156145,29487,2.0,-0.5
35316,31066,5.0,0.5
35316,32650,4.0,0.0
74231,18465,29.0,0.0
74231,25890,45.0,-2.0
74231,7751,58.0,-2.0
12794,432,4.0,0.0
12794,45066,2.0,0.5
70140,16185,8.0,0.0
82428,23734,107.0,0.0
82428,16953,38.0,-1.0
82428,48205,6.0,0.0
137724,7751,24.0,0.0
137724,16953,165.0,0.0
137724,41290,2.0,0.5
96768,4210,10.0,0.0
96768,27796,10.0,0.0
96768,24852,12.0,-0.5
96768,5077,5.0,0.0
96768,47141,7.0,0.0
96768,23734,8.0,0.0
96768,28204,24.0,-0.5
96768,41950,10.0,-1.5
96768,44799,2.0,0.5
76291,26209,4.0,0.0
76291,31506,12.0,0.0
76291,41844,13.0,0.0
76291,24852,4.0,0.0
76291,47626,5.0,0.0
76291,4605,9.0,-5.0
113162,32689,18.0,0.0
113162,40310,2.0,0.5
113162,7751,15.0,0.0
113162,38456,3.0,0.0
125450,21903,8.0,0.0
6679,27796,7.0,0.0
64029,49235,12.0,0.0
64029,24852,12.0,0.0
137756,5782,4.0,0.0
553,13249,4.0,-1.0
553,27796,13.0,0.0
553,43631,6.0,0.0
131635,28204,9.0,-0.5
131635,4605,6.0,0.0
131635,16797,4.0,1.0
154167,32403,40.0,0.0
98874,7751,14.0,0.0
