user_id,y,support,occurrences_left
100352,24852,33.0,-7.0
100352,35221,29.0,0.0
100352,5077,6.0,0.0
100352,44632,37.0,-18.0
100352,16953,6.0,-2.0
100352,45066,29.0,-1.0
100352,21019,8.0,0.0
100352,16797,75.0,0.0
180231,8048,32.0,0.0
180231,32689,30.0,0.0
180231,42450,4.0,-1.0
180231,37687,261.0,-4.0
180231,13575,51.0,-1.0
180231,6184,71.0,0.0
180231,30827,26.0,-1.0
180231,21292,7.0,-1.0
180231,26348,10.0,-2.0
180231,31343,18.0,-1.0
69643,21137,7.0,-3.0
10253,35921,9.0,1.5
10253,47626,14.0,-1.0
161810,39108,18.0,0.0
161810,21573,38.0,-5.0
161810,6184,310.0,0.0
161810,11759,18.0,-1.0
161810,38768,279.0,-1.0
161810,32689,180.0,-2.0
161810,21137,9.0,-1.0
161810,27156,34.0,-2.0
161810,12341,1038.0,0.5
161810,13176,683.0,0.0
161810,43352,847.0,-2.0
161810,4920,24.0,-1.0
161810,8571,72.0,-3.0
161810,16797,1121.0,-0.5
163859,31651,101.0,0.0
163859,6184,341.0,0.0
163859,41400,161.0,-2.0
163859,13176,59.0,-1.0
45074,10673,7.0,-1.0
45074,24852,98.0,-3.0
45074,9076,47.0,-5.0
45074,23909,112.0,-6.0
45074,40310,8.0,0.0
45074,24838,17.0,-2.5
45074,16953,131.0,-6.0
45074,46842,73.0,-3.5
45074,18362,69.0,-3.5
45074,39275,7.0,-1.0
45074,27966,12.0,-2.0
174103,39408,10.0,-1.0
174103,27156,32.0,-2.0
174103,37687,84.0,-3.0
174103,13575,24.0,0.0
174103,13176,243.0,-2.0
174103,21288,8.0,0.0
174103,39275,35.0,0.0
174103,16797,486.0,0.0
174103,9839,35.0,0.0
202779,6184,18.0,0.0
202779,4920,9.0,0.0
137243,38768,14.0,0.0
202786,27104,10.0,0.0
202786,196,14.0,-1.0
202786,24852,36.0,-1.0
202786,8277,6.0,-1.0
202786,47626,56.0,-2.0
202786,16797,31.0,0.0
202786,4605,7.0,0.0
90146,27521,11.0,0.0
90146,24852,1534.0,-2.0
90146,30489,66.0,0.0
90146,47209,70.0,-1.0
90146,47626,217.0,1.5
90146,46906,39.0,0.0
90146,26604,17.0,0.0
90146,16797,122.0,-1.5
90146,19678,35.0,0.0
86056,21137,4.0,1.0
86056,196,14.0,0.0
86056,21573,11.0,0.0
86056,6184,25.0,0.0
86056,13176,28.0,1.0
86056,39275,13.0,0.0
86056,46061,9.0,0.0
86056,11759,7.0,0.0
86056,21903,2.0,0.5
73771,47766,16.0,-0.5
73771,45066,3.0,0.0
73771,41787,10.0,-1.0
73771,39275,2.0,0.5
196649,38293,46.0,-4.0
196649,8277,6.0,-1.0
196649,30391,20.0,0.0
196649,13176,24.0,0.0
204841,21137,12.0,0.5
204841,19057,5.0,0.0
204841,30391,12.0,0.0
