user_id,y,support,occurrences_left
192517,32689,85.0,0.0
49160,28842,3.0,0.0
16398,21137,790.0,-8.0
16398,43352,602.0,0.0
16398,6184,157.0,-4.0
16398,21288,103.0,-4.0
16398,21903,766.0,-10.0
106510,39877,461.0,0.0
110642,12341,102.0,-2.0
110642,13575,9.0,-1.0
110642,6184,75.0,0.0
110642,8571,114.0,-2.0
90167,21137,2015.0,-13.0
90167,13176,1061.0,-2.5
90167,43352,1454.0,-8.5
90167,21288,185.0,-1.0
90167,39275,1621.0,-10.0
184380,6184,30.0,-1.0
49239,39408,904.0,1.0
49239,24852,531.0,1.0
36964,12341,42.0,0.0
41066,8048,127.0,-1.0
41066,13176,177.0,-5.0
41066,8571,474.0,-7.0
41066,21292,61.0,0.0
41066,21903,245.0,0.0
41066,9839,48.0,-3.0
118913,21903,15.0,0.0
196753,24852,1748.0,1.0
86166,18465,8.0,0.0
188570,41950,18.0,0.0
200857,38928,20.0,0.0
200857,17122,20.0,0.0
200857,49235,27.0,-1.5
200857,13575,44.0,0.0
200857,6184,890.0,-1.0
200857,13176,695.0,-2.0
82081,24852,10.0,0.0
82081,16797,10.0,0.0
139438,8048,14.0,0.0
139438,43352,57.0,0.0
139438,33768,51.0,0.0
32947,17122,9.0,0.0
172213,13176,1646.0,0.0
172213,16797,241.0,-2.0
172259,39408,377.0,0.0
172259,8277,87.0,-2.0
172259,4920,160.0,-1.0
172259,41787,128.0,0.0
172259,28204,322.0,-7.0
49378,49235,16.0,0.0
49378,24852,237.0,-3.0
49378,12341,468.0,-1.0
49378,39877,134.0,0.0
49378,8277,17.0,0.0
49378,28199,51.0,-6.0
49378,4920,97.0,0.0
49378,13176,52.0,-2.0
49378,41787,498.0,0.0
49378,9387,22.0,0.0
49378,28204,288.0,-1.0
49378,37646,7.0,0.0
20716,24852,66.0,0.0
20716,39928,56.0,0.0
164084,12341,54.0,0.0
164084,43352,137.0,0.0
106742,31651,9.0,-1.0
106742,13176,1588.0,-7.0
172291,11777,11.0,0.0
172291,45066,347.0,0.0
172291,46906,46.0,0.0
172291,41787,76.0,0.0
164108,49235,3.0,0.0
164108,47144,3.0,0.0
69919,24852,1748.0,-8.0
110919,39408,4.0,0.0
110919,21137,63.0,0.0
110919,24852,314.0,0.0
110919,9387,77.0,0.0
110919,16797,897.0,0.0
160074,16759,17.0,0.0
160074,9839,93.0,0.5
86344,39408,473.0,-1.0
86344,9387,633.0,-1.0
201038,22825,786.0,-2.0
201038,39275,314.0,-3.0
201038,26604,34.0,0.0
201038,8174,593.0,-5.0
201038,37646,32.0,-4.0
201038,19057,1142.0,-15.0
201038,43122,65.0,0.0
201038,24852,2836.0,-16.5
201038,8277,620.0,-12.5
201038,43352,441.0,-3.0
201038,13176,930.0,-6.0
201038,46906,9.0,0.0
201038,41787,647.0,-23.0
201038,16797,241.0,-2.0
41310,21137,180.0,-4.0
41310,12341,369.0,-7.0
41310,43352,229.0,-7.0
41310,33768,199.0,-1.0
41310,8571,143.0,0.0
41310,30827,87.0,-1.0
41310,39275,26.0,-4.0
168291,43352,68.0,0.0
168291,39275,70.0,0.0
37236,43352,1231.0,0.0
37236,21288,342.0,0.0
37236,39275,964.0,0.0
37236,16797,488.0,0.0
147830,27104,7.0,-1.0
147830,17794,7.0,0.0
147830,44359,4.0,0.0
65913,21137,21.0,0.0
65913,17794,9.0,-4.0
65913,24852,25.0,-2.0
196984,21137,511.0,-1.0
82312,21137,18.0,-2.0
106888,8048,11.0,0.0
106888,21137,19.0,0.0
106888,39275,12.0,-1.0
106896,21137,96.0,0.0
106896,38777,14.0,0.0
106896,41787,5.0,0.0
53670,13176,146.0,-1.0
53670,21288,72.0,0.0
53670,43352,10.0,-1.0
53670,39275,575.0,0.0
57772,21137,15.0,0.0
57772,12341,136.0,0.0
57772,33768,207.0,-1.0
57772,13176,85.0,-1.0
57772,8571,96.0,0.0
57772,21903,6.0,0.0
119221,21137,44.0,-1.0
119221,13176,60.0,0.0
119221,30827,40.0,0.0
119221,39275,22.0,0.0
20930,24852,6.0,-1.0
20930,8277,7.0,-5.0
20930,37646,6.0,-1.0
65997,37710,16.0,0.0
156110,39275,10.0,0.0
152015,8048,11.0,0.0
152015,21137,25.0,0.0
152015,6184,80.0,0.0
152015,43352,157.0,0.0
152015,39275,70.0,0.0
152015,46061,8.0,0.0
139731,37687,95.0,0.0
139731,9839,9.0,-1.0
49640,21137,32.0,0.0
49640,6184,35.0,0.0
49640,33768,47.0,0.0
45549,37646,39.0,0.0
82414,24852,4477.0,-47.5
82414,28199,1699.0,-14.0
82414,4920,2418.0,-31.5
53748,24852,64.0,0.0
53748,19348,54.0,2.0
53748,39877,41.0,0.0
53748,9387,12.0,-1.0
135672,21137,75.0,-1.0
135672,49235,42.0,-4.0
135672,39275,4.0,-1.0
135672,8174,49.0,0.0
135672,37646,52.0,0.0
164345,34358,4.0,0.0
164345,47626,13.0,-1.0
164345,23375,7.0,0.0
201208,21137,109.0,0.0
201208,12341,18.0,0.0
201208,44683,8.0,0.0
201208,21903,15.0,0.0
205336,34358,22.0,0.0
205336,43961,12.0,0.0
205336,37067,32.0,0.0
205336,21903,400.0,0.0
156211,24852,10.0,0.0
156211,24184,37.0,0.0
148033,9387,5.0,0.0
4678,30827,39.0,0.0
156229,21903,22.0,0.0
78411,6184,536.0,-2.0
90709,21137,152.0,-6.0
90709,24852,55.0,-3.0
90709,28199,28.0,0.0
90709,4920,72.0,0.0
90709,46906,25.0,-1.0
90709,16797,715.0,-12.0
90709,33198,10.0,0.0
94808,4920,16.0,0.0
94808,39275,471.0,0.0
4710,43154,6.0,0.0
4710,24852,54.0,0.0
4710,16797,47.0,0.0
184943,8277,11.0,-1.0
189036,21292,11.0,0.0
119409,46979,7.0,0.0
168581,24852,14.0,0.0
168581,16797,10.0,0.0
168581,27966,8.0,0.0
8848,16797,518.0,0.0
62116,19057,13.0,0.0
62116,28465,6.0,0.0
62116,8277,9.0,0.0
62116,13176,1341.0,0.0
62116,22825,8.0,0.0
62116,28204,32.0,0.0
62116,8174,89.0,0.0
41657,31717,21.0,-1.0
29371,39275,10.0,0.0
78541,24184,26.0,0.0
78546,37687,112.0,0.0
78546,33768,157.0,0.0
78546,30827,52.0,0.0
41695,17794,17.0,0.0
41695,24852,8.0,0.0
115433,33768,145.0,0.0
115433,43352,41.0,0.0
172779,18531,3.0,0.0
172779,21288,3.0,0.0
172779,8571,41.0,0.0
70387,13575,153.0,0.0
70387,6184,138.0,0.0
180981,41787,41.0,0.0
140032,27845,56.0,-1.0
140032,21903,499.0,-1.0
193291,39877,24.0,0.0
144155,32689,20.0,0.0
13092,17122,94.0,-1.0
13092,13575,450.0,-3.0
13092,13176,1423.0,-3.0
13092,41400,6.0,-1.0
13092,26348,4.0,-5.0
86827,21137,45.0,0.0
86827,24852,36.0,0.0
189225,21616,15.0,0.0
49981,4920,28.0,0.0
49981,41787,54.0,0.0
49981,39275,37.0,0.0
49981,37067,32.0,0.5
49981,28204,153.0,0.0
49981,37646,26.0,0.0
33630,24852,25.0,0.0
33630,39877,92.0,0.0
33630,13176,145.0,-2.0
33630,28204,25.0,0.0
29537,6184,45.0,0.0
29537,43352,41.0,0.0
74604,39877,18.0,0.0
74604,39928,11.0,0.0
74604,38456,8.0,0.0
70514,44683,10.0,0.0
201589,37687,7.0,0.0
201589,9839,9.0,-1.0
9089,8048,155.0,-2.0
9089,12341,559.0,-2.0
9089,13575,73.0,-1.0
9089,37687,20.0,-1.0
9089,6184,75.0,-1.0
9089,13176,35.0,-1.0
9089,21292,120.0,-3.0
5007,26348,13.0,0.0
17300,44683,24.0,0.0
99222,46979,5.0,0.0
920,24852,21.0,-4.0
920,41787,6.0,0.0
920,37646,28.0,-5.0
74656,13575,142.0,0.0
74656,6184,138.0,0.0
185251,46979,45.0,0.0
185251,31717,10.0,0.0
185251,47766,5.0,0.0
13219,38768,247.0,0.0
13219,196,23.0,0.0
13219,16797,42.0,0.0
107436,13575,5.0,0.0
107436,4920,57.0,0.0
107436,13176,41.0,-1.0
107436,6184,6.0,0.0
107436,9387,4.0,0.0
107436,16797,21.0,0.0
46005,28199,13.0,-1.0
46005,13176,12.0,0.0
37814,12341,51.0,0.0
21431,43352,278.0,0.0
21431,13176,442.0,0.0
21431,39275,25.0,0.0
21431,21903,197.0,0.0
99257,28199,15.0,0.0
13242,43352,57.0,0.0
13242,8571,48.0,0.0
181204,24852,22.0,0.0
181204,28204,85.0,0.0
9191,43352,12.0,0.0
9191,16797,12.0,0.0
