user_id,y,support,occurrences_left
92166,44632,449.0,0.0
92166,47209,7.0,-1.0
51221,35898,5.0,0.0
51221,41131,24.0,0.0
51221,10957,18.0,-1.0
26,18531,2.0,0.5
26,14947,2.0,0.5
26,44632,2.0,0.5
36898,15424,13.0,0.0
36898,10132,3.0,0.0
36898,47766,6.0,-4.0
36898,18441,6.0,0.0
36898,10957,219.0,-4.0
61475,8859,149.0,0.0
43044,44632,2.0,0.5
151591,47766,2.0,0.5
6205,35221,5.0,0.0
178246,41131,9.0,0.0
106564,1940,2.0,-0.5
155721,49520,6.0,-1.0
155721,20995,7.0,0.0
112726,15424,5.0,0.0
112726,4605,3.0,0.0
61532,31651,8.0,-1.0
6238,10673,5.0,0.0
114782,21376,11.0,0.0
120938,10673,4.0,0.0
120938,32689,3.0,-1.0
120938,196,62.0,0.0
120938,47766,6.0,0.0
120938,10957,9.0,0.5
120938,39581,2.0,0.5
165999,36316,13.0,-1.0
122993,38444,18.0,0.0
82052,19488,14.0,-1.0
110755,21137,6.0,0.0
110755,22802,8.0,0.0
110755,30450,4.0,-1.0
110755,31651,16.0,-1.0
110755,37710,10.0,1.0
110755,11759,14.0,0.0
176289,10032,39.0,0.0
176289,47977,8.0,0.0
176289,35898,7.0,0.0
176289,36316,7.0,0.0
10412,31343,5.0,0.0
26805,22802,21.0,-3.0
84154,19660,185.0,0.0
121029,44359,4.0,0.0
106696,16696,45.0,-3.0
106696,10957,248.0,-1.0
141526,10032,7.0,0.0
141526,10673,5.0,0.0
141526,19348,6.0,0.0
141526,5077,3.0,0.0
141526,25466,24.0,-1.0
141526,33198,10.0,0.0
141526,15902,5.0,-1.0
92382,27796,4.0,0.0
92382,44632,13.0,0.0
92382,27323,5.0,0.0
92382,10957,11.0,0.0
78051,40199,81.0,0.0
78051,8859,3.0,-2.0
78051,26348,15.0,-1.0
106733,10957,7.0,0.0
157933,24852,15.0,-1.0
157933,47977,11.0,-1.0
157933,43631,8.0,0.0
98550,23288,5.0,0.0
30968,27796,11.0,0.0
102648,19660,185.0,0.0
184599,47977,61.0,-2.0
184599,41131,15.0,-1.0
184599,36316,80.0,-4.0
80155,27796,60.0,-3.0
80155,40709,17.0,-3.0
80155,13176,8.0,-2.0
80155,25146,11.0,-1.0
168226,15424,5.0,0.0
31012,19488,14.0,0.0
194855,35898,9.0,0.0
45361,196,748.0,-25.0
45361,47141,151.0,-5.0
45361,40199,26.0,-2.0
45361,41276,124.0,-10.0
20786,32650,6.0,0.0
201013,16953,111.0,0.0
158015,35898,8.0,0.0
67903,196,783.0,0.0
67903,47141,11.0,0.0
67903,41400,67.0,0.0
67903,16953,58.0,-1.0
67903,26348,11.0,0.0
67903,15902,13.0,-1.0
125256,33065,37.0,0.0
125256,38444,13.0,0.0
190793,44632,254.0,0.0
47443,41844,12.0,-1.0
47443,46842,5.0,0.0
192849,43154,149.0,-5.0
192849,196,680.0,-4.0
192849,41400,76.0,-6.0
47449,2120,20.0,0.0
61791,27796,45.0,0.0
86371,44632,2.0,0.5
129381,196,57.0,0.0
119147,196,83.0,1.0
119147,40939,7.0,-1.0
119147,43772,5.0,0.0
10620,12916,7.0,0.0
10620,44632,5.0,0.0
104829,41400,29.0,0.0
104829,40939,16.0,0.0
104829,26348,127.0,0.0
104829,37710,218.0,0.0
41344,22963,6.0,-1.0
41344,47144,2.0,-0.5
24968,21195,40.0,0.0
166281,34050,44.0,-1.0
166281,20995,2.0,0.5
166281,2086,15.0,-1.0
166281,39275,5.0,0.0
166281,19660,13.0,0.5
166281,33198,25.0,0.0
172425,49520,266.0,0.0
172425,21376,14.0,0.0
172425,14947,55.0,0.0
172425,35221,182.0,-5.0
172425,44632,227.0,-9.0
172425,30489,5.0,0.0
172425,21019,8.0,0.0
172425,26620,27.0,-1.0
172425,21709,150.0,-5.0
59789,41131,9.0,0.0
125332,1940,7.0,0.0
125332,16696,125.0,0.0
125332,14233,4.0,0.0
184725,15424,106.0,0.0
166299,28465,2.0,0.5
166299,22963,2.0,0.5
33178,3298,3.0,0.0
33178,46149,9.0,0.0
33178,40199,3.0,0.0
33178,13535,22.0,0.0
20895,21195,3.0,0.0
14763,16953,6.0,0.0
170420,47977,23.0,0.0
176574,41400,15.0,0.0
176574,35561,37.0,-1.0
176574,40939,5.0,0.0
176574,13535,28.0,0.0
63941,3298,4.0,0.0
63941,47977,2.0,0.5
139720,41276,11.0,0.0
27085,15424,7.0,-2.0
27085,24852,10.0,0.0
27085,47977,22.0,-1.0
27085,36316,12.0,-2.0
184797,23909,5.0,0.0
25056,42768,2.0,0.5
25056,37710,3.0,0.0
123360,24852,10.0,0.0
123360,196,12.0,-2.0
123360,23909,14.0,-7.5
123360,16965,3.0,0.0
123360,41290,32.0,-1.0
129511,14947,5.0,0.5
176629,41400,9.0,0.0
51707,24852,11.0,-1.0
51707,16965,28.0,0.5
51707,41290,86.0,-5.0
