user_id,y,support,occurrences_left
28680,21137,20.0,0.0
28680,24964,11.0,0.0
28680,5876,8.0,0.0
28680,44359,23.0,0.0
28680,16759,11.0,0.0
28680,13176,48.0,-1.0
28680,39928,4.0,0.0
28680,47209,7.0,0.0
28680,26604,11.0,-1.0
28680,10749,12.0,0.0
28680,34126,15.0,-1.0
98312,39408,12.0,0.0
98312,26209,384.0,0.0
98312,24852,3.0,0.0
98312,18362,26.0,0.0
98312,26620,41.0,0.0
98312,19660,3.0,0.0
2063,19057,6.0,0.0
2063,35221,10.0,-2.0
20495,43154,5.0,0.0
20495,46979,17.0,0.0
20495,24852,1124.0,-1.0
20495,20955,5.0,-1.0
20495,28204,116.0,-2.0
20495,4605,196.0,0.0
20495,29487,76.0,0.0
104469,38768,9.0,0.0
200728,24852,17.0,-1.0
96287,12341,26.0,0.0
96287,40199,9.0,0.0
96287,6184,14.0,0.0
96287,21195,12.0,0.0
71710,5876,27.0,0.0
55328,2086,13.0,-1.0
55328,28199,7.0,-1.0
55328,41950,89.0,0.0
92193,21137,9.0,0.0
92193,34358,14.0,0.0
92193,46667,8.0,0.0
159778,27104,13.0,-2.0
159778,38739,15.0,0.0
159778,23734,3.0,0.0
159778,43352,14.0,0.0
159778,16797,25.0,0.0
40997,47626,26.0,0.0
200742,14947,3.0,0.0
200742,25588,27.0,1.0
200742,24852,8.0,0.0
200742,16965,6.0,0.0
200742,43961,36.0,0.0
200742,21903,14.0,0.0
112681,27156,11.0,0.0
112681,35221,40.0,0.0
112681,47209,21.0,0.0
112681,26620,13.0,0.0
112681,11182,23.0,0.0
112681,21903,8.0,0.0
188463,2120,29.0,0.0
147501,6046,45.0,0.0
96308,20114,24.0,0.0
96308,35042,6.0,0.0
96308,47766,6.0,0.0
96308,2120,8.0,0.0
96308,47626,6.0,0.0
188471,9076,5.0,0.0
188471,43352,19.0,0.0
188471,21195,11.0,0.0
165947,21616,112.0,0.5
165947,38739,36.0,-3.0
165947,47766,29.0,0.0
165947,5479,80.0,0.5
165947,40199,19.0,-0.5
165947,13176,277.0,0.0
165947,42585,22.0,0.0
165947,5450,17.0,0.0
165947,47626,9.0,0.5
165947,11182,17.0,-0.5
165947,45007,32.0,-1.0
165947,21903,32.0,0.5
106556,45066,5.0,0.5
77890,21288,16.0,-1.0
77890,30827,7.0,0.0
65604,47766,32.0,0.0
65604,47209,46.0,0.0
65604,37646,4.0,0.0
133194,8193,7.0,0.0
133194,21938,44.0,-1.0
133194,24964,71.0,0.0
133194,48679,18.0,0.0
63564,18465,9.0,-1.0
63564,27156,11.0,0.0
63564,34358,19.0,0.0
63564,13176,32.0,0.0
63564,47209,35.0,0.0
63564,42585,15.0,0.0
63564,5258,7.0,0.0
63564,8859,3.0,0.0
63564,37646,30.0,0.0
100431,19488,22.0,0.0
100431,9076,10.0,0.0
100431,23288,10.0,0.0
100431,34126,8.0,0.0
100431,33198,3.0,0.0
198733,12341,12.0,0.0
198733,13176,33.0,0.0
67662,27323,12.0,0.0
151635,8048,7.0,0.0
59475,196,12.0,0.0
59475,5258,7.0,0.0
61530,31553,136.0,-14.5
61530,17794,382.0,-5.0
61530,24964,4496.0,-71.5
61530,39108,10.0,-1.0
61530,8518,699.0,-3.0
61530,44359,124.0,-2.0
61530,34126,298.0,-20.0
61530,45007,3493.0,-17.5
61530,21903,2330.0,-23.0
61530,42768,621.0,-7.0
61530,49235,140.0,-8.5
61530,27156,502.0,-12.0
61530,8277,331.0,-21.0
61530,8021,152.0,-29.5
61530,22935,2212.0,0.5
61530,19678,170.0,0.0
61530,18465,185.0,-9.5
61530,31717,779.0,0.0
