user_id,y,support,occurrences_left
142342,32691,5.0,-0.5
142342,16965,4.0,0.0
142342,5258,3.0,0.0
142342,43631,3.0,1.0
100374,47766,2.0,-0.5
100374,44142,2.0,0.5
188437,42585,6.0,0.0
70694,21137,17.0,0.0
70694,40332,5.0,-7.5
70694,27966,4.0,0.0
199720,14233,4.0,0.0
154672,42265,2.0,0.5
154672,21386,2.0,-0.5
3124,47626,6.0,0.0
121910,2120,5.0,0.0
121910,16696,3.0,0.0
121910,41131,6.0,0.0
188476,4920,9.0,0.0
188476,31981,22.0,-1.0
18499,27796,11.0,0.0
20568,47977,14.0,0.0
68702,40709,16.0,-4.5
68702,7751,60.0,-3.0
68702,33000,2.0,-0.5
68702,21616,3.0,-1.0
68702,46802,2.0,-5.5
68702,27796,5.0,0.0
68702,9076,5.0,-18.5
68702,5077,8.0,-4.0
68702,21333,3.0,-3.0
68702,13176,6.0,-9.5
68702,35898,3.0,-1.0
68702,8859,14.0,-0.5
68702,4605,14.0,-4.0
68702,16797,3.0,0.0
68702,44799,45.0,-12.0
106598,27966,9.0,0.5
205931,4920,6.0,-1.0
198785,47141,9.0,0.0
150,28199,5.0,-1.0
150,47144,2.0,0.5
150,16953,2.0,-0.5
84124,47141,88.0,0.0
84124,5785,15.0,0.0
5281,47141,9.0,0.0
52443,15424,38.0,-2.0
52443,2120,4.0,-1.0
178399,41844,4.0,1.0
134370,10032,7.0,0.5
134370,16953,110.0,0.0
134370,33065,32.0,-2.5
61668,44632,20.0,0.0
71933,47141,4.0,0.0
125187,11520,15.0,0.5
125187,21137,39.0,-6.5
125187,42450,36.0,0.0
125187,45603,4.0,0.0
125187,39928,19.0,-2.5
125187,47209,11.0,0.0
125187,22825,15.0,-2.0
125187,42265,22.0,-7.0
125187,19660,26.0,-1.0
125187,19677,7.0,-5.0
125187,27966,15.0,-1.5
84231,5077,3.0,0.0
84231,41290,4.0,0.0
66825,33000,3.0,0.0
267,21938,9.0,1.5
138518,13176,3.0,0.0
138518,47977,3.0,0.0
138518,36316,3.0,0.0
177441,7751,10.0,0.0
66855,16696,10.0,-1.0
66855,41276,24.0,0.0
99632,15902,6.0,0.0
89398,31066,2.0,0.5
177473,21616,4.0,0.0
177473,42450,36.0,0.0
177473,31506,8.0,-1.0
177473,35108,8.0,0.5
177473,19348,2.0,0.5
177473,41290,20.0,0.0
177473,40396,4.0,0.0
177480,31506,3.0,0.0
16727,10673,6.0,0.0
16727,5077,5.0,0.0
36185,16953,113.0,0.0
36185,33198,5.0,0.5
82273,4605,5.0,-1.0
206176,35221,10.0,0.0
206176,47144,11.0,0.5
206176,24489,27.0,-1.0
206176,21709,49.0,-1.0
126311,8021,4.0,0.0
126311,21195,8.0,-1.0
126311,19660,5.0,-1.0
126311,33198,4.0,-1.0
136553,41131,6.0,-1.0
32110,41844,9.0,0.0
32110,43772,4.0,-2.0
196991,28993,3.0,0.0
196991,5077,3.0,0.0
196991,21195,2.0,0.5
201090,4210,58.0,1.0
201090,12916,63.0,-5.5
201090,45190,24.0,-1.0
191887,24852,4.0,0.0
41367,25146,4.0,0.0
111002,49683,21.0,0.0
141728,35221,41.0,0.0
141728,47766,9.0,0.0
141728,18441,2.0,-1.5
141739,24852,8.0,-4.0
141739,5782,6.0,0.0
141739,10957,9.0,-1.0
114090,41844,4.0,1.0
113099,24852,16.0,0.0
43475,19057,5.0,0.5
43475,12916,4.0,-1.0
43475,8021,11.0,0.0
43475,22935,12.0,0.0
43475,13176,10.0,0.5
43475,26620,4.0,0.0
43475,41950,10.0,0.0
79323,16953,4.0,0.0
94684,2120,54.0,0.0
203244,23909,63.0,-3.0
203244,7751,32.0,-6.0
136697,31506,5.0,0.0
128518,25890,3.0,0.0
128518,42450,3.0,0.0
5651,42240,36.0,1.0
5651,12916,9.0,0.0
5651,41844,4.0,0.0
5651,4920,6.0,0.0
5651,28204,3.0,0.0
202268,196,5.0,0.0
202268,26165,2.0,0.5
138787,7751,27.0,0.0
163371,14233,2.0,-0.5
163371,9387,7.0,0.5
163371,4605,9.0,0.5
163371,10957,2.0,0.5
43571,24852,10.0,0.0
43571,5782,6.0,0.0
99900,10032,7.0,-1.0
99900,24852,2.0,0.5
99900,4605,5.0,0.5
105023,18441,2.0,0.5
160317,17122,2.0,0.5
160317,27796,9.0,0.0
160317,24852,2.0,0.5
160317,47141,7.0,-1.0
160317,23909,7.0,0.5
188993,7751,6.0,0.0
150090,19348,2.0,0.5
150090,4605,6.0,0.0
98893,21938,10.0,0.0
98893,16185,8.0,-3.0
44629,21938,16.0,0.0
44629,196,8.0,0.0
44629,47141,5.0,-1.5
44629,23909,8.0,0.0
44629,7751,12.0,0.0
44629,15290,3.0,0.0
6748,5258,3.0,-6.0
6748,43631,12.0,-7.0
24156,16696,8.0,0.0
84575,21573,7.0,0.0
29281,27796,7.0,0.0
29281,5782,36.0,0.0
105058,7751,8.0,0.0
17005,27323,2.0,0.5
24182,13249,9.0,0.0
154228,16185,8.0,0.0
154228,10957,9.0,-1.0
50816,16797,6.0,0.0
96904,23909,4.0,0.0
65162,31506,31.0,0.0
65162,46802,4.0,0.0
59026,27966,5.0,0.0
101017,46088,2.0,0.5
101017,25146,3.0,0.0
101017,41131,3.0,0.0
165538,31506,31.0,0.0
38569,48205,2.0,0.5
29356,31506,13.0,0.0
101041,28993,10.0,0.0
101041,41844,4.0,0.0
101041,7751,4.0,0.0
101041,43631,5.0,0.5
104118,24852,4.0,0.0
104118,47144,2.0,0.5
67256,36316,34.0,0.0
67256,10957,75.0,0.0
43711,41276,9.0,0.0
43711,10957,9.0,-1.0
43711,16797,14.0,0.5
188100,13176,7.0,0.0
48846,196,4.0,0.0
34524,47141,7.0,0.0
84715,31506,3.0,0.0
84715,39108,5.0,0.5
84715,23909,75.0,-1.5
84715,30391,3.0,0.0
84715,41131,12.0,1.5
1771,7751,6.0,0.0
55029,24852,17.0,0.0
55029,27796,9.0,0.0
55029,41844,9.0,0.0
55029,41290,3.0,0.0
120569,31506,5.0,0.0
120569,9076,4.0,0.0
120569,41290,6.0,0.0
92923,35898,3.0,0.0
166648,5782,6.0,-2.0
166648,4605,3.0,0.0
144128,8021,3.0,-2.0
144128,2086,16.0,-3.0
144128,5479,57.0,-10.5
144128,13176,114.0,-21.0
144128,23288,12.0,0.5
144128,27086,25.0,-7.0
144128,41950,37.0,-1.5
144128,31343,10.0,-0.5
126731,26620,4.0,0.0
192269,19660,2.0,0.5
135955,5782,6.0,-9.0
135955,7751,10.0,0.0
135955,27325,3.0,0.0
83734,5025,4.0,0.0
93993,432,4.0,0.0
93993,24852,12.0,0.0
75568,23909,14.0,-0.5
75568,21019,3.0,0.0
75568,36316,24.0,0.0
126774,46088,38.0,-5.0
134965,10957,9.0,0.0
162630,35042,4.0,0.0
162630,24852,7.0,0.0
162630,27796,3.0,0.0
162630,44799,4.0,-1.0
96076,33731,4.0,-1.0
96076,26165,33.0,0.0
96076,23288,18.0,-1.0
96076,21386,26.0,0.0
96076,21903,12.0,-2.0
33618,196,15.0,-1.0
33618,23909,70.0,0.0
33618,28199,3.0,-1.0
33618,16696,13.0,0.0
71514,14715,16.0,0.0
184162,41290,3.0,-2.0
138092,27966,19.0,-4.0
180076,9076,5.0,0.0
180076,196,5.0,-8.0
180076,24852,3.0,-1.0
164733,41844,23.0,0.0
134016,9076,4.0,0.0
134016,16696,6.0,0.0
134016,16797,17.0,0.0
42889,26209,14.0,-0.5
42889,35042,4.0,-1.0
42889,23909,5.0,0.0
42889,40199,25.0,1.0
42889,46088,15.0,-6.0
42889,47977,17.0,0.0
42889,5450,2.0,0.5
42889,40332,20.0,-13.5
42889,4210,21.0,-0.5
42889,43154,11.0,-3.0
42889,27796,20.0,-3.5
42889,41844,4.0,0.0
42889,35898,11.0,-3.0
42889,25146,3.0,0.0
42889,41276,7.0,-3.5
42889,36316,3.0,0.0
42889,16797,43.0,1.0
42889,4605,5.0,0.0
180121,46802,16.0,0.0
29601,34358,2.0,0.5
61348,24184,4.0,0.0
195494,28199,3.0,0.0
138154,27323,2.0,0.5
32683,19660,2.0,0.5
41903,21709,4.0,-1.0
182189,5782,6.0,0.0
156594,432,18.0,-3.5
156594,24852,34.0,-0.5
156594,5782,6.0,0.0
156594,7751,13.0,-1.0
13241,10032,4.0,-1.0
13241,21616,2.0,0.5
13241,5077,8.0,0.0
13241,28199,6.0,0.0
13241,7751,3.0,0.0
13241,35898,13.0,-0.5
13241,43772,6.0,0.5
13241,16797,28.0,-0.5
13241,48205,2.0,0.5
162752,10673,6.0,-2.0
6084,21137,17.0,0.0
6084,49235,2.0,0.5
6084,196,5.0,-2.0
6084,47977,3.0,0.0
6084,41276,17.0,0.5
6084,36316,3.0,-1.0
159688,8859,50.0,0.0
49100,24852,6.0,-1.0
49100,16696,19.0,0.0
22483,23909,16.0,-1.0
22483,16696,4.0,-1.0
157658,30450,2.0,-0.5
157658,5258,22.0,0.0
201701,31506,4.0,0.0
201701,42450,3.0,0.0
201701,47977,2.0,-0.5
201701,25146,4.0,0.0
201701,18362,5.0,0.5
89065,21376,2.0,0.5
89065,28993,5.0,0.0
89065,5782,6.0,0.0
89065,31343,4.0,0.0
89065,29487,3.0,-2.0
167923,23909,4.0,0.0
167923,25146,4.0,0.0
44028,21333,3.0,0.0
