user_id,y,support,occurrences_left
204810,31717,32.0,0.0
204810,34969,28.0,-6.0
180232,27104,11.0,0.0
180232,43154,8.0,0.0
180232,8859,19.0,0.0
180232,10749,16.0,0.0
180232,33198,9.0,0.0
98314,21195,50.0,0.0
98314,8859,13.0,0.0
172050,17794,4.0,0.0
172050,24852,80.0,0.0
172050,43772,28.0,0.0
73744,46802,11.0,-1.0
73744,43352,302.0,-1.0
118803,47626,10.0,0.0
118803,46654,64.0,0.0
16412,42240,378.0,0.0
16412,24852,223.0,0.0
16412,9076,209.0,0.0
16412,44359,85.0,0.0
16412,21709,43.0,0.0
16412,37646,50.0,0.0
16414,21137,23.0,0.0
163869,4210,22.0,-2.0
163869,24852,24.0,-1.0
163869,23734,36.0,0.0
163869,47626,203.0,-2.0
163869,41787,3.0,-5.0
163869,40332,4.0,-1.0
163869,28204,4.0,0.0
86049,21195,21.0,0.0
86050,5258,9.0,-1.0
81956,26209,125.0,0.0
81956,14947,121.0,0.0
81956,13176,165.0,-2.0
45105,13176,17.0,0.0
45105,41400,14.0,0.0
45105,19660,36.0,0.0
61493,24852,14.0,0.0
61493,22825,7.0,-2.0
45111,21137,94.0,-2.0
45111,31553,29.0,0.0
45111,19057,33.0,0.0
45111,21938,30.0,-1.0
45111,5876,19.0,0.0
45111,24852,4.0,0.0
45111,2966,11.0,0.0
45111,22935,42.0,0.0
45111,13176,68.0,-4.0
45111,28842,5.0,0.0
45111,33198,9.0,-2.0
45111,21903,48.0,-5.0
147509,5876,74.0,0.0
147509,3957,3.0,0.0
147509,13176,41.0,0.0
147509,14233,16.0,0.0
147509,42265,9.0,0.0
147509,27086,12.0,0.0
188469,2966,12.0,0.0
135238,12341,260.0,-11.0
135238,21288,81.0,-5.0
135238,41400,14.0,0.0
135238,42265,32.0,0.0
135238,890,13.0,-1.0
135238,8571,125.0,-10.0
135238,40939,66.0,-5.0
135238,20940,14.0,-3.0
135238,16797,26.0,0.0
135238,21903,274.0,-13.0
155716,21938,3.0,0.0
155716,24852,12.0,0.0
155716,34358,43.0,0.0
155716,44632,6.0,0.0
155716,47626,6.0,0.0
163908,5077,13.0,0.0
163908,44359,11.0,0.0
163908,28204,13.0,0.0
192581,31506,24.0,0.0
192581,24852,9.0,0.0
192581,4920,12.0,0.0
192581,45066,10.0,0.0
155724,39408,21.0,0.0
155724,9387,3.0,-1.0
90193,19488,85.0,-2.0
90193,39408,21.0,0.0
90193,24852,129.0,-1.0
90193,41290,97.0,-1.0
90193,31066,45.0,0.0
155730,24852,16.0,0.0
155730,25466,10.0,-1.0
155730,41950,59.0,0.0
192593,27344,14.0,0.0
192593,49235,23.0,-3.5
192593,39877,6.0,0.0
192593,13176,23.0,-1.5
192593,43961,12.0,0.0
192593,25466,19.0,-2.0
192593,9387,11.0,0.0
192593,10957,5.0,-2.0
192593,8174,15.0,0.0
192593,46654,16.0,-2.0
168029,32689,8.0,0.0
168029,47626,45.0,0.0
168029,28204,22.0,0.0
192610,5077,52.0,0.0
200804,196,64.0,0.5
200804,20940,10.0,-1.0
200804,19660,8.0,0.5
102506,27104,25.0,-1.0
102506,19057,7.0,0.0
102506,43154,180.0,-2.0
102506,22825,23.0,0.0
94316,8048,179.0,-1.0
94316,12341,934.0,0.0
94316,13575,91.0,-7.0
94316,40199,33.0,-3.0
94316,43352,148.0,-3.0
94316,6184,250.0,-11.0
94316,13176,31.0,-2.0
94316,33768,10.0,0.0
94316,8571,226.0,-3.0
94316,8859,150.0,-3.0
94316,9387,11.0,0.0
94316,16797,569.0,-3.0
12411,31506,29.0,-1.0
