user_id,y,support,occurrences_left
64517,17122,74.0,0.0
64517,13575,185.0,0.0
64517,13176,2054.0,0.0
64517,6184,904.0,-2.0
64517,40939,56.0,0.0
64517,37710,228.0,-2.0
165895,21137,13.0,0.0
186378,24184,28.0,0.0
116749,32689,18.0,-0.5
116749,43352,17.0,0.0
116749,30827,29.0,-1.0
205836,31506,34.0,-3.0
205836,17122,3.0,0.0
205836,21573,52.0,0.5
205836,5077,83.0,-2.0
205836,40310,7.0,0.0
205836,28199,31.0,-4.0
205836,13176,396.0,0.0
205836,32650,4.0,0.0
205836,16797,359.0,-3.0
125969,32689,5.0,0.0
125969,9839,7.0,0.0
76824,27104,6.0,-1.0
76824,24964,6.0,-2.0
76824,39877,28.0,-5.0
76824,30391,22.0,0.0
76824,44359,4.0,0.0
76824,28985,10.0,-1.0
76824,46667,14.0,-1.0
76824,26604,36.0,-10.0
76824,17948,4.0,0.0
97304,39275,9.0,0.0
45082,49683,8.0,0.0
45082,24852,29.0,0.0
45082,41844,7.0,-2.0
45082,6187,5.0,-1.0
58396,24852,1094.0,0.0
58396,27966,316.0,0.0
196647,26604,16.0,0.0
196647,21903,14.0,0.0
21542,22802,4.0,0.0
21542,40199,5.0,0.5
21542,19660,20.0,0.0
21542,16797,516.0,0.0
46122,24852,6.0,0.0
191528,39408,38.0,0.0
191528,13575,274.0,0.0
191528,13176,198.0,0.0
191528,26348,339.0,0.0
170028,17122,24.0,-1.0
170028,13575,94.0,0.0
170028,20955,143.0,-1.0
170028,41787,3.0,0.0
80945,31553,92.0,-12.0
80945,27521,41.0,-12.0
80945,17794,376.0,-125.0
80945,39877,553.0,-28.5
80945,44359,177.0,-23.0
80945,329,14.0,0.5
80945,47626,880.0,-290.0
80945,43789,26.0,-3.0
80945,34126,166.0,-23.0
80945,21903,596.0,-90.5
80945,45007,46.0,-9.5
80945,21137,2385.0,-329.0
80945,24852,4736.0,-718.5
80945,8277,480.0,0.0
80945,47766,2297.0,-388.0
80945,16797,340.0,-129.5
80945,41950,309.0,-4.0
80945,19678,77.0,-22.0
80945,27104,439.0,-63.5
80945,31717,154.0,-17.5
80945,28199,84.0,-14.0
80945,28842,355.0,-5.0
80945,39275,1114.0,-234.5
80945,28204,15.0,-2.0
80945,9839,176.0,-23.0
80945,43122,247.0,-63.0
80945,21938,7.0,0.0
80945,34358,27.0,-2.0
80945,30391,252.0,-35.0
80945,39928,343.0,-4.5
80945,24184,450.0,-30.0
80945,4920,17.0,0.0
80945,38456,16.0,0.0
80945,13176,21.0,0.0
80945,28985,577.0,-108.0
80945,4605,633.0,-4.0
80945,10749,100.0,-15.0
80945,27966,1075.0,-12.0
80945,24830,331.0,-64.0
80945,46654,9.0,0.0
81969,13176,21.0,0.0
81969,42265,8.0,0.0
166966,43352,6.0,0.0
166966,39275,6.0,0.0
166966,26348,14.0,0.0
177206,20955,17.0,0.0
57403,24852,7.0,-1.0
57403,28204,7.0,-1.0
114746,13575,65.0,0.0
114746,7948,3.0,0.0
114746,42768,76.0,1.5
114746,21137,106.0,-3.0
114746,43154,21.0,-2.0
114746,27156,180.0,-15.0
114746,42265,200.0,-2.0
114746,20955,12.0,0.0
114746,16797,1028.0,-43.5
114746,13535,12.0,-2.0
114746,25890,126.0,-3.0
114746,17122,16.0,-3.0
114746,6184,216.0,-4.0
114746,30827,204.0,-1.0
114746,39275,100.0,-8.0
114746,21292,96.0,-1.0
114746,9839,266.0,-16.5
114746,8048,388.0,-8.0
114746,39408,299.0,-9.0
114746,32689,16.0,-2.0
114746,25588,28.0,-3.5
114746,4920,283.0,-16.5
114746,13176,26.0,-2.0
114746,8571,34.0,-3.0
114746,41787,8.0,0.0
182335,38739,2.0,-0.5
182335,2086,17.0,0.0
182335,47209,12.0,0.0
182335,5258,6.0,0.0
182335,8174,6.0,0.0
182335,35951,11.0,-1.0
75838,19057,17.0,0.5
75838,24964,6.0,0.0
75838,5077,4.0,1.0
75838,2086,3.0,0.0
75838,13176,10.0,0.5
75838,47209,4.0,0.0
75838,45007,3.0,0.0
88129,21137,18.0,0.0
88129,39275,22.0,0.0
71747,40706,71.0,-1.0
71747,48679,89.0,-3.0
71747,47209,285.0,-4.0
71747,39275,45.0,0.0
71747,37646,46.0,-1.0
71747,8174,54.0,-3.0
71747,35951,88.0,-5.0
71747,21137,146.0,-4.0
71747,43122,14.0,0.0
71747,5876,8.0,0.0
71747,22935,9.0,0.0
71747,16759,8.0,0.0
71747,13176,97.0,-1.0
71747,42265,16.0,0.0
71747,42585,3.0,0.0
71747,27966,4.0,0.0
200768,17794,160.0,-5.0
200768,34243,18.0,-2.0
200768,48679,168.0,-8.0
200768,44359,242.0,-25.0
200768,22825,168.0,-4.5
200768,47209,125.0,-15.0
200768,47626,481.0,-2.5
200768,46667,167.0,-21.0
200768,37646,226.0,-7.0
200768,34126,69.0,-3.0
200768,21903,642.0,-23.5
200768,9839,130.0,-2.0
200768,21137,1188.0,-24.5
200768,43122,78.0,-10.0
200768,47766,818.0,-37.5
200768,13176,2709.0,-74.0
200768,4920,316.0,-10.0
200768,19678,45.0,-5.0
24647,24852,35.0,0.0
24647,7781,5.0,0.5
120907,196,7.0,0.0
120907,46149,7.0,0.0
64588,8048,50.0,0.0
64588,13575,44.0,0.0
64588,7751,9.0,-1.0
64588,6184,185.0,0.0
64588,13176,9.0,0.0
64588,42265,36.0,0.0
64588,20955,126.0,-1.0
64588,39275,137.0,-8.0
64588,30827,50.0,0.0
64588,8571,16.0,-2.0
64588,16797,145.0,-2.0
64588,11759,86.0,0.0
153679,24852,8.0,0.0
153679,24838,7.0,0.0
86097,43154,7.0,0.0
