user_id,y,support,occurrences_left
8194,43352,8.0,0.0
8194,30827,7.0,0.0
8194,16797,8.0,0.0
55298,30827,13.0,0.0
46083,8277,11.0,0.0
46083,47766,19.0,0.0
46083,30391,84.0,-1.0
46083,8859,11.0,0.0
22533,13176,13.0,0.0
22533,18441,16.0,0.0
76804,5077,6.0,0.0
43014,24852,8.0,-2.0
43014,21903,8.0,-2.0
23566,13176,13.0,0.0
51214,21137,34.0,0.0
51214,43352,32.0,0.0
51214,21288,3.0,0.0
51214,30827,10.0,0.0
51214,21292,10.0,0.0
120849,16797,12.0,0.0
156691,37158,11.0,0.0
156691,44359,3.0,0.0
156691,47209,7.0,0.0
156691,21709,8.0,0.5
156691,21903,33.0,-1.5
156691,9839,26.0,-4.0
156691,8277,24.0,-0.5
156691,13176,27.0,1.0
156691,4920,13.0,0.0
156691,42265,34.0,-1.5
156691,30489,9.0,0.5
156691,19677,2.0,-0.5
156691,41950,3.0,0.0
50194,6184,203.0,-13.0
50194,35561,34.0,-3.0
50194,7948,29.0,-1.0
50194,9839,93.0,1.0
50194,38768,24.0,-7.0
50194,21137,89.0,-8.0
50194,46802,25.0,-5.5
50194,42450,27.0,-0.5
50194,12341,227.0,-18.0
50194,43352,637.0,-8.0
50194,13176,502.0,-26.0
50194,42265,80.0,-9.0
50194,16953,25.0,-1.0
50194,16797,10.0,-4.0
50194,13535,7.0,0.0
135184,22935,4.0,-1.0
82962,20114,5.0,0.0
82962,13176,21.0,0.0
82962,45007,21.0,0.0
122907,13176,13.0,0.0
122907,39275,38.0,0.0
122907,21903,28.0,0.0
191527,46979,9.0,-1.0
65584,31717,36.0,0.0
65584,47626,34.0,0.0
65584,45007,22.0,0.0
65584,29487,21.0,-1.0
65584,31506,48.0,0.0
65584,20114,11.0,0.0
65584,42450,5.0,-1.0
65584,24852,48.0,-2.0
65584,47766,48.0,-3.0
65584,34969,37.0,-2.0
65584,42265,26.0,0.0
65584,890,4.0,0.0
65584,4605,38.0,0.0
151603,40706,6.0,0.0
151603,24964,141.0,0.0
151603,41220,21.0,0.0
151603,44359,15.0,0.5
151603,7948,13.0,0.0
151603,34126,48.0,0.0
151603,8174,18.0,-1.0
151603,9839,34.0,0.0
151603,21137,22.0,-2.0
151603,5876,7.0,0.0
151603,8021,7.0,0.0
151603,1463,19.0,0.5
151603,13176,101.0,-2.5
151603,16953,53.0,0.0
151603,28985,42.0,0.0
153656,10673,8.0,0.0
153656,21938,14.0,0.0
153656,26348,5.0,-2.0
201795,8193,11.0,0.0
105536,24852,40.0,0.0
105536,34358,14.0,0.0
34888,24852,69.0,0.0
34888,37158,44.0,0.0
34888,18362,5.0,0.0
147532,35921,14.0,0.5
147532,24852,1137.0,-7.0
147532,5077,407.0,-5.0
147532,28199,17.0,0.5
147532,30489,188.0,-7.0
147532,48205,7.0,0.0
114766,23734,5.0,-2.0
54352,26209,12.0,0.0
54352,24852,125.0,-2.5
54352,19348,81.0,1.0
54352,5077,39.0,-1.0
54352,7751,4.0,1.0
54352,34969,20.0,0.0
54352,47626,9.0,0.5
54352,40332,38.0,2.5
15446,32689,11.0,0.0
15446,26209,9.0,-1.0
15446,31506,8.0,0.0
15446,46979,3.0,-1.0
15446,260,7.0,0.0
15446,39877,16.0,-1.0
15446,16965,10.0,0.0
15446,47766,189.0,0.0
15446,47626,2.0,-0.5
43107,17794,24.0,-0.5
43107,34050,17.0,-3.0
43107,28199,28.0,0.5
43107,33000,5.0,-1.5
43107,22825,23.0,-1.5
43107,47209,8.0,0.0
43107,45066,12.0,-2.5
43107,42736,3.0,0.0
43107,43122,32.0,-10.0
43107,32691,10.0,-0.5
43107,35221,12.0,0.0
43107,12341,3.0,0.0
43107,13176,91.0,-14.5
43107,5212,5.0,0.0
43107,16797,63.0,-8.5
43107,27966,50.0,-11.0
56419,17794,4.0,0.0
56419,5876,20.0,-1.0
56419,42585,8.0,0.0
56419,30489,5.0,0.0
56419,43789,20.0,0.0
56419,27966,5.0,0.0
82018,21616,29.0,0.5
82018,40706,40.0,-9.0
82018,49683,8.0,0.0
82018,24852,120.0,-7.5
82018,24184,65.0,-0.5
82018,34969,38.0,-2.0
82018,18362,26.0,0.0
82018,26604,42.0,-3.0
82018,4605,42.0,0.0
82018,45007,74.0,1.0
30820,49683,6.0,0.0
30820,47766,7.0,0.0
125031,30827,7.0,0.0
3176,21137,30.0,0.0
3176,28993,4.0,0.0
3176,46979,9.0,0.0
3176,34358,5.0,0.5
3176,4920,10.0,-1.0
3176,47626,7.0,0.0
3176,16797,26.0,-2.0
3176,41950,5.0,-1.0
3176,44142,3.0,0.0
152690,42768,23.0,0.0
152690,26209,150.0,0.0
152690,49683,30.0,-2.0
152690,31717,36.0,-1.0
152690,13176,69.0,-1.0
152690,4920,25.0,0.0
152690,41950,8.0,0.0
161907,20995,5.0,0.0
161907,8174,10.0,0.0
83060,33768,6.0,0.0
83060,21292,32.0,-1.0
173175,13176,93.0,-5.0
173175,890,29.0,-4.0
173175,39275,143.0,-11.0
173175,20955,26.0,0.0
173175,44683,42.0,-5.0
173175,21903,70.0,0.0
173175,9839,14.0,0.0
201846,26209,123.0,1.0
201846,22963,3.0,0.0
201846,24852,4.0,1.0
201846,27845,44.0,3.5
201846,8518,26.0,0.5
201846,22935,132.0,1.0
104571,28993,53.0,0.0
104571,24852,18.0,0.0
139384,49683,20.0,-1.0
139384,47209,123.0,-2.0
96387,20995,56.0,-1.0
96387,24964,132.0,0.0
96387,5876,106.0,-2.0
96387,39877,117.0,-4.0
96387,2086,10.0,0.0
96387,22935,10.0,0.0
96387,4920,25.0,-1.0
96387,13176,177.0,-3.0
96387,24489,64.0,-3.0
96387,45007,144.0,-2.0
24707,24489,42.0,0.0
24707,47209,11.0,-1.0
24707,22825,5.0,0.0
24707,21903,10.0,0.0
24707,21137,5.0,0.0
24707,27156,12.0,-0.5
24707,5876,6.0,0.0
24707,8021,5.0,0.0
24707,22935,16.0,0.0
24707,13176,4.0,1.0
24707,42265,7.0,0.0
24707,890,34.0,-2.0
24707,17948,13.0,0.0
24707,10749,4.0,0.0
24707,27966,15.0,0.0
24707,2078,4.0,0.0
24707,41950,6.0,1.5
89221,25890,6.0,0.0
89221,21288,57.0,-16.0
89221,39275,117.0,-12.0
89221,30827,53.0,-10.0
89221,21292,70.0,-17.0
89221,21903,223.0,-14.0
89221,8048,36.0,-2.0
89221,21137,383.0,-15.5
89221,32689,92.0,-6.0
89221,30450,4.0,-1.0
89221,12341,24.0,-7.0
89221,42265,288.0,-23.5
89221,20955,19.0,-4.0
89221,16797,110.0,-7.0
89221,13535,8.0,-1.0
150662,26209,559.0,-22.0
150662,40706,114.0,-4.0
150662,31717,175.0,-7.0
150662,44359,122.0,-15.0
150662,47209,414.0,-13.0
150662,47626,69.0,0.0
150662,39275,227.0,-3.0
150662,46667,88.0,-1.0
150662,34126,44.0,-0.5
150662,9839,84.0,-1.0
150662,21903,435.0,-8.5
150662,21137,436.0,-2.0
150662,49683,326.0,-39.0
150662,27156,49.0,-5.0
150662,13176,389.0,-8.0
150662,39928,42.0,-1.0
150662,28985,11.0,0.0
150662,42585,35.0,0.0
150662,5212,23.0,-1.0
150662,4605,140.0,-10.0
150662,27966,31.0,0.0
10373,2086,28.0,1.0
10373,8424,144.0,1.0
10373,28204,61.0,-1.0
10373,44142,5.0,0.0
10373,21903,1076.0,-2.5
10373,49683,650.0,-2.5
10373,24852,1124.0,6.0
10373,47766,516.0,7.5
10373,13176,63.0,-1.0
10373,4920,10.0,-1.0
10373,44632,4.0,-1.0
10373,28985,234.0,-4.0
10373,46906,52.0,0.0
139396,21616,34.0,-3.0
139396,22935,8.0,-1.0
139396,24184,3.0,-1.0
139396,5450,15.0,-1.0
139396,10749,9.0,-1.0
71817,27344,21.0,-3.0
71817,21137,10.0,0.0
71817,26209,13.0,-3.0
71817,24964,10.0,0.0
71817,5876,10.0,0.0
71817,12916,3.0,0.0
71817,13176,19.0,0.0
71817,39928,26.0,0.0
71817,4605,22.0,-2.0
132243,19057,46.0,1.0
132243,40706,41.0,0.0
132243,46802,4.0,0.0
132243,20995,9.0,-1.0
132243,5876,37.0,-1.0
132243,13176,17.0,0.5
132243,24489,20.0,0.0
132243,28985,4.0,0.0
132243,10749,27.0,0.0
156819,37687,5.0,-1.0
184464,24852,12.0,0.0
184464,8518,4.0,0.0
184464,33768,7.0,0.0
184464,16797,9.0,0.0
71829,41220,9.0,0.0
71829,30391,21.0,-2.0
71829,28199,12.0,-1.0
71829,47209,3.0,-2.0
71829,46667,36.0,-1.0
70807,20114,7.0,0.0
70807,49683,3.0,0.0
70807,24964,11.0,0.0
70807,260,26.0,-3.0
70807,31717,24.0,0.0
70807,22825,7.0,0.0
70807,28842,9.0,0.0
70807,16797,6.0,0.0
145556,42768,6.0,0.0
145556,28842,9.0,0.0
145556,29487,16.0,0.0
148633,8193,5.0,0.0
84129,21137,30.0,-2.0
84129,6184,15.0,0.0
84129,13176,16.0,0.0
84129,43352,26.0,0.0
84129,39275,58.0,-2.0
97440,21137,30.0,0.0
97440,26209,14.0,0.0
97440,22963,5.0,0.0
97440,12341,22.0,-0.5
97440,28199,17.0,0.0
97440,47209,47.0,-1.0
97440,890,25.0,0.0
97440,39275,93.0,0.0
97440,44683,15.0,0.0
97440,43789,8.0,0.0
