user_id,y,support,occurrences_left
120835,6046,4.0,0.0
34830,39581,4.0,1.0
34830,21903,3.0,0.0
9238,32691,3.0,0.0
9238,21903,5.0,0.0
9238,13535,4.0,0.0
123933,40939,6.0,0.5
165920,41844,9.0,0.0
165920,44142,5.0,0.0
106537,196,5.0,0.0
157754,31553,3.0,0.0
157754,34969,2.0,0.5
88127,16953,75.0,0.0
17474,4210,4.0,1.0
17474,49683,4.0,0.0
17474,12916,21.0,-1.0
17474,16953,2.0,0.5
28743,31553,3.0,0.0
28743,27796,4.0,-1.0
28743,19348,5.0,-1.5
28743,7751,7.0,0.0
28743,16953,2.0,0.5
126029,5782,5.0,0.0
65616,16965,46.0,0.0
104535,41665,4.0,1.0
77915,24852,12.0,0.0
77915,9387,5.0,0.0
7260,11422,2.0,0.5
2148,21019,16.0,-3.0
72829,44632,2.0,0.5
72829,44142,5.0,0.0
134273,4920,2.0,0.5
163969,2966,4.0,0.0
163969,35898,2.0,0.5
163983,4920,2.0,-0.5
181429,27796,5.0,1.0
181429,7751,6.0,-1.0
181429,16797,28.0,-2.0
101579,47209,5.0,0.0
103629,23909,9.0,0.0
122066,31506,13.0,0.0
140500,16797,5.0,0.0
67798,20995,53.0,-3.0
67798,3957,25.0,0.5
67798,12341,2.0,-0.5
67798,38777,4.0,0.0
67798,46667,6.0,0.5
67798,11182,55.0,-1.0
67798,11422,4.0,0.0
133337,46842,6.0,0.0
63724,24852,12.0,0.0
136456,10957,2.0,-0.5
30987,30489,5.0,0.0
123150,21903,18.0,0.0
185618,23909,30.0,-1.0
64786,28199,3.0,-1.0
64786,16953,2.0,-0.5
64786,11182,4.0,1.0
188689,41400,4.0,0.0
188689,35561,3.0,0.0
188689,37710,5.0,0.0
174356,20955,8.0,0.0
190756,27344,2.0,0.5
43311,30450,3.0,-1.0
43311,37687,2.0,0.5
21816,28993,2.0,0.5
160066,35561,10.0,0.0
160066,13535,8.0,0.0
116032,19348,36.0,0.0
24909,46802,2.0,0.5
24909,12341,2.0,0.5
24909,22935,9.0,0.0
24909,28842,3.0,0.0
112972,38928,2.0,-0.5
112972,16953,10.0,0.0
112972,21195,5.0,0.0
50518,4210,2.0,0.5
172378,39408,7.0,0.0
172378,41844,9.0,0.0
172378,23909,9.0,0.0
164195,30489,5.0,0.0
167264,24852,2.0,0.5
115089,6187,3.0,0.0
405,24852,2.0,0.5
173471,16953,6.0,0.0
63927,20955,4.0,0.0
145857,32691,35.0,0.0
112068,43154,2.0,0.5
187848,16797,3.0,-1.0
154060,45007,2.0,0.5
170448,31506,13.0,0.0
170448,20995,3.0,-1.0
79317,44142,5.0,-1.0
142819,20955,4.0,0.0
179683,2120,3.0,1.0
91635,33065,6.0,0.0
81407,196,6.0,0.0
81407,16953,2.0,0.5
109057,26209,12.0,-0.5
109057,32691,5.0,0.5
109057,35561,6.0,0.0
119299,20995,2.0,0.5
127496,16953,75.0,0.0
5642,31506,9.0,1.5
5642,31343,8.0,0.0
193039,42240,18.0,-3.0
193039,24852,29.0,-6.0
193039,16953,17.0,-2.0
193039,9387,21.0,-8.0
198165,13870,3.0,0.0
2590,41844,9.0,0.0
183844,24489,45.0,-3.0
202317,38444,2.0,-3.5
101974,23909,5.0,0.0
202331,20955,33.0,0.0
199274,5077,78.0,0.0
69248,43772,3.0,0.0
69248,48205,2.0,0.5
151172,23909,13.0,-2.0
30352,24852,12.0,0.0
30352,16953,17.0,0.0
138903,21903,18.0,0.0
53912,31651,28.0,0.0
191134,38777,4.0,-3.0
88752,47977,2.0,0.5
60089,16953,75.0,0.0
165569,34050,3.0,0.0
117444,16953,9.0,0.0
74451,16965,3.0,-1.0
111317,41844,9.0,0.0
45784,21137,5.0,0.0
45784,3298,16.0,0.5
45784,16953,95.0,-1.0
45784,35561,54.0,0.0
45784,37710,4.0,0.0
45784,11759,13.0,0.0
53978,46088,3.0,1.0
53978,33065,6.0,0.0
53978,41131,14.0,2.0
89832,23909,9.0,-1.0
89832,16965,3.0,0.0
12010,28204,22.0,0.0
12010,13870,3.0,-1.0
175861,7751,2.0,0.5
175861,41276,6.0,0.0
9017,28993,5.0,0.0
9017,16797,25.0,0.0
189253,27796,4.0,0.0
189253,7751,6.0,0.0
172885,41400,4.0,0.0
172885,35561,10.0,0.0
172885,13535,8.0,0.0
188266,10673,6.0,-1.0
59252,26369,2.0,0.5
59252,22935,2.0,0.5
59252,42701,2.0,0.5
86900,42356,5.0,-4.0
11140,28199,23.0,-1.0
11140,9387,37.0,1.5
11140,6187,3.0,0.0
180100,23909,30.0,0.0
66438,15424,19.0,0.0
59278,27344,20.0,0.5
130965,24852,10.0,0.0
130965,23909,34.0,-2.0
130965,16953,17.0,0.0
103329,14715,4.0,0.0
119734,16953,75.0,0.0
131007,20955,5.0,0.0
136125,26209,7.0,0.0
136125,26348,3.0,0.0
36820,34050,3.0,0.0
36820,24852,5.0,0.0
188384,19348,4.0,0.0
188384,16797,5.0,0.0
152545,13535,8.0,-1.0
202731,5077,78.0,0.0
202731,16953,9.0,0.0
202731,6046,4.0,0.0
41961,2120,3.0,1.0
