user_id,y,support,occurrences_left
4102,27104,2.0,0.5
4102,20842,5.0,0.0
4102,36316,16.0,-2.0
4102,40332,7.0,0.0
4102,27086,20.0,0.0
16390,196,585.0,-3.0
16390,4920,5.0,0.5
16390,47626,26.0,-1.0
16390,39581,41.0,0.0
53255,31506,6.0,0.0
45078,42240,40.0,-2.0
45078,10673,6.0,0.0
45078,43154,24.0,0.0
45078,2078,3.0,0.0
127008,8021,9.0,-2.0
127008,8859,559.0,-1.0
180263,26209,8.0,0.0
180263,19348,353.0,0.0
180263,14233,16.0,0.0
180263,32650,27.0,0.0
102439,49235,33.0,0.0
110633,46979,97.0,-1.0
110633,24964,12.0,-1.0
110633,16965,43.0,-2.0
110633,45190,144.0,-2.0
110633,41290,28.0,0.0
110633,26604,28.0,-1.0
110633,38444,9.0,0.0
110633,29487,20.0,0.0
110633,10673,231.0,1.0
110633,19057,48.0,-1.5
110633,38739,37.0,-12.0
110633,27796,92.0,-2.5
110633,30391,9.0,0.0
110633,4920,18.0,-1.0
110633,47672,12.0,0.5
110633,25146,93.0,-6.5
110633,27323,61.0,-1.0
110633,43772,3.0,-1.0
110633,27325,49.0,0.0
110633,27966,35.0,-4.0
4138,27845,10.0,0.0
106538,21137,13.0,-1.0
106538,49235,470.0,-2.0
106538,21573,15.0,-5.0
61485,15424,345.0,-4.0
61485,9076,86.0,-5.5
61485,2966,97.0,-5.0
61485,4920,8.0,0.0
61485,16953,44.0,-2.0
61485,16185,21.0,0.0
61485,5450,66.0,-7.0
61485,35898,12.0,-0.5
61485,41276,53.0,-2.0
61485,6046,9.0,0.0
86065,32650,21.0,0.0
32824,19488,71.0,0.0
32824,4210,9.0,0.0
32824,8859,27.0,0.0
32824,16797,5.0,0.0
45112,10032,19.0,0.0
192571,432,5.0,0.0
36924,42240,25.0,0.0
36924,14947,2.0,0.5
36924,35914,28.0,0.0
36924,27966,17.0,0.0
184382,27104,5.0,-2.5
184382,24852,196.0,-2.5
184382,42356,35.0,0.5
184382,16953,215.0,-1.0
184382,47626,190.0,0.0
184382,1194,70.0,-2.0
127039,21333,13.0,0.0
127039,27845,19.0,0.0
127039,24838,4.0,0.0
45121,40174,10.0,0.5
45121,43631,4.0,-1.0
200774,18465,12.0,0.0
200774,24852,6.0,0.0
200774,7781,7.0,0.0
200774,42265,4.0,0.0
200774,11422,5.0,0.0
106575,10673,4.0,0.0
106575,5025,3.0,0.0
106575,4210,19.0,0.0
106575,42356,16.0,-2.0
106575,47626,13.0,-1.0
106575,25146,12.0,-1.0
122964,32650,12.0,0.0
20567,49520,35.0,0.0
20567,41844,12.0,0.0
20567,23909,11.0,0.0
20567,35898,2.0,0.5
20567,6187,10.0,0.0
20567,21709,12.0,0.0
20590,31683,6.0,0.0
20590,2120,6.0,0.0
20590,16185,9.0,-1.5
20590,47626,16.0,0.0
49266,5785,6.0,0.0
49266,28204,15.0,0.0
86131,23734,4.0,-1.0
45172,24838,24.0,-1.0
45172,33129,10.0,0.0
45172,1194,89.0,-1.0
45172,36011,116.0,-1.0
45172,39275,137.0,0.0
45172,37067,24.0,0.0
45172,26604,4.0,0.0
45172,21709,7.0,0.0
45172,33198,554.0,-3.0
45172,21137,22.0,0.0
45172,19057,12.0,0.0
45172,31506,15.0,-1.0
45172,32691,16.0,0.0
45172,43352,27.0,0.0
45172,13176,8.0,0.0
45172,30776,6.0,0.0
184436,12916,5.0,0.0
114809,19488,9.0,-2.0
114809,49520,8.0,-3.0
114809,21137,36.0,-4.0
114809,24852,57.0,0.0
114809,19348,21.0,0.0
114809,44632,27.0,-4.0
114809,39275,49.0,-2.0
114809,26620,5.0,0.0
196754,9387,13.0,-1.0
73875,26165,186.0,0.0
154,3298,2.0,0.5
102563,24838,14.0,0.0
102563,2086,5.0,0.0
102563,44632,3.0,-1.0
102563,25466,3.0,1.0
176295,21137,21.0,0.0
176295,24852,105.0,0.0
176295,41844,34.0,-1.0
176295,10132,5.0,0.0
176295,7751,25.0,0.0
176295,2120,11.0,-8.0
176295,16953,34.0,0.0
176295,32650,47.0,0.0
176295,25146,31.0,-1.0
176295,35914,8.0,0.0
176295,33754,5.0,0.0
176295,28427,200.0,-2.0
53414,15424,7.0,-1.0
53414,10673,6.0,-1.0
53414,28465,7.0,-1.5
53414,41844,31.0,0.0
53414,24852,5.0,0.0
53414,2966,15.0,-1.5
53414,28199,130.0,0.0
53414,36316,238.0,-1.0
53414,40174,16.0,0.0
53414,43295,10.0,0.0
57511,432,13.0,0.5
57511,8859,8.0,-2.0
57511,27325,204.0,-2.5
57511,33198,12.0,0.0
4266,10032,178.0,0.0
4266,31066,13.0,-2.0
4266,46654,15.0,0.0
196798,10673,14.0,0.0
196798,4210,39.0,0.0
196798,42356,16.0,-1.0
196798,16953,26.0,0.0
196798,8859,27.0,-1.0
159937,432,6.0,0.0
147655,24852,45.0,0.0
12486,196,482.0,-8.0
61641,1940,23.0,0.0
61641,21333,22.0,0.0
61641,32650,33.0,0.0
61641,27323,2.0,-0.5
61641,40332,9.0,0.0
82124,12916,6.0,0.0
82124,23734,6.0,0.0
61651,24838,11.0,0.0
61651,28204,11.0,0.0
61651,27086,7.0,0.0
123096,17122,5.0,-1.0
123096,7781,49.0,-6.0
123096,24838,133.0,0.0
123096,28199,100.0,-5.0
123096,47144,5.0,0.0
123096,47977,430.0,-7.0
123096,35914,24.0,0.0
123096,40332,191.0,-3.0
123096,49520,6.0,0.0
123096,35921,9.0,-1.0
123096,24852,888.0,-6.0
123096,1940,121.0,-3.0
123096,41844,62.0,-4.0
123096,5077,65.0,0.0
123096,35221,5.0,-1.0
123096,13176,66.0,-4.0
123096,18523,151.0,-3.0
123096,36316,166.0,-1.0
123096,43295,49.0,0.0
196828,43295,3.0,0.0
127216,15424,16.0,0.0
127216,16696,8.0,0.0
127216,10957,21.0,0.0
127216,16797,15.0,0.0
65783,33198,21.0,0.0
155903,40174,5.0,0.0
155903,43295,13.0,-1.0
65790,1940,24.0,0.0
45324,24852,31.0,0.0
45324,13176,32.0,-2.0
45324,33198,57.0,-1.0
196878,23909,43.0,0.0
180513,5077,37.0,-2.0
180513,5782,11.0,0.0
180513,23288,9.0,0.0
180513,39581,13.0,0.0
20772,23734,8.0,0.0
147751,42736,6.0,0.0
147751,31683,12.0,0.0
147751,4920,4.0,-1.0
147751,40332,8.0,-1.0
127272,42768,21.0,1.0
127272,10032,28.0,-1.0
127272,32689,4.0,0.0
127272,31506,37.0,-5.0
127272,25466,23.0,-2.0
127272,8859,10.0,-2.0
127272,41950,17.0,-1.0
127272,37646,6.0,-0.5
16694,42240,13.0,0.0
16694,46088,6.0,0.0
16694,43631,7.0,0.0
123190,42240,38.0,-1.0
123190,10032,9.0,0.0
123190,27344,11.0,0.0
123190,24852,25.0,0.0
123190,41844,5.0,0.0
123190,37158,39.0,0.0
123190,47672,2.0,0.5
123190,36316,10.0,0.0
123190,27966,22.0,-2.0
123190,27086,4.0,-1.0
123190,43295,22.0,-1.0
8514,13176,26.0,0.0
139600,49520,24.0,0.0
139600,49235,58.0,0.0
139600,35221,65.0,-5.0
139600,7781,49.0,0.0
139600,32650,51.0,0.0
139600,35914,41.0,0.0
139600,36316,35.0,-1.0
164182,42240,309.0,-1.0
164182,32650,42.0,-1.0
65881,44799,5.0,0.0
29018,24852,75.0,0.0
29018,27796,26.0,0.0
29018,12916,34.0,-3.0
29018,41844,19.0,0.0
29018,5077,35.0,0.0
29018,8859,607.0,0.0
29018,40332,171.0,-1.0
168286,31683,13.0,0.0
168286,47977,6.0,-1.0
168286,41290,33.0,0.0
168286,43772,10.0,-1.0
168286,36316,8.0,0.5
29026,33198,16.0,0.0
74089,28993,37.0,0.0
74089,26209,14.0,-8.5
74089,20114,8.0,0.0
74089,196,17.0,0.0
74089,5077,11.0,0.0
74089,30391,21.0,0.5
90473,43154,6.0,0.0
196973,1194,4.0,0.0
98674,10673,11.0,0.0
98674,49235,23.0,0.0
98674,31066,9.0,0.0
74102,42356,14.0,0.0
74102,2086,29.0,1.0
86393,19057,8.0,0.0
86393,12916,9.0,0.0
53633,5876,15.0,0.0
53633,24852,13.0,-1.0
53633,2966,14.0,-1.0
184707,1940,8.0,0.0
123268,8193,7.0,-1.0
123268,34050,23.0,1.0
123268,4605,22.0,0.0
70029,37158,24.0,0.0
70029,16953,7.0,0.0
164244,41844,129.0,0.0
70038,21137,21.0,0.0
70038,5077,48.0,0.0
70038,13176,36.0,0.0
70038,1194,42.0,0.0
70038,47626,49.0,0.0
33183,31683,4.0,0.0
98721,19057,6.0,0.0
98721,47766,3.0,-1.0
98721,8859,20.0,0.0
98721,40332,15.0,0.0
164259,19488,8.0,0.0
164259,23288,9.0,-1.0
164259,41950,11.0,0.0
435,9387,12.0,-1.0
123317,5782,10.0,0.0
123317,23734,5.0,0.0
123317,44142,16.0,0.0
143798,24852,7.0,0.0
164284,5025,13.0,0.0
139714,10032,7.0,0.0
106948,34358,6.0,-0.5
106948,16185,4.0,0.0
106948,26604,3.0,-2.0
20936,4210,7.0,0.0
20936,19348,17.0,0.0
458,31506,16.0,-2.0
458,35221,75.0,0.0
458,8021,7.0,0.0
458,44632,154.0,-1.0
458,47144,7.0,0.0
458,5785,19.0,0.0
458,42828,18.0,-1.0
458,26620,5.0,0.0
458,21709,92.0,0.0
458,27086,71.0,-1.0
119255,27796,13.0,0.0
119255,30489,3.0,0.0
106974,35921,96.0,0.0
172524,4210,13.0,0.0
172524,23734,11.0,0.0
160240,42240,14.0,-1.0
160240,432,28.0,0.0
160240,49235,20.0,0.0
160240,9076,7.0,0.0
160240,40332,11.0,-1.0
94709,4210,485.0,0.0
94709,47141,28.0,0.0
184830,42240,34.0,-2.0
184830,432,23.0,0.0
184830,24852,73.0,0.0
184830,5077,49.0,-1.0
184830,32650,45.0,-1.0
4611,4210,6.0,-1.0
4611,31683,4.0,-1.0
4611,42356,16.0,-2.0
4611,37067,2.0,-0.5
12804,432,8.0,0.0
12804,22802,11.0,0.0
12804,10132,10.0,0.0
12804,5077,27.0,0.0
12804,4920,8.0,0.0
12804,25146,76.0,0.0
12804,32650,27.0,0.0
12804,33198,12.0,0.0
102917,15424,20.0,-1.0
102917,5077,22.0,-2.0
102917,48205,5.0,0.0
139783,42240,53.0,0.0
139783,26209,6.0,0.0
139783,49235,16.0,0.0
139783,47141,20.0,0.0
139783,39928,2.0,0.5
139783,43961,10.0,0.0
8716,27796,14.0,0.0
119316,31683,8.0,0.0
119316,21573,28.0,0.0
119316,7751,45.0,0.0
119316,16797,9.0,0.0
21029,21573,5.0,0.0
21029,16953,151.0,-1.0
102959,35042,7.0,-2.0
102959,41290,16.0,0.0
102959,5450,7.0,-1.0
66096,41844,9.0,0.0
66096,3957,8.0,0.0
201271,4210,3.0,0.0
201271,24852,3.0,0.0
172599,10032,27.0,0.0
172599,28427,158.0,0.0
172599,19660,27.0,-1.5
172599,27325,4.0,0.0
201281,19488,13.0,0.0
201281,47626,22.0,0.0
21072,8193,6.0,0.0
21072,27796,8.0,0.0
135772,26209,10.0,0.0
135772,26165,11.0,0.0
135772,14233,2.0,0.5
135772,25466,12.0,0.0
135772,25146,2.0,-3.5
135772,43772,2.0,0.5
41575,5258,5.0,0.0
164470,41290,10.0,0.0
127610,27966,13.0,0.0
131712,49235,40.0,0.0
131712,28427,21.0,0.0
131712,27966,57.0,0.5
49795,39108,22.0,-1.0
184966,19488,8.0,0.0
184966,21137,2.0,0.5
184966,1940,6.0,0.0
